# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.317215e-02	5.120430e-01	4.025025e-01	4.159008e-01
3             	5.943930e-02	1.906277e-01	1.884046e-01	1.630412e-01
4             	8.819595e-02	8.999423e-02	1.420590e-01	5.264790e-01
5             	2.660689e-01	4.128329e-02	1.271254e-01	5.202874e-01
6             	1.264937e-01	5.954746e-02	1.347233e-01	3.758586e-01
7             	7.978310e-02	9.879943e-02	1.394765e-01	2.319267e-01
8             	6.828826e-02	1.181014e-01	1.348598e-01	1.336508e-01
9             	7.136237e-02	1.041778e-01	1.277925e-01	2.488535e-01
10            	9.299974e-02	6.061393e-02	1.074084e-01	3.746432e-01
11            	1.398746e-01	3.557413e-02	8.807089e-02	3.513595e-01
12            	7.705339e-02	4.712983e-02	7.598737e-02	2.589110e-01
13            	6.079279e-02	5.280653e-02	6.107912e-02	1.503288e-01
14            	5.787774e-02	4.401765e-02	4.595428e-02	8.522804e-02
15            	6.352060e-02	2.935155e-02	3.718536e-02	1.464789e-01
16            	7.943545e-02	1.671579e-02	3.060997e-02	1.808143e-01
17            	9.876210e-02	1.225112e-02	2.658683e-02	1.609783e-01
18            	8.146917e-02	1.500011e-02	2.384094e-02	1.133188e-01
19            	7.668981e-02	1.670814e-02	1.988814e-02	6.180789e-02
20            	7.963704e-02	1.430595e-02	1.624777e-02	4.816018e-02
21            	8.851334e-02	9.825127e-03	1.435593e-02	7.067970e-02
22            	9.526347e-02	8.118989e-03	1.356802e-02	7.857130e-02
23            	8.384071e-02	9.784535e-03	1.324182e-02	6.801851e-02
24            	7.781009e-02	1.087379e-02	1.217604e-02	4.801958e-02
25            	7.602658e-02	1.051834e-02	1.070220e-02	3.193449e-02
26            	7.735891e-02	9.231970e-03	9.652372e-03	3.362681e-02
27            	8.075178e-02	7.657245e-03	8.735149e-03	3.944670e-02
28            	8.468718e-02	6.314920e-03	7.752461e-03	3.925610e-02
29            	8.754187e-02	5.480425e-03	6.811003e-03	3.400116e-02
30            	8.829385e-02	5.044749e-03	5.973644e-03	2.721584e-02
31            	8.691644e-02	4.819384e-03	5.435009e-03	2.315766e-02
32            	8.408219e-02	4.856926e-03	5.367726e-03	2.345466e-02
33            	8.074628e-02	5.046173e-03	5.460933e-03	2.411564e-02
34            	7.766333e-02	5.223116e-03	5.471974e-03	2.316040e-02
35            	7.521253e-02	5.281029e-03	5.359224e-03	2.115181e-02
36            	7.344137e-02	5.191433e-03	5.170458e-03	1.942446e-02
37            	7.222685e-02	4.985413e-03	4.958070e-03	1.886455e-02
