# Region type : patch out
# Faces  :    224
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-8.251302e-02
5             	-8.843480e-02
6             	-7.315545e-02
7             	-5.620452e-02
8             	-5.212901e-02
9             	-3.911650e-02
10            	-2.764834e-02
11            	-1.936192e-02
12            	-1.355335e-02
13            	-9.487342e-03
14            	-6.641140e-03
15            	-4.648798e-03
16            	-3.254158e-03
17            	-2.277911e-03
18            	-1.594538e-03
19            	-1.116176e-03
20            	-7.813234e-04
21            	-5.469264e-04
22            	-3.828485e-04
23            	-2.679939e-04
24            	-1.875958e-04
25            	-1.313170e-04
26            	-9.192192e-05
27            	-6.434534e-05
28            	-4.504174e-05
29            	-3.152922e-05
30            	-2.207045e-05
31            	-1.544932e-05
32            	-1.081452e-05
33            	-7.570165e-06
34            	-5.299116e-06
35            	-3.709381e-06
36            	-2.596567e-06
37            	-1.817597e-06
38            	-1.272318e-06
39            	-8.906224e-07
40            	-6.234357e-07
41            	-4.364050e-07
42            	-3.054835e-07
43            	-2.138384e-07
44            	-1.496869e-07
45            	-1.047808e-07
46            	-7.334658e-08
47            	-5.134261e-08
48            	-3.593983e-08
49            	-2.515788e-08
50            	-1.761051e-08
51            	-1.232736e-08
52            	-8.629152e-09
53            	-6.040406e-09
54            	-4.228285e-09
55            	-2.959799e-09
56            	-2.071859e-09
57            	-1.450302e-09
58            	-1.015211e-09
59            	-7.106478e-10
60            	-4.974534e-10
61            	-3.482174e-10
62            	-2.437522e-10
63            	-1.706265e-10
64            	-1.194386e-10
65            	-8.360700e-11
66            	-5.852490e-11
67            	-4.096743e-11
68            	-2.867720e-11
69            	-2.007404e-11
70            	-1.405183e-11
71            	-9.836280e-12
72            	-6.885396e-12
73            	-4.819777e-12
74            	-3.373844e-12
75            	-2.361691e-12
76            	-1.653184e-12
77            	-1.157229e-12
78            	-8.100600e-13
79            	-5.670420e-13
80            	-3.969294e-13
81            	-2.778506e-13
82            	-1.944954e-13
83            	-1.361468e-13
84            	-9.530274e-14
85            	-6.671192e-14
86            	-4.669834e-14
87            	-3.268884e-14
88            	-2.288219e-14
89            	-1.601753e-14
90            	-1.121227e-14
91            	-7.848591e-15
92            	-5.494014e-15
93            	-3.845809e-15
94            	-2.692067e-15
95            	-1.884447e-15
96            	-1.319113e-15
97            	-9.233789e-16
98            	-6.463652e-16
99            	-4.524556e-16
100           	-3.167189e-16
101           	-2.217033e-16
102           	-1.551923e-16
103           	-1.086346e-16
104           	-7.604422e-17
105           	-5.323095e-17
106           	-3.726167e-17
107           	-2.608317e-17
108           	-1.825822e-17
109           	-1.278075e-17
110           	-8.946526e-18
111           	-6.262568e-18
112           	-4.383798e-18
113           	-3.068659e-18
114           	-2.148061e-18
115           	-1.503643e-18
116           	-1.052550e-18
117           	-7.367849e-19
118           	-5.157494e-19
119           	-3.610246e-19
120           	-2.527172e-19
121           	-1.769021e-19
122           	-1.238314e-19
123           	-8.668201e-20
124           	-6.067741e-20
125           	-4.247418e-20
126           	-2.973193e-20
127           	-2.081235e-20
128           	-1.456865e-20
129           	-1.019805e-20
130           	-7.138636e-21
131           	-4.997045e-21
132           	-3.497932e-21
133           	-2.448552e-21
134           	-1.713987e-21
135           	-1.199791e-21
136           	-8.398534e-22
137           	-5.878974e-22
138           	-4.115282e-22
139           	-2.880697e-22
140           	-2.016488e-22
141           	-1.411542e-22
142           	-9.880791e-23
143           	-6.916554e-23
144           	-4.841588e-23
145           	-3.389111e-23
146           	-2.372378e-23
147           	-1.660665e-23
148           	-1.162465e-23
149           	-8.137257e-24
150           	-5.696080e-24
151           	-3.987256e-24
152           	-2.791079e-24
153           	-1.953755e-24
154           	-1.367629e-24
155           	-9.573401e-25
156           	-6.701381e-25
157           	-4.690966e-25
158           	-3.283677e-25
159           	-2.298574e-25
160           	-1.609001e-25
161           	-1.126301e-25
162           	-7.884107e-26
163           	-5.518875e-26
164           	-3.863213e-26
165           	-2.704249e-26
166           	-1.892974e-26
167           	-1.325082e-26
168           	-9.275573e-27
169           	-6.492901e-27
170           	-4.545031e-27
171           	-3.181522e-27
172           	-2.227065e-27
173           	-1.558946e-27
174           	-1.091262e-27
175           	-7.638834e-28
176           	-5.347183e-28
177           	-3.743028e-28
178           	-2.620120e-28
179           	-1.834084e-28
180           	-1.283859e-28
181           	-8.987011e-29
182           	-6.290908e-29
183           	-4.403636e-29
184           	-3.082545e-29
185           	-2.157781e-29
186           	-1.510447e-29
187           	-1.057313e-29
188           	-7.401190e-30
189           	-5.180833e-30
190           	-3.626583e-30
191           	-2.538608e-30
192           	-1.777026e-30
193           	-1.243918e-30
194           	-8.707426e-31
195           	-6.095198e-31
196           	-4.266639e-31
197           	-2.986647e-31
198           	-2.090653e-31
199           	-1.463457e-31
200           	-1.024420e-31
201           	-7.170940e-32
202           	-5.019658e-32
203           	-3.513761e-32
204           	-2.459632e-32
205           	-1.721743e-32
206           	-1.205220e-32
207           	-8.436539e-33
208           	-5.905577e-33
209           	-4.133904e-33
210           	-2.893733e-33
211           	-2.025613e-33
212           	-1.417929e-33
213           	-9.925504e-34
214           	-6.947853e-34
215           	-4.863497e-34
216           	-3.404448e-34
217           	-2.383114e-34
218           	-1.668179e-34
219           	-1.167726e-34
220           	-8.174079e-35
221           	-5.721856e-35
222           	-4.005299e-35
223           	-2.803709e-35
224           	-1.962596e-35
225           	-1.373818e-35
226           	-9.616723e-36
227           	-6.731706e-36
228           	-4.712194e-36
229           	-3.298536e-36
230           	-2.308975e-36
231           	-1.616283e-36
232           	-1.131398e-36
233           	-7.919785e-37
234           	-5.543849e-37
235           	-3.880694e-37
236           	-2.716486e-37
237           	-1.901540e-37
238           	-1.331078e-37
239           	-9.317547e-38
240           	-6.522283e-38
241           	-4.565598e-38
242           	-3.195919e-38
243           	-2.237143e-38
244           	-1.566000e-38
245           	-1.096200e-38
246           	-7.673401e-39
247           	-5.371381e-39
248           	-3.759966e-39
249           	-2.631977e-39
250           	-1.842384e-39
251           	-1.289668e-39
252           	-9.027679e-40
253           	-6.319376e-40
254           	-4.423563e-40
255           	-3.096494e-40
256           	-2.167546e-40
257           	-1.517282e-40
258           	-1.062097e-40
259           	-7.434682e-41
260           	-5.204278e-41
261           	-3.642994e-41
262           	-2.550096e-41
263           	-1.785067e-41
264           	-1.249547e-41
265           	-8.746829e-42
266           	-6.122780e-42
267           	-4.285946e-42
268           	-3.000162e-42
269           	-2.100114e-42
270           	-1.470080e-42
271           	-1.029056e-42
272           	-7.203390e-43
273           	-5.042373e-43
274           	-3.529661e-43
275           	-2.470763e-43
276           	-1.729534e-43
277           	-1.210674e-43
278           	-8.474716e-44
279           	-5.932301e-44
280           	-4.152611e-44
281           	-2.906828e-44
282           	-2.034779e-44
283           	-1.424346e-44
284           	-9.970419e-45
285           	-6.979293e-45
286           	-4.885505e-45
287           	-3.419854e-45
288           	-2.393898e-45
289           	-1.675728e-45
290           	-1.173010e-45
291           	-8.211069e-46
292           	-5.747748e-46
293           	-4.023424e-46
294           	-2.816397e-46
295           	-1.971478e-46
296           	-1.380034e-46
297           	-9.660240e-47
298           	-6.762168e-47
299           	-4.733518e-47
300           	-3.313462e-47
301           	-2.319424e-47
302           	-1.623597e-47
303           	-1.136518e-47
304           	-7.955623e-48
305           	-5.568936e-48
306           	-3.898255e-48
307           	-2.728779e-48
308           	-1.910145e-48
309           	-1.337102e-48
310           	-9.359711e-49
311           	-6.551798e-49
312           	-4.586258e-49
313           	-3.210381e-49
314           	-2.247267e-49
315           	-1.573087e-49
316           	-1.101161e-49
317           	-7.708125e-50
318           	-5.395687e-50
319           	-3.776981e-50
320           	-2.643887e-50
321           	-1.850721e-50
322           	-1.295505e-50
323           	-9.068532e-51
324           	-6.347972e-51
325           	-4.443580e-51
326           	-3.110506e-51
327           	-2.177354e-51
328           	-1.524148e-51
329           	-1.066904e-51
330           	-7.468326e-52
331           	-5.227828e-52
332           	-3.659480e-52
333           	-2.561636e-52
334           	-1.793145e-52
335           	-1.255201e-52
336           	-8.786410e-53
337           	-6.150487e-53
338           	-4.305341e-53
339           	-3.013739e-53
340           	-2.109617e-53
341           	-1.476732e-53
342           	-1.033712e-53
343           	-7.235987e-54
344           	-5.065191e-54
345           	-3.545634e-54
346           	-2.481943e-54
347           	-1.737360e-54
348           	-1.216152e-54
349           	-8.513066e-55
350           	-5.959146e-55
351           	-4.171402e-55
352           	-2.919982e-55
353           	-2.043987e-55
354           	-1.430791e-55
355           	-1.001554e-55
356           	-7.010876e-56
357           	-4.907613e-56
358           	-3.435329e-56
359           	-2.404730e-56
360           	-1.683311e-56
361           	-1.178318e-56
362           	-8.248226e-57
363           	-5.773758e-57
364           	-4.041631e-57
365           	-2.829141e-57
366           	-1.980399e-57
367           	-1.386279e-57
368           	-9.703955e-58
369           	-6.792768e-58
370           	-4.754938e-58
371           	-3.328457e-58
372           	-2.329920e-58
373           	-1.630944e-58
374           	-1.141661e-58
375           	-7.991624e-59
376           	-5.594137e-59
377           	-3.915896e-59
378           	-2.741127e-59
379           	-1.918789e-59
380           	-1.343152e-59
381           	-9.402066e-60
382           	-6.581446e-60
383           	-4.607012e-60
384           	-3.224909e-60
385           	-2.257436e-60
386           	-1.580205e-60
387           	-1.106144e-60
388           	-7.743006e-61
389           	-5.420104e-61
390           	-3.794073e-61
391           	-2.655851e-61
392           	-1.859096e-61
393           	-1.301367e-61
394           	-9.109569e-62
395           	-6.376698e-62
396           	-4.463689e-62
397           	-3.124582e-62
398           	-2.187207e-62
399           	-1.531045e-62
400           	-1.071732e-62
401           	-7.502121e-63
402           	-5.251485e-63
403           	-3.676040e-63
404           	-2.573228e-63
405           	-1.801259e-63
406           	-1.260882e-63
407           	-8.826171e-64
408           	-6.178320e-64
409           	-4.324824e-64
410           	-3.027377e-64
411           	-2.119164e-64
412           	-1.483415e-64
413           	-1.038390e-64
414           	-7.268731e-65
415           	-5.088112e-65
416           	-3.561678e-65
417           	-2.493175e-65
418           	-1.745222e-65
419           	-1.221656e-65
420           	-8.551590e-66
421           	-5.986113e-66
422           	-4.190279e-66
423           	-2.933195e-66
424           	-2.053237e-66
425           	-1.437266e-66
426           	-1.006086e-66
427           	-7.042602e-67
428           	-4.929821e-67
429           	-3.450875e-67
430           	-2.415612e-67
431           	-1.690929e-67
432           	-1.183650e-67
433           	-8.285551e-68
434           	-5.799885e-68
435           	-4.059920e-68
436           	-2.841944e-68
437           	-1.989361e-68
438           	-1.392552e-68
439           	-9.747867e-69
440           	-6.823507e-69
441           	-4.776455e-69
442           	-3.343518e-69
443           	-2.340463e-69
444           	-1.638324e-69
445           	-1.146827e-69
446           	-8.027788e-70
447           	-5.619452e-70
448           	-3.933616e-70
449           	-2.753531e-70
450           	-1.927472e-70
451           	-1.349230e-70
452           	-9.444612e-71
453           	-6.611229e-71
454           	-4.627860e-71
455           	-3.239502e-71
456           	-2.267651e-71
457           	-1.587356e-71
458           	-1.111149e-71
459           	-7.778044e-72
460           	-5.444631e-72
461           	-3.811242e-72
462           	-2.667869e-72
463           	-1.867508e-72
464           	-1.307256e-72
465           	-9.150791e-73
466           	-6.405554e-73
467           	-4.483888e-73
468           	-3.138721e-73
469           	-2.197105e-73
470           	-1.537973e-73
471           	-1.076581e-73
472           	-7.536070e-74
473           	-5.275249e-74
474           	-3.692674e-74
475           	-2.584872e-74
476           	-1.809410e-74
477           	-1.266587e-74
478           	-8.866111e-75
479           	-6.206278e-75
480           	-4.344394e-75
481           	-3.041076e-75
482           	-2.128753e-75
483           	-1.490127e-75
484           	-1.043089e-75
485           	-7.301624e-76
486           	-5.111137e-76
487           	-3.577796e-76
488           	-2.504457e-76
489           	-1.753120e-76
490           	-1.227184e-76
491           	-8.590287e-77
492           	-6.013201e-77
493           	-4.209241e-77
494           	-2.946469e-77
495           	-2.062528e-77
496           	-1.443770e-77
497           	-1.010639e-77
498           	-7.074471e-78
499           	-4.952130e-78
500           	-3.466491e-78
501           	-2.426544e-78
502           	-1.698580e-78
503           	-1.189006e-78
504           	-8.323044e-79
505           	-5.826131e-79
506           	-4.078292e-79
507           	-2.854804e-79
508           	-1.998363e-79
509           	-1.398854e-79
510           	-9.791979e-80
511           	-6.854385e-80
512           	-4.798069e-80
513           	-3.358649e-80
514           	-2.351054e-80
515           	-1.645738e-80
516           	-1.152016e-80
517           	-8.064115e-81
518           	-5.644881e-81
519           	-3.951417e-81
520           	-2.765992e-81
521           	-1.936194e-81
522           	-1.355336e-81
523           	-9.487351e-82
524           	-6.641146e-82
525           	-4.648802e-82
526           	-3.254161e-82
527           	-2.277913e-82
528           	-1.594539e-82
529           	-1.116177e-82
530           	-7.813242e-83
531           	-5.469269e-83
532           	-3.828488e-83
533           	-2.679942e-83
534           	-1.875959e-83
535           	-1.313172e-83
536           	-9.192201e-84
537           	-6.434540e-84
538           	-4.504178e-84
539           	-3.152925e-84
540           	-2.207047e-84
541           	-1.544933e-84
542           	-1.081453e-84
543           	-7.570172e-85
544           	-5.299121e-85
545           	-3.709384e-85
546           	-2.596569e-85
547           	-1.817598e-85
548           	-1.272319e-85
549           	-8.906232e-86
550           	-6.234363e-86
551           	-4.364054e-86
552           	-3.054838e-86
553           	-2.138386e-86
554           	-1.496870e-86
555           	-1.047809e-86
556           	-7.334665e-87
557           	-5.134266e-87
558           	-3.593986e-87
559           	-2.515790e-87
560           	-1.761053e-87
561           	-1.232737e-87
562           	-8.629160e-88
563           	-6.040412e-88
564           	-4.228289e-88
565           	-2.959802e-88
566           	-2.071861e-88
567           	-1.450303e-88
568           	-1.015212e-88
569           	-7.106484e-89
570           	-4.974539e-89
571           	-3.482177e-89
572           	-2.437524e-89
573           	-1.706267e-89
574           	-1.194387e-89
575           	-8.360708e-90
576           	-5.852496e-90
577           	-4.096747e-90
578           	-2.867723e-90
579           	-2.007406e-90
580           	-1.405184e-90
581           	-9.836289e-91
582           	-6.885402e-91
583           	-4.819782e-91
584           	-3.373847e-91
585           	-2.361693e-91
586           	-1.653185e-91
587           	-1.157230e-91
588           	-8.100607e-92
589           	-5.670425e-92
590           	-3.969298e-92
591           	-2.778508e-92
592           	-1.944956e-92
593           	-1.361469e-92
594           	-9.530283e-93
595           	-6.671198e-93
596           	-4.669839e-93
597           	-3.268887e-93
598           	-2.288221e-93
599           	-1.601755e-93
600           	-1.121228e-93
601           	-7.848598e-94
602           	-5.494019e-94
603           	-3.845813e-94
604           	-2.692069e-94
605           	-1.884448e-94
606           	-1.319114e-94
607           	-9.233797e-95
608           	-6.463658e-95
609           	-4.524561e-95
610           	-3.167192e-95
611           	-2.217035e-95
612           	-1.551924e-95
613           	-1.086347e-95
614           	-7.604429e-96
615           	-5.323100e-96
616           	-3.726170e-96
617           	-2.608319e-96
618           	-1.825823e-96
619           	-1.278076e-96
620           	-8.946535e-97
621           	-6.262574e-97
622           	-4.383802e-97
623           	-3.068661e-97
624           	-2.148063e-97
625           	-1.503644e-97
626           	-1.052551e-97
627           	-7.367856e-98
628           	-5.157499e-98
629           	-3.610249e-98
630           	-2.527175e-98
631           	-1.769022e-98
632           	-1.238316e-98
633           	-8.668209e-99
634           	-6.067746e-99
635           	-4.247422e-99
636           	-2.973196e-99
637           	-2.081237e-99
638           	-1.456866e-99
639           	-1.019806e-99
640           	-7.138643e-100
641           	-4.997050e-100
642           	-3.497935e-100
643           	-2.448554e-100
644           	-1.713988e-100
645           	-1.199792e-100
646           	-8.398542e-101
647           	-5.878979e-101
648           	-4.115286e-101
649           	-2.880700e-101
650           	-2.016490e-101
651           	-1.411543e-101
652           	-9.880801e-102
653           	-6.916560e-102
654           	-4.841592e-102
655           	-3.389115e-102
656           	-2.372380e-102
657           	-1.660666e-102
658           	-1.162466e-102
659           	-8.137264e-103
660           	-5.696085e-103
661           	-3.987259e-103
662           	-2.791082e-103
663           	-1.953757e-103
664           	-1.367630e-103
665           	-9.573410e-104
666           	-6.701387e-104
667           	-4.690971e-104
668           	-3.283680e-104
669           	-2.298576e-104
670           	-1.609003e-104
671           	-1.126302e-104
672           	-7.884115e-105
673           	-5.518880e-105
674           	-3.863216e-105
675           	-2.704251e-105
676           	-1.892976e-105
677           	-1.325083e-105
678           	-9.275582e-106
