# Region type : patch ent
# Faces  :    226
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-1.081206e-01
5             	-1.001388e-01
6             	-8.957653e-02
7             	-6.771603e-02
8             	-6.349602e-02
9             	-5.094593e-02
10            	-3.595018e-02
11            	-2.516512e-02
12            	-1.761559e-02
13            	-1.233091e-02
14            	-8.631637e-03
15            	-6.042146e-03
16            	-4.229502e-03
17            	-2.960652e-03
18            	-2.072456e-03
19            	-1.450719e-03
20            	-1.015503e-03
21            	-7.108524e-04
22            	-4.975967e-04
23            	-3.483177e-04
24            	-2.438224e-04
25            	-1.706757e-04
26            	-1.194730e-04
27            	-8.363108e-05
28            	-5.854175e-05
29            	-4.097923e-05
30            	-2.868546e-05
31            	-2.007982e-05
32            	-1.405588e-05
33            	-9.839113e-06
34            	-6.887379e-06
35            	-4.821165e-06
36            	-3.374816e-06
37            	-2.362371e-06
38            	-1.653660e-06
39            	-1.157562e-06
40            	-8.102932e-07
41            	-5.672053e-07
42            	-3.970437e-07
43            	-2.779306e-07
44            	-1.945514e-07
45            	-1.361860e-07
46            	-9.533019e-08
47            	-6.673113e-08
48            	-4.671179e-08
49            	-3.269825e-08
50            	-2.288878e-08
51            	-1.602214e-08
52            	-1.121550e-08
53            	-7.850851e-09
54            	-5.495596e-09
55            	-3.846917e-09
56            	-2.692842e-09
57            	-1.884989e-09
58            	-1.319493e-09
59            	-9.236448e-10
60            	-6.465513e-10
61            	-4.525859e-10
62            	-3.168102e-10
63            	-2.217671e-10
64            	-1.552370e-10
65            	-1.086659e-10
66            	-7.606612e-11
67            	-5.324628e-11
68            	-3.727240e-11
69            	-2.609068e-11
70            	-1.826348e-11
71            	-1.278443e-11
72            	-8.949103e-12
73            	-6.264372e-12
74            	-4.385060e-12
75            	-3.069542e-12
76            	-2.148680e-12
77            	-1.504076e-12
78            	-1.052853e-12
79            	-7.369971e-13
80            	-5.158980e-13
81            	-3.611286e-13
82            	-2.527900e-13
83            	-1.769530e-13
84            	-1.238671e-13
85            	-8.670697e-14
86            	-6.069488e-14
87            	-4.248642e-14
88            	-2.974049e-14
89            	-2.081834e-14
90            	-1.457284e-14
91            	-1.020099e-14
92            	-7.140692e-15
93            	-4.998484e-15
94            	-3.498939e-15
95            	-2.449257e-15
96            	-1.714480e-15
97            	-1.200136e-15
98            	-8.400953e-16
99            	-5.880667e-16
100           	-4.116467e-16
101           	-2.881527e-16
102           	-2.017069e-16
103           	-1.411948e-16
104           	-9.883637e-17
105           	-6.918546e-17
106           	-4.842982e-17
107           	-3.390087e-17
108           	-2.373061e-17
109           	-1.661143e-17
110           	-1.162800e-17
111           	-8.139600e-18
112           	-5.697720e-18
113           	-3.988404e-18
114           	-2.791883e-18
115           	-1.954318e-18
116           	-1.368023e-18
117           	-9.576158e-19
118           	-6.703311e-19
119           	-4.692317e-19
120           	-3.284622e-19
121           	-2.299236e-19
122           	-1.609465e-19
123           	-1.126625e-19
124           	-7.886378e-20
125           	-5.520464e-20
126           	-3.864325e-20
127           	-2.705028e-20
128           	-1.893519e-20
129           	-1.325464e-20
130           	-9.278245e-21
131           	-6.494771e-21
132           	-4.546340e-21
133           	-3.182438e-21
134           	-2.227707e-21
135           	-1.559395e-21
136           	-1.091576e-21
137           	-7.641033e-22
138           	-5.348723e-22
139           	-3.744106e-22
140           	-2.620874e-22
141           	-1.834612e-22
142           	-1.284228e-22
143           	-8.989599e-23
144           	-6.292720e-23
145           	-4.404904e-23
146           	-3.083433e-23
147           	-2.158403e-23
148           	-1.510882e-23
149           	-1.057617e-23
150           	-7.403322e-24
151           	-5.182325e-24
152           	-3.627628e-24
153           	-2.539339e-24
154           	-1.777538e-24
155           	-1.244276e-24
156           	-8.709934e-25
157           	-6.096954e-25
158           	-4.267868e-25
159           	-2.987507e-25
160           	-2.091255e-25
161           	-1.463879e-25
162           	-1.024715e-25
163           	-7.173005e-26
164           	-5.021104e-26
165           	-3.514772e-26
166           	-2.460341e-26
167           	-1.722239e-26
168           	-1.205567e-26
169           	-8.438969e-27
170           	-5.907278e-27
171           	-4.135095e-27
172           	-2.894566e-27
173           	-2.026196e-27
174           	-1.418337e-27
175           	-9.928362e-28
176           	-6.949854e-28
177           	-4.864898e-28
178           	-3.405428e-28
179           	-2.383800e-28
180           	-1.668660e-28
181           	-1.168062e-28
182           	-8.176433e-29
183           	-5.723503e-29
184           	-4.006452e-29
185           	-2.804517e-29
186           	-1.963162e-29
187           	-1.374213e-29
188           	-9.619492e-30
189           	-6.733644e-30
190           	-4.713551e-30
191           	-3.299486e-30
192           	-2.309640e-30
193           	-1.616748e-30
194           	-1.131724e-30
195           	-7.922065e-31
196           	-5.545446e-31
197           	-3.881812e-31
198           	-2.717268e-31
199           	-1.902088e-31
200           	-1.331462e-31
201           	-9.320231e-32
202           	-6.524161e-32
203           	-4.566913e-32
204           	-3.196839e-32
205           	-2.237787e-32
206           	-1.566451e-32
207           	-1.096516e-32
208           	-7.675611e-33
209           	-5.372927e-33
210           	-3.761049e-33
211           	-2.632734e-33
212           	-1.842914e-33
213           	-1.290040e-33
214           	-9.030279e-34
215           	-6.321195e-34
216           	-4.424837e-34
217           	-3.097386e-34
218           	-2.168170e-34
219           	-1.517719e-34
220           	-1.062403e-34
221           	-7.436823e-35
222           	-5.205776e-35
223           	-3.644043e-35
224           	-2.550830e-35
225           	-1.785581e-35
226           	-1.249907e-35
227           	-8.749348e-36
228           	-6.124544e-36
229           	-4.287181e-36
230           	-3.001026e-36
231           	-2.100718e-36
232           	-1.470503e-36
233           	-1.029352e-36
234           	-7.205464e-37
235           	-5.043825e-37
236           	-3.530678e-37
237           	-2.471474e-37
238           	-1.730032e-37
239           	-1.211022e-37
240           	-8.477157e-38
241           	-5.934010e-38
242           	-4.153807e-38
243           	-2.907665e-38
244           	-2.035365e-38
245           	-1.424756e-38
246           	-9.973290e-39
247           	-6.981303e-39
248           	-4.886912e-39
249           	-3.420839e-39
250           	-2.394587e-39
251           	-1.676211e-39
252           	-1.173348e-39
253           	-8.213433e-40
254           	-5.749403e-40
255           	-4.024582e-40
256           	-2.817208e-40
257           	-1.972045e-40
258           	-1.380432e-40
259           	-9.663022e-41
260           	-6.764116e-41
261           	-4.734881e-41
262           	-3.314417e-41
263           	-2.320092e-41
264           	-1.624064e-41
265           	-1.136845e-41
266           	-7.957914e-42
267           	-5.570540e-42
268           	-3.899378e-42
269           	-2.729565e-42
270           	-1.910695e-42
271           	-1.337487e-42
272           	-9.362407e-43
273           	-6.553685e-43
274           	-4.587579e-43
275           	-3.211305e-43
276           	-2.247914e-43
277           	-1.573540e-43
278           	-1.101478e-43
279           	-7.710344e-44
280           	-5.397241e-44
281           	-3.778069e-44
282           	-2.644648e-44
283           	-1.851254e-44
284           	-1.295878e-44
285           	-9.071143e-45
286           	-6.349800e-45
287           	-4.444860e-45
288           	-3.111402e-45
289           	-2.177981e-45
290           	-1.524587e-45
291           	-1.067211e-45
292           	-7.470476e-46
293           	-5.229333e-46
294           	-3.660533e-46
295           	-2.562373e-46
296           	-1.793661e-46
297           	-1.255563e-46
298           	-8.788941e-47
299           	-6.152259e-47
300           	-4.306581e-47
301           	-3.014607e-47
302           	-2.110225e-47
303           	-1.477157e-47
304           	-1.034010e-47
305           	-7.238071e-48
306           	-5.066649e-48
307           	-3.546655e-48
308           	-2.482658e-48
309           	-1.737861e-48
310           	-1.216503e-48
311           	-8.515518e-49
312           	-5.960862e-49
313           	-4.172604e-49
314           	-2.920823e-49
315           	-2.044576e-49
316           	-1.431203e-49
317           	-1.001842e-49
318           	-7.012895e-50
319           	-4.909027e-50
320           	-3.436319e-50
321           	-2.405423e-50
322           	-1.683796e-50
323           	-1.178657e-50
324           	-8.250601e-51
325           	-5.775421e-51
326           	-4.042794e-51
327           	-2.829956e-51
328           	-1.980969e-51
329           	-1.386678e-51
330           	-9.706749e-52
331           	-6.794725e-52
332           	-4.756307e-52
333           	-3.329415e-52
334           	-2.330591e-52
335           	-1.631413e-52
336           	-1.141989e-52
337           	-7.993926e-53
338           	-5.595748e-53
339           	-3.917024e-53
340           	-2.741916e-53
341           	-1.919342e-53
342           	-1.343539e-53
343           	-9.404773e-54
344           	-6.583341e-54
345           	-4.608339e-54
346           	-3.225837e-54
347           	-2.258086e-54
348           	-1.580660e-54
349           	-1.106462e-54
350           	-7.745235e-55
351           	-5.421665e-55
352           	-3.795165e-55
353           	-2.656616e-55
354           	-1.859631e-55
355           	-1.301742e-55
356           	-9.112192e-56
357           	-6.378534e-56
358           	-4.464974e-56
359           	-3.125482e-56
360           	-2.187837e-56
361           	-1.531486e-56
362           	-1.072040e-56
363           	-7.504282e-57
364           	-5.252997e-57
365           	-3.677098e-57
366           	-2.573969e-57
367           	-1.801778e-57
368           	-1.261245e-57
369           	-8.828713e-58
370           	-6.180099e-58
371           	-4.326069e-58
372           	-3.028248e-58
373           	-2.119774e-58
374           	-1.483842e-58
375           	-1.038689e-58
376           	-7.270824e-59
377           	-5.089577e-59
378           	-3.562704e-59
379           	-2.493893e-59
380           	-1.745725e-59
381           	-1.222007e-59
382           	-8.554052e-60
383           	-5.987837e-60
384           	-4.191486e-60
385           	-2.934040e-60
386           	-2.053828e-60
387           	-1.437680e-60
388           	-1.006376e-60
389           	-7.044630e-61
390           	-4.931241e-61
391           	-3.451869e-61
392           	-2.416308e-61
393           	-1.691416e-61
394           	-1.183991e-61
395           	-8.287937e-62
396           	-5.801556e-62
397           	-4.061089e-62
398           	-2.842762e-62
399           	-1.989934e-62
400           	-1.392954e-62
401           	-9.750675e-63
402           	-6.825472e-63
403           	-4.777831e-63
404           	-3.344481e-63
405           	-2.341137e-63
406           	-1.638796e-63
407           	-1.147157e-63
408           	-8.030100e-64
409           	-5.621070e-64
410           	-3.934749e-64
411           	-2.754324e-64
412           	-1.928027e-64
413           	-1.349619e-64
414           	-9.447332e-65
415           	-6.613132e-65
416           	-4.629193e-65
417           	-3.240435e-65
418           	-2.268304e-65
419           	-1.587813e-65
420           	-1.111469e-65
421           	-7.780284e-66
422           	-5.446199e-66
423           	-3.812339e-66
424           	-2.668637e-66
425           	-1.868046e-66
426           	-1.307632e-66
427           	-9.153427e-67
428           	-6.407399e-67
429           	-4.485179e-67
430           	-3.139625e-67
431           	-2.197738e-67
432           	-1.538416e-67
433           	-1.076891e-67
434           	-7.538240e-68
435           	-5.276768e-68
436           	-3.693738e-68
437           	-2.585616e-68
438           	-1.809932e-68
439           	-1.266952e-68
440           	-8.868664e-69
441           	-6.208065e-69
442           	-4.345646e-69
443           	-3.041952e-69
444           	-2.129366e-69
445           	-1.490556e-69
446           	-1.043389e-69
447           	-7.303726e-70
448           	-5.112609e-70
449           	-3.578826e-70
450           	-2.505178e-70
451           	-1.753625e-70
452           	-1.227537e-70
453           	-8.592761e-71
454           	-6.014933e-71
455           	-4.210453e-71
456           	-2.947317e-71
457           	-2.063122e-71
458           	-1.444185e-71
459           	-1.010930e-71
460           	-7.076508e-72
461           	-4.953556e-72
462           	-3.467489e-72
463           	-2.427242e-72
464           	-1.699070e-72
465           	-1.189349e-72
466           	-8.325441e-73
467           	-5.827809e-73
468           	-4.079466e-73
469           	-2.855626e-73
470           	-1.998938e-73
471           	-1.399257e-73
472           	-9.794798e-74
473           	-6.856359e-74
474           	-4.799451e-74
475           	-3.359616e-74
476           	-2.351731e-74
477           	-1.646212e-74
478           	-1.152348e-74
479           	-8.066438e-75
480           	-5.646506e-75
481           	-3.952554e-75
482           	-2.766788e-75
483           	-1.936752e-75
484           	-1.355726e-75
485           	-9.490083e-76
486           	-6.643058e-76
487           	-4.650141e-76
488           	-3.255099e-76
489           	-2.278569e-76
490           	-1.594998e-76
491           	-1.116499e-76
492           	-7.815492e-77
493           	-5.470844e-77
494           	-3.829591e-77
495           	-2.680714e-77
496           	-1.876500e-77
497           	-1.313550e-77
498           	-9.194848e-78
499           	-6.436393e-78
500           	-4.505475e-78
501           	-3.153833e-78
502           	-2.207683e-78
503           	-1.545378e-78
504           	-1.081765e-78
505           	-7.572353e-79
506           	-5.300647e-79
507           	-3.710453e-79
508           	-2.597317e-79
509           	-1.818122e-79
510           	-1.272685e-79
511           	-8.908797e-80
512           	-6.236158e-80
513           	-4.365311e-80
514           	-3.055717e-80
515           	-2.139002e-80
516           	-1.497302e-80
517           	-1.048111e-80
518           	-7.336777e-81
519           	-5.135744e-81
520           	-3.595021e-81
521           	-2.516515e-81
522           	-1.761560e-81
523           	-1.233092e-81
524           	-8.631645e-82
525           	-6.042152e-82
526           	-4.229506e-82
527           	-2.960654e-82
528           	-2.072458e-82
529           	-1.450721e-82
530           	-1.015504e-82
531           	-7.108531e-83
532           	-4.975972e-83
533           	-3.483180e-83
534           	-2.438226e-83
535           	-1.706758e-83
536           	-1.194731e-83
537           	-8.363116e-84
538           	-5.854181e-84
539           	-4.097927e-84
540           	-2.868549e-84
541           	-2.007984e-84
542           	-1.405589e-84
543           	-9.839122e-85
544           	-6.887385e-85
545           	-4.821170e-85
546           	-3.374819e-85
547           	-2.362373e-85
548           	-1.653661e-85
549           	-1.157563e-85
550           	-8.102940e-86
551           	-5.672058e-86
552           	-3.970441e-86
553           	-2.779308e-86
554           	-1.945516e-86
555           	-1.361861e-86
556           	-9.533028e-87
557           	-6.673120e-87
558           	-4.671184e-87
559           	-3.269829e-87
560           	-2.288880e-87
561           	-1.602216e-87
562           	-1.121551e-87
563           	-7.850858e-88
564           	-5.495601e-88
565           	-3.846921e-88
566           	-2.692844e-88
567           	-1.884991e-88
568           	-1.319494e-88
569           	-9.236456e-89
570           	-6.465519e-89
571           	-4.525864e-89
572           	-3.168105e-89
573           	-2.217673e-89
574           	-1.552371e-89
575           	-1.086660e-89
576           	-7.606619e-90
577           	-5.324633e-90
578           	-3.727243e-90
579           	-2.609070e-90
580           	-1.826349e-90
581           	-1.278444e-90
582           	-8.949111e-91
583           	-6.264378e-91
584           	-4.385064e-91
585           	-3.069545e-91
586           	-2.148682e-91
587           	-1.504077e-91
588           	-1.052854e-91
589           	-7.369978e-92
590           	-5.158985e-92
591           	-3.611289e-92
592           	-2.527902e-92
593           	-1.769532e-92
594           	-1.238672e-92
595           	-8.670705e-93
596           	-6.069494e-93
597           	-4.248646e-93
598           	-2.974052e-93
599           	-2.081836e-93
600           	-1.457285e-93
601           	-1.020100e-93
602           	-7.140699e-94
603           	-4.998489e-94
604           	-3.498942e-94
605           	-2.449260e-94
606           	-1.714482e-94
607           	-1.200137e-94
608           	-8.400961e-95
609           	-5.880672e-95
610           	-4.116471e-95
611           	-2.881529e-95
612           	-2.017071e-95
613           	-1.411949e-95
614           	-9.883646e-96
615           	-6.918552e-96
616           	-4.842987e-96
617           	-3.390091e-96
618           	-2.373063e-96
619           	-1.661144e-96
620           	-1.162801e-96
621           	-8.139608e-97
622           	-5.697725e-97
623           	-3.988408e-97
624           	-2.791885e-97
625           	-1.954320e-97
626           	-1.368024e-97
627           	-9.576167e-98
628           	-6.703317e-98
629           	-4.692322e-98
630           	-3.284625e-98
631           	-2.299238e-98
632           	-1.609466e-98
633           	-1.126626e-98
634           	-7.886385e-99
635           	-5.520470e-99
636           	-3.864329e-99
637           	-2.705030e-99
638           	-1.893521e-99
639           	-1.325465e-99
640           	-9.278253e-100
641           	-6.494777e-100
642           	-4.546344e-100
643           	-3.182441e-100
644           	-2.227709e-100
645           	-1.559396e-100
646           	-1.091577e-100
647           	-7.641041e-101
648           	-5.348728e-101
649           	-3.744110e-101
650           	-2.620877e-101
651           	-1.834614e-101
652           	-1.284230e-101
653           	-8.989608e-102
654           	-6.292725e-102
655           	-4.404908e-102
656           	-3.083435e-102
657           	-2.158405e-102
658           	-1.510883e-102
659           	-1.057618e-102
660           	-7.403329e-103
661           	-5.182330e-103
662           	-3.627631e-103
663           	-2.539342e-103
664           	-1.777539e-103
665           	-1.244277e-103
666           	-8.709942e-104
667           	-6.096959e-104
668           	-4.267872e-104
669           	-2.987510e-104
670           	-2.091257e-104
671           	-1.463880e-104
672           	-1.024716e-104
673           	-7.173012e-105
674           	-5.021108e-105
675           	-3.514776e-105
676           	-2.460343e-105
677           	-1.722240e-105
678           	-1.205568e-105
