# Region type : patch out
# Faces  :    142
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-1.787458e-02
5             	-5.990882e-02
6             	-4.527286e-02
7             	-3.601801e-02
8             	-2.984993e-02
9             	-2.242539e-02
10            	-1.593067e-02
11            	-1.117685e-02
12            	-7.823794e-03
13            	-5.476656e-03
14            	-3.833659e-03
15            	-2.683561e-03
16            	-1.878493e-03
17            	-1.314945e-03
18            	-9.204615e-04
19            	-6.443231e-04
20            	-4.510261e-04
21            	-3.157183e-04
22            	-2.210028e-04
23            	-1.547020e-04
24            	-1.082914e-04
25            	-7.580396e-05
26            	-5.306278e-05
27            	-3.714394e-05
28            	-2.600076e-05
29            	-1.820053e-05
30            	-1.274037e-05
31            	-8.918261e-06
32            	-6.242782e-06
33            	-4.369948e-06
34            	-3.058963e-06
35            	-2.141274e-06
36            	-1.498892e-06
37            	-1.049224e-06
38            	-7.344571e-07
39            	-5.141200e-07
40            	-3.598840e-07
41            	-2.519188e-07
42            	-1.763432e-07
43            	-1.234402e-07
44            	-8.640814e-08
45            	-6.048570e-08
46            	-4.233999e-08
47            	-2.963799e-08
48            	-2.074660e-08
49            	-1.452262e-08
50            	-1.016583e-08
51            	-7.116082e-09
52            	-4.981258e-09
53            	-3.486880e-09
54            	-2.440816e-09
55            	-1.708571e-09
56            	-1.196000e-09
57            	-8.372000e-10
58            	-5.860400e-10
59            	-4.102280e-10
60            	-2.871596e-10
61            	-2.010117e-10
62            	-1.407082e-10
63            	-9.849574e-11
64            	-6.894702e-11
65            	-4.826291e-11
66            	-3.378404e-11
67            	-2.364883e-11
68            	-1.655418e-11
69            	-1.158793e-11
70            	-8.111548e-12
71            	-5.678083e-12
72            	-3.974658e-12
73            	-2.782261e-12
74            	-1.947583e-12
75            	-1.363308e-12
76            	-9.543155e-13
77            	-6.680208e-13
78            	-4.676146e-13
79            	-3.273302e-13
80            	-2.291311e-13
81            	-1.603918e-13
82            	-1.122743e-13
83            	-7.859198e-14
84            	-5.501439e-14
85            	-3.851007e-14
86            	-2.695705e-14
87            	-1.886993e-14
88            	-1.320895e-14
89            	-9.246268e-15
90            	-6.472388e-15
91            	-4.530671e-15
92            	-3.171470e-15
93            	-2.220029e-15
94            	-1.554020e-15
95            	-1.087814e-15
96            	-7.614699e-16
97            	-5.330290e-16
98            	-3.731203e-16
99            	-2.611842e-16
100           	-1.828289e-16
101           	-1.279803e-16
102           	-8.958618e-17
103           	-6.271032e-17
104           	-4.389723e-17
105           	-3.072806e-17
106           	-2.150964e-17
107           	-1.505675e-17
108           	-1.053972e-17
109           	-7.377807e-18
110           	-5.164465e-18
111           	-3.615125e-18
112           	-2.530588e-18
113           	-1.771411e-18
114           	-1.239988e-18
115           	-8.679916e-19
116           	-6.075941e-19
117           	-4.253159e-19
118           	-2.977211e-19
119           	-2.084048e-19
120           	-1.458833e-19
121           	-1.021183e-19
122           	-7.148284e-20
123           	-5.003799e-20
124           	-3.502659e-20
125           	-2.451861e-20
126           	-1.716303e-20
127           	-1.201412e-20
128           	-8.409885e-21
129           	-5.886919e-21
130           	-4.120843e-21
131           	-2.884590e-21
132           	-2.019213e-21
133           	-1.413449e-21
134           	-9.894145e-22
135           	-6.925902e-22
136           	-4.848131e-22
137           	-3.393692e-22
138           	-2.375584e-22
139           	-1.662909e-22
140           	-1.164036e-22
141           	-8.148254e-23
142           	-5.703778e-23
143           	-3.992644e-23
144           	-2.794851e-23
145           	-1.956396e-23
146           	-1.369477e-23
147           	-9.586339e-24
148           	-6.710438e-24
149           	-4.697306e-24
150           	-3.288114e-24
151           	-2.301680e-24
152           	-1.611176e-24
153           	-1.127823e-24
154           	-7.894763e-25
155           	-5.526334e-25
156           	-3.868434e-25
157           	-2.707904e-25
158           	-1.895533e-25
159           	-1.326873e-25
160           	-9.288109e-26
161           	-6.501677e-26
162           	-4.551174e-26
163           	-3.185822e-26
164           	-2.230075e-26
165           	-1.561053e-26
166           	-1.092737e-26
167           	-7.649157e-27
168           	-5.354410e-27
169           	-3.748087e-27
170           	-2.623661e-27
171           	-1.836563e-27
172           	-1.285594e-27
173           	-8.999157e-28
174           	-6.299410e-28
175           	-4.409587e-28
176           	-3.086711e-28
177           	-2.160698e-28
178           	-1.512488e-28
179           	-1.058742e-28
180           	-7.411193e-29
181           	-5.187835e-29
182           	-3.631485e-29
183           	-2.542039e-29
184           	-1.779427e-29
185           	-1.245599e-29
186           	-8.719194e-30
187           	-6.103436e-30
188           	-4.272405e-30
189           	-2.990684e-30
190           	-2.093479e-30
191           	-1.465435e-30
192           	-1.025805e-30
193           	-7.180632e-31
194           	-5.026442e-31
195           	-3.518509e-31
196           	-2.462957e-31
197           	-1.724070e-31
198           	-1.206849e-31
199           	-8.447941e-32
200           	-5.913559e-32
201           	-4.139491e-32
202           	-2.897644e-32
203           	-2.028351e-32
204           	-1.419845e-32
205           	-9.938918e-33
206           	-6.957243e-33
207           	-4.870070e-33
208           	-3.409049e-33
209           	-2.386334e-33
210           	-1.670434e-33
211           	-1.169304e-33
212           	-8.185127e-34
213           	-5.729589e-34
214           	-4.010712e-34
215           	-2.807498e-34
216           	-1.965249e-34
217           	-1.375674e-34
218           	-9.629720e-35
219           	-6.740804e-35
220           	-4.718563e-35
221           	-3.302994e-35
222           	-2.312096e-35
223           	-1.618467e-35
224           	-1.132927e-35
225           	-7.930488e-36
226           	-5.551342e-36
227           	-3.885939e-36
228           	-2.720157e-36
229           	-1.904110e-36
230           	-1.332877e-36
231           	-9.330140e-37
232           	-6.531098e-37
233           	-4.571769e-37
234           	-3.200238e-37
235           	-2.240167e-37
236           	-1.568117e-37
237           	-1.097682e-37
238           	-7.683772e-38
239           	-5.378640e-38
240           	-3.765048e-38
241           	-2.635534e-38
242           	-1.844874e-38
243           	-1.291411e-38
244           	-9.039880e-39
245           	-6.327916e-39
246           	-4.429541e-39
247           	-3.100679e-39
248           	-2.170475e-39
249           	-1.519333e-39
250           	-1.063533e-39
251           	-7.444730e-40
252           	-5.211311e-40
253           	-3.647918e-40
254           	-2.553542e-40
255           	-1.787480e-40
256           	-1.251236e-40
257           	-8.758651e-41
258           	-6.131055e-41
259           	-4.291739e-41
260           	-3.004217e-41
261           	-2.102952e-41
262           	-1.472066e-41
263           	-1.030446e-41
264           	-7.213125e-42
265           	-5.049188e-42
266           	-3.534431e-42
267           	-2.474102e-42
268           	-1.731871e-42
269           	-1.212310e-42
270           	-8.486170e-43
271           	-5.940319e-43
272           	-4.158223e-43
273           	-2.910756e-43
274           	-2.037529e-43
275           	-1.426271e-43
276           	-9.983894e-44
277           	-6.988726e-44
278           	-4.892108e-44
279           	-3.424476e-44
280           	-2.397133e-44
281           	-1.677993e-44
282           	-1.174595e-44
283           	-8.222166e-45
284           	-5.755516e-45
285           	-4.028861e-45
286           	-2.820203e-45
287           	-1.974142e-45
288           	-1.381899e-45
289           	-9.673296e-46
290           	-6.771307e-46
291           	-4.739915e-46
292           	-3.317941e-46
293           	-2.322558e-46
294           	-1.625791e-46
295           	-1.138054e-46
296           	-7.966375e-47
297           	-5.576463e-47
298           	-3.903524e-47
299           	-2.732467e-47
300           	-1.912727e-47
301           	-1.338909e-47
302           	-9.372361e-48
303           	-6.560653e-48
304           	-4.592457e-48
305           	-3.214720e-48
306           	-2.250304e-48
307           	-1.575213e-48
308           	-1.102649e-48
309           	-7.718542e-49
310           	-5.402980e-49
311           	-3.782086e-49
312           	-2.647460e-49
313           	-1.853222e-49
314           	-1.297255e-49
315           	-9.080788e-50
316           	-6.356551e-50
317           	-4.449586e-50
318           	-3.114710e-50
319           	-2.180297e-50
320           	-1.526208e-50
321           	-1.068346e-50
322           	-7.478419e-51
323           	-5.234893e-51
324           	-3.664425e-51
325           	-2.565098e-51
326           	-1.795568e-51
327           	-1.256898e-51
328           	-8.798285e-52
329           	-6.158800e-52
330           	-4.311160e-52
331           	-3.017812e-52
332           	-2.112468e-52
333           	-1.478728e-52
334           	-1.035109e-52
335           	-7.245766e-53
336           	-5.072036e-53
337           	-3.550425e-53
338           	-2.485298e-53
339           	-1.739708e-53
340           	-1.217796e-53
341           	-8.524572e-54
342           	-5.967200e-54
343           	-4.177040e-54
344           	-2.923928e-54
345           	-2.046750e-54
346           	-1.432725e-54
347           	-1.002907e-54
348           	-7.020351e-55
349           	-4.914246e-55
350           	-3.439972e-55
351           	-2.407980e-55
352           	-1.685586e-55
353           	-1.179910e-55
354           	-8.259373e-56
355           	-5.781561e-56
356           	-4.047093e-56
357           	-2.832965e-56
358           	-1.983075e-56
359           	-1.388153e-56
360           	-9.717070e-57
361           	-6.801949e-57
362           	-4.761364e-57
363           	-3.332955e-57
364           	-2.333068e-57
365           	-1.633148e-57
366           	-1.143204e-57
367           	-8.002425e-58
368           	-5.601697e-58
369           	-3.921188e-58
370           	-2.744832e-58
371           	-1.921382e-58
372           	-1.344968e-58
373           	-9.414773e-59
374           	-6.590341e-59
375           	-4.613239e-59
376           	-3.229267e-59
377           	-2.260487e-59
378           	-1.582341e-59
379           	-1.107639e-59
380           	-7.753470e-60
381           	-5.427429e-60
382           	-3.799200e-60
383           	-2.659440e-60
384           	-1.861608e-60
385           	-1.303126e-60
386           	-9.121880e-61
387           	-6.385316e-61
388           	-4.469721e-61
389           	-3.128805e-61
390           	-2.190163e-61
391           	-1.533114e-61
392           	-1.073180e-61
393           	-7.512261e-62
394           	-5.258582e-62
395           	-3.681008e-62
396           	-2.576705e-62
397           	-1.803694e-62
398           	-1.262586e-62
399           	-8.838099e-63
400           	-6.186670e-63
401           	-4.330669e-63
402           	-3.031468e-63
403           	-2.122028e-63
404           	-1.485419e-63
405           	-1.039794e-63
406           	-7.278555e-64
407           	-5.094988e-64
408           	-3.566492e-64
409           	-2.496544e-64
410           	-1.747581e-64
411           	-1.223307e-64
412           	-8.563147e-65
413           	-5.994203e-65
414           	-4.195942e-65
415           	-2.937159e-65
416           	-2.056012e-65
417           	-1.439208e-65
418           	-1.007446e-65
419           	-7.052120e-66
420           	-4.936484e-66
421           	-3.455539e-66
422           	-2.418877e-66
423           	-1.693214e-66
424           	-1.185250e-66
425           	-8.296748e-67
426           	-5.807724e-67
427           	-4.065407e-67
428           	-2.845785e-67
429           	-1.992049e-67
430           	-1.394435e-67
431           	-9.761042e-68
432           	-6.832729e-68
433           	-4.782910e-68
434           	-3.348037e-68
435           	-2.343626e-68
436           	-1.640538e-68
437           	-1.148377e-68
438           	-8.038638e-69
439           	-5.627046e-69
440           	-3.938932e-69
441           	-2.757253e-69
442           	-1.930077e-69
443           	-1.351054e-69
444           	-9.457377e-70
445           	-6.620164e-70
446           	-4.634115e-70
447           	-3.243880e-70
448           	-2.270716e-70
449           	-1.589501e-70
450           	-1.112651e-70
451           	-7.788556e-71
452           	-5.451989e-71
453           	-3.816393e-71
454           	-2.671475e-71
455           	-1.870032e-71
456           	-1.309023e-71
457           	-9.163159e-72
458           	-6.414211e-72
459           	-4.489948e-72
460           	-3.142963e-72
461           	-2.200074e-72
462           	-1.540052e-72
463           	-1.078036e-72
464           	-7.546255e-73
465           	-5.282379e-73
466           	-3.697665e-73
467           	-2.588366e-73
468           	-1.811856e-73
469           	-1.268299e-73
470           	-8.878094e-74
471           	-6.214666e-74
472           	-4.350266e-74
473           	-3.045186e-74
474           	-2.131630e-74
475           	-1.492141e-74
476           	-1.044499e-74
477           	-7.311492e-75
478           	-5.118044e-75
479           	-3.582631e-75
480           	-2.507842e-75
481           	-1.755489e-75
482           	-1.228842e-75
483           	-8.601897e-76
484           	-6.021328e-76
485           	-4.214930e-76
486           	-2.950451e-76
487           	-2.065316e-76
488           	-1.445721e-76
489           	-1.012005e-76
490           	-7.084032e-77
491           	-4.958823e-77
492           	-3.471176e-77
493           	-2.429823e-77
494           	-1.700876e-77
495           	-1.190613e-77
496           	-8.334293e-78
497           	-5.834005e-78
498           	-4.083804e-78
499           	-2.858663e-78
500           	-2.001064e-78
501           	-1.400745e-78
502           	-9.805212e-79
503           	-6.863649e-79
504           	-4.804554e-79
505           	-3.363188e-79
506           	-2.354231e-79
507           	-1.647962e-79
508           	-1.153573e-79
509           	-8.075014e-80
510           	-5.652510e-80
511           	-3.956757e-80
512           	-2.769730e-80
513           	-1.938811e-80
514           	-1.357168e-80
515           	-9.500173e-81
516           	-6.650121e-81
517           	-4.655085e-81
518           	-3.258559e-81
519           	-2.280992e-81
520           	-1.596694e-81
521           	-1.117686e-81
522           	-7.823801e-82
523           	-5.476661e-82
524           	-3.833663e-82
525           	-2.683564e-82
526           	-1.878495e-82
527           	-1.314946e-82
528           	-9.204624e-83
529           	-6.443237e-83
530           	-4.510266e-83
531           	-3.157186e-83
532           	-2.210030e-83
533           	-1.547021e-83
534           	-1.082915e-83
535           	-7.580404e-84
536           	-5.306282e-84
537           	-3.714398e-84
538           	-2.600078e-84
539           	-1.820055e-84
540           	-1.274038e-84
541           	-8.918269e-85
542           	-6.242788e-85
543           	-4.369952e-85
544           	-3.058966e-85
545           	-2.141276e-85
546           	-1.498893e-85
547           	-1.049225e-85
548           	-7.344578e-86
549           	-5.141205e-86
550           	-3.598843e-86
551           	-2.519190e-86
552           	-1.763433e-86
553           	-1.234403e-86
554           	-8.640823e-87
555           	-6.048576e-87
556           	-4.234003e-87
557           	-2.963802e-87
558           	-2.074661e-87
559           	-1.452263e-87
560           	-1.016584e-87
561           	-7.116089e-88
562           	-4.981262e-88
563           	-3.486884e-88
564           	-2.440819e-88
565           	-1.708573e-88
566           	-1.196001e-88
567           	-8.372007e-89
568           	-5.860405e-89
569           	-4.102284e-89
570           	-2.871599e-89
571           	-2.010119e-89
572           	-1.407083e-89
573           	-9.849583e-90
574           	-6.894708e-90
575           	-4.826296e-90
576           	-3.378407e-90
577           	-2.364885e-90
578           	-1.655419e-90
579           	-1.158794e-90
580           	-8.111555e-91
581           	-5.678089e-91
582           	-3.974662e-91
583           	-2.782263e-91
584           	-1.947584e-91
585           	-1.363309e-91
586           	-9.543164e-92
587           	-6.680214e-92
588           	-4.676150e-92
589           	-3.273305e-92
590           	-2.291314e-92
591           	-1.603919e-92
592           	-1.122744e-92
593           	-7.859206e-93
594           	-5.501444e-93
595           	-3.851011e-93
596           	-2.695708e-93
597           	-1.886995e-93
598           	-1.320897e-93
599           	-9.246277e-94
600           	-6.472394e-94
601           	-4.530676e-94
602           	-3.171473e-94
603           	-2.220031e-94
604           	-1.554022e-94
605           	-1.087815e-94
606           	-7.614706e-95
607           	-5.330295e-95
608           	-3.731206e-95
609           	-2.611844e-95
610           	-1.828291e-95
611           	-1.279804e-95
612           	-8.958626e-96
613           	-6.271038e-96
614           	-4.389727e-96
615           	-3.072809e-96
616           	-2.150966e-96
617           	-1.505676e-96
618           	-1.053973e-96
619           	-7.377814e-97
620           	-5.164470e-97
621           	-3.615129e-97
622           	-2.530590e-97
623           	-1.771413e-97
624           	-1.239989e-97
625           	-8.679924e-98
626           	-6.075947e-98
627           	-4.253163e-98
628           	-2.977214e-98
629           	-2.084050e-98
630           	-1.458835e-98
631           	-1.021184e-98
632           	-7.148291e-99
633           	-5.003804e-99
634           	-3.502662e-99
635           	-2.451864e-99
636           	-1.716305e-99
637           	-1.201413e-99
638           	-8.409893e-100
639           	-5.886925e-100
640           	-4.120847e-100
641           	-2.884593e-100
642           	-2.019215e-100
643           	-1.413451e-100
644           	-9.894155e-101
645           	-6.925908e-101
646           	-4.848136e-101
647           	-3.393695e-101
648           	-2.375586e-101
649           	-1.662911e-101
650           	-1.164037e-101
651           	-8.148262e-102
652           	-5.703783e-102
653           	-3.992648e-102
654           	-2.794854e-102
655           	-1.956398e-102
656           	-1.369478e-102
657           	-9.586348e-103
658           	-6.710444e-103
659           	-4.697311e-103
660           	-3.288117e-103
661           	-2.301682e-103
662           	-1.611178e-103
663           	-1.127824e-103
664           	-7.894770e-104
665           	-5.526339e-104
666           	-3.868437e-104
667           	-2.707906e-104
668           	-1.895534e-104
669           	-1.326874e-104
670           	-9.288118e-105
671           	-6.501683e-105
672           	-4.551178e-105
673           	-3.185825e-105
674           	-2.230077e-105
675           	-1.561054e-105
676           	-1.092738e-105
677           	-7.649165e-106
678           	-5.354415e-106
