# Region type : patch ent
# Faces  :    366
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	9.414676e+04
2             	8.163411e+04
3             	4.367484e+04
4             	6.077920e+03
5             	-2.056359e+04
6             	-3.189060e+04
7             	-3.085914e+04
8             	-2.195991e+04
9             	-9.989976e+03
10            	6.982940e+02
11            	7.654976e+03
12            	1.025855e+04
13            	9.301001e+03
14            	6.258072e+03
15            	2.673106e+03
16            	-2.934820e+02
17            	-2.032935e+03
18            	-2.476714e+03
19            	-1.941578e+03
20            	-9.013312e+02
21            	1.824769e+02
22            	9.903719e+02
23            	1.381399e+03
24            	1.379635e+03
25            	1.108891e+03
26            	7.255533e+02
27            	3.696277e+02
28            	1.277383e+02
29            	2.798636e+01
30            	4.786946e+01
31            	1.414900e+02
32            	2.560560e+02
33            	3.505002e+02
34            	4.026994e+02
35            	4.087945e+02
36            	3.805339e+02
37            	3.331257e+02
38            	2.840398e+02
39            	2.455991e+02
40            	2.234863e+02
41            	2.165936e+02
42            	2.203067e+02
43            	2.287749e+02
44            	2.366562e+02
45            	2.404621e+02
46            	2.391698e+02
47            	2.332741e+02
48            	2.245865e+02
49            	2.151623e+02
50            	2.066985e+02
51            	2.001249e+02
52            	1.956298e+02
53            	1.927278e+02
54            	1.908193e+02
55            	1.891670e+02
56            	1.871794e+02
57            	1.847041e+02
58            	1.817692e+02
59            	1.784850e+02
60            	1.751123e+02
61            	1.718650e+02
62            	1.688893e+02
63            	1.662558e+02
64            	1.638898e+02
65            	1.617195e+02
66            	1.596721e+02
67            	1.576805e+02
68            	1.557026e+02
69            	1.537244e+02
70            	1.517492e+02
71            	1.497938e+02
72            	1.478824e+02
73            	1.460363e+02
74            	1.442672e+02
75            	1.425765e+02
76            	1.409577e+02
77            	1.393997e+02
78            	1.378905e+02
79            	1.364200e+02
80            	1.349820e+02
81            	1.335739e+02
82            	1.321961e+02
83            	1.308503e+02
84            	1.295383e+02
85            	1.282618e+02
86            	1.270210e+02
87            	1.258148e+02
88            	1.246408e+02
89            	1.234962e+02
90            	1.223791e+02
91            	1.212875e+02
92            	1.202203e+02
93            	1.191767e+02
94            	1.181558e+02
95            	1.171576e+02
96            	1.161810e+02
97            	1.152264e+02
98            	1.142924e+02
99            	1.133785e+02
100           	1.124716e+02
101           	1.116022e+02
102           	1.107388e+02
103           	1.098972e+02
104           	1.090757e+02
105           	1.082718e+02
106           	1.074837e+02
107           	1.067099e+02
108           	1.059491e+02
109           	1.052010e+02
110           	1.044658e+02
111           	1.037438e+02
112           	1.030354e+02
113           	1.023401e+02
114           	1.016575e+02
115           	1.009873e+02
116           	1.003295e+02
117           	9.968362e+01
118           	9.904858e+01
119           	9.842385e+01
120           	9.780932e+01
121           	9.720479e+01
122           	9.661040e+01
123           	9.603162e+01
124           	9.545269e+01
125           	9.488909e+01
126           	9.432675e+01
127           	9.378019e+01
