# Region type : patch out
# Faces  :    40
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	0.000000e+00
5             	0.000000e+00
6             	-2.945699e-02
7             	-2.424641e-02
8             	-2.003414e-02
9             	-1.712136e-02
10            	-1.289465e-02
11            	-9.026253e-03
12            	-6.318377e-03
13            	-4.422864e-03
14            	-3.096005e-03
15            	-2.167203e-03
16            	-1.517042e-03
17            	-1.061930e-03
18            	-7.433508e-04
19            	-5.203455e-04
20            	-3.642419e-04
21            	-2.549693e-04
22            	-1.784785e-04
23            	-1.249350e-04
24            	-8.745448e-05
25            	-6.121813e-05
26            	-4.285269e-05
27            	-2.999688e-05
28            	-2.099782e-05
29            	-1.469847e-05
30            	-1.028893e-05
31            	-7.202252e-06
32            	-5.041576e-06
33            	-3.529104e-06
34            	-2.470372e-06
35            	-1.729261e-06
36            	-1.210483e-06
37            	-8.473378e-07
38            	-5.931364e-07
39            	-4.151955e-07
40            	-2.906369e-07
41            	-2.034458e-07
42            	-1.424121e-07
43            	-9.968844e-08
44            	-6.978191e-08
45            	-4.884734e-08
46            	-3.419313e-08
47            	-2.393519e-08
48            	-1.675464e-08
49            	-1.172825e-08
50            	-8.209772e-09
51            	-5.746840e-09
52            	-4.022788e-09
53            	-2.815952e-09
54            	-1.971166e-09
55            	-1.379816e-09
56            	-9.658714e-10
57            	-6.761100e-10
58            	-4.732770e-10
59            	-3.312939e-10
60            	-2.319057e-10
61            	-1.623340e-10
62            	-1.136338e-10
63            	-7.954367e-11
64            	-5.568057e-11
65            	-3.897640e-11
66            	-2.728348e-11
67            	-1.909843e-11
68            	-1.336890e-11
69            	-9.358233e-12
70            	-6.550763e-12
71            	-4.585534e-12
72            	-3.209874e-12
73            	-2.246912e-12
74            	-1.572838e-12
75            	-1.100987e-12
76            	-7.706907e-13
77            	-5.394835e-13
78            	-3.776384e-13
79            	-2.643469e-13
80            	-1.850428e-13
81            	-1.295300e-13
82            	-9.067099e-14
83            	-6.346969e-14
84            	-4.442879e-14
85            	-3.110015e-14
86            	-2.177010e-14
87            	-1.523907e-14
88            	-1.066735e-14
89            	-7.467146e-15
90            	-5.227002e-15
91            	-3.658902e-15
92            	-2.561231e-15
93            	-1.792862e-15
94            	-1.255003e-15
95            	-8.785023e-16
96            	-6.149516e-16
97            	-4.304661e-16
98            	-3.013263e-16
99            	-2.109284e-16
100           	-1.476499e-16
101           	-1.033549e-16
102           	-7.234844e-17
103           	-5.064391e-17
104           	-3.545073e-17
105           	-2.481551e-17
106           	-1.737086e-17
107           	-1.215960e-17
108           	-8.511721e-18
109           	-5.958205e-18
110           	-4.170743e-18
111           	-2.919520e-18
112           	-2.043664e-18
113           	-1.430565e-18
114           	-1.001396e-18
115           	-7.009769e-19
116           	-4.906838e-19
117           	-3.434787e-19
118           	-2.404351e-19
119           	-1.683045e-19
120           	-1.178132e-19
121           	-8.246923e-20
122           	-5.772846e-20
123           	-4.040992e-20
124           	-2.828694e-20
125           	-1.980086e-20
126           	-1.386060e-20
127           	-9.702422e-21
128           	-6.791695e-21
129           	-4.754187e-21
130           	-3.327931e-21
131           	-2.329552e-21
132           	-1.630686e-21
133           	-1.141480e-21
134           	-7.990362e-22
135           	-5.593253e-22
136           	-3.915277e-22
137           	-2.740694e-22
138           	-1.918486e-22
139           	-1.342940e-22
140           	-9.400581e-23
141           	-6.580406e-23
142           	-4.606285e-23
143           	-3.224399e-23
144           	-2.257079e-23
145           	-1.579956e-23
146           	-1.105969e-23
147           	-7.741782e-24
148           	-5.419248e-24
149           	-3.793473e-24
150           	-2.655431e-24
151           	-1.858802e-24
152           	-1.301161e-24
153           	-9.108130e-25
154           	-6.375691e-25
155           	-4.462983e-25
156           	-3.124088e-25
157           	-2.186862e-25
158           	-1.530803e-25
159           	-1.071562e-25
160           	-7.500936e-26
161           	-5.250655e-26
162           	-3.675459e-26
163           	-2.572821e-26
164           	-1.800975e-26
165           	-1.260682e-26
166           	-8.824777e-27
167           	-6.177344e-27
168           	-4.324141e-27
169           	-3.026898e-27
170           	-2.118829e-27
171           	-1.483180e-27
172           	-1.038226e-27
173           	-7.267583e-28
174           	-5.087308e-28
175           	-3.561116e-28
176           	-2.492781e-28
177           	-1.744947e-28
178           	-1.221463e-28
179           	-8.550239e-29
180           	-5.985167e-29
181           	-4.189617e-29
182           	-2.932732e-29
183           	-2.052912e-29
184           	-1.437039e-29
185           	-1.005927e-29
186           	-7.041489e-30
187           	-4.929042e-30
188           	-3.450330e-30
189           	-2.415231e-30
190           	-1.690662e-30
191           	-1.183463e-30
192           	-8.284242e-31
193           	-5.798969e-31
194           	-4.059278e-31
195           	-2.841495e-31
196           	-1.989046e-31
197           	-1.392332e-31
198           	-9.746327e-32
199           	-6.822429e-32
200           	-4.775700e-32
201           	-3.342990e-32
202           	-2.340093e-32
203           	-1.638065e-32
204           	-1.146646e-32
205           	-8.026520e-33
206           	-5.618564e-33
207           	-3.932995e-33
208           	-2.753096e-33
209           	-1.927167e-33
210           	-1.349017e-33
211           	-9.443120e-34
212           	-6.610184e-34
213           	-4.627129e-34
214           	-3.238990e-34
215           	-2.267293e-34
216           	-1.587105e-34
217           	-1.110974e-34
218           	-7.776816e-35
219           	-5.443771e-35
220           	-3.810640e-35
221           	-2.667448e-35
222           	-1.867213e-35
223           	-1.307049e-35
224           	-9.149346e-36
225           	-6.404542e-36
226           	-4.483179e-36
227           	-3.138226e-36
228           	-2.196758e-36
229           	-1.537731e-36
230           	-1.076411e-36
231           	-7.534880e-37
232           	-5.274416e-37
233           	-3.692091e-37
234           	-2.584464e-37
235           	-1.809125e-37
236           	-1.266387e-37
237           	-8.864711e-38
238           	-6.205297e-38
239           	-4.343708e-38
240           	-3.040596e-38
241           	-2.128417e-38
242           	-1.489892e-38
243           	-1.042924e-38
244           	-7.300470e-39
245           	-5.110329e-39
246           	-3.577230e-39
247           	-2.504061e-39
248           	-1.752843e-39
249           	-1.226990e-39
250           	-8.588930e-40
251           	-6.012251e-40
252           	-4.208576e-40
253           	-2.946003e-40
254           	-2.062202e-40
255           	-1.443542e-40
256           	-1.010479e-40
257           	-7.073353e-41
258           	-4.951347e-41
259           	-3.465943e-41
260           	-2.426160e-41
261           	-1.698312e-41
262           	-1.188819e-41
263           	-8.321730e-42
264           	-5.825211e-42
265           	-4.077648e-42
266           	-2.854353e-42
267           	-1.998047e-42
268           	-1.398633e-42
269           	-9.790432e-43
270           	-6.853302e-43
271           	-4.797312e-43
272           	-3.358118e-43
273           	-2.350683e-43
274           	-1.645478e-43
275           	-1.151834e-43
276           	-8.062841e-44
277           	-5.643989e-44
278           	-3.950792e-44
279           	-2.765555e-44
280           	-1.935888e-44
281           	-1.355122e-44
282           	-9.485852e-45
283           	-6.640097e-45
284           	-4.648068e-45
285           	-3.253647e-45
286           	-2.277553e-45
287           	-1.594287e-45
288           	-1.116001e-45
289           	-7.812007e-46
290           	-5.468405e-46
291           	-3.827884e-46
292           	-2.679519e-46
293           	-1.875663e-46
294           	-1.312964e-46
295           	-9.190748e-47
296           	-6.433524e-47
297           	-4.503467e-47
298           	-3.152427e-47
299           	-2.206699e-47
300           	-1.544689e-47
301           	-1.081282e-47
302           	-7.568977e-48
303           	-5.298284e-48
304           	-3.708799e-48
305           	-2.596159e-48
306           	-1.817311e-48
307           	-1.272118e-48
308           	-8.904825e-49
309           	-6.233378e-49
310           	-4.363364e-49
311           	-3.054355e-49
312           	-2.138049e-49
313           	-1.496634e-49
314           	-1.047644e-49
315           	-7.333507e-50
316           	-5.133455e-50
317           	-3.593418e-50
318           	-2.515393e-50
319           	-1.760775e-50
320           	-1.232542e-50
321           	-8.627797e-51
322           	-6.039458e-51
323           	-4.227621e-51
324           	-2.959334e-51
325           	-2.071534e-51
326           	-1.450074e-51
327           	-1.015052e-51
328           	-7.105362e-52
329           	-4.973753e-52
330           	-3.481627e-52
331           	-2.437139e-52
332           	-1.705997e-52
333           	-1.194198e-52
334           	-8.359387e-53
335           	-5.851571e-53
336           	-4.096100e-53
337           	-2.867270e-53
338           	-2.007089e-53
339           	-1.404962e-53
340           	-9.834735e-54
341           	-6.884315e-54
342           	-4.819020e-54
343           	-3.373314e-54
344           	-2.361320e-54
345           	-1.652924e-54
346           	-1.157047e-54
347           	-8.099328e-55
348           	-5.669529e-55
349           	-3.968670e-55
350           	-2.778069e-55
351           	-1.944649e-55
352           	-1.361254e-55
353           	-9.528778e-56
354           	-6.670145e-56
355           	-4.669101e-56
356           	-3.268371e-56
357           	-2.287860e-56
358           	-1.601502e-56
359           	-1.121051e-56
360           	-7.847358e-57
361           	-5.493151e-57
362           	-3.845206e-57
363           	-2.691644e-57
364           	-1.884151e-57
365           	-1.318906e-57
366           	-9.232339e-58
367           	-6.462637e-58
368           	-4.523846e-58
369           	-3.166692e-58
370           	-2.216684e-58
371           	-1.551679e-58
372           	-1.086175e-58
373           	-7.603228e-59
374           	-5.322259e-59
375           	-3.725582e-59
376           	-2.607907e-59
377           	-1.825535e-59
378           	-1.277874e-59
379           	-8.945121e-60
380           	-6.261585e-60
381           	-4.383110e-60
382           	-3.068177e-60
383           	-2.147724e-60
384           	-1.503407e-60
385           	-1.052385e-60
386           	-7.366692e-61
387           	-5.156685e-61
388           	-3.609679e-61
389           	-2.526775e-61
390           	-1.768743e-61
391           	-1.238120e-61
392           	-8.666840e-62
393           	-6.066788e-62
394           	-4.246751e-62
395           	-2.972726e-62
396           	-2.080908e-62
397           	-1.456636e-62
398           	-1.019645e-62
399           	-7.137515e-63
400           	-4.996261e-63
401           	-3.497382e-63
402           	-2.448168e-63
403           	-1.713717e-63
404           	-1.199602e-63
405           	-8.397215e-64
406           	-5.878051e-64
407           	-4.114635e-64
408           	-2.880245e-64
409           	-2.016171e-64
410           	-1.411320e-64
411           	-9.879240e-65
412           	-6.915468e-65
413           	-4.840827e-65
414           	-3.388579e-65
415           	-2.372005e-65
416           	-1.660404e-65
417           	-1.162283e-65
418           	-8.135979e-66
419           	-5.695185e-66
420           	-3.986630e-66
421           	-2.790641e-66
422           	-1.953448e-66
423           	-1.367414e-66
424           	-9.571898e-67
425           	-6.700328e-67
426           	-4.690230e-67
427           	-3.283161e-67
428           	-2.298213e-67
429           	-1.608749e-67
430           	-1.126124e-67
431           	-7.882869e-68
432           	-5.518008e-68
433           	-3.862606e-68
434           	-2.703824e-68
435           	-1.892677e-68
436           	-1.324874e-68
437           	-9.274117e-69
438           	-6.491882e-69
439           	-4.544317e-69
440           	-3.181022e-69
441           	-2.226715e-69
442           	-1.558701e-69
443           	-1.091091e-69
444           	-7.637634e-70
445           	-5.346344e-70
446           	-3.742441e-70
447           	-2.619708e-70
448           	-1.833796e-70
449           	-1.283657e-70
450           	-8.985600e-71
451           	-6.289920e-71
452           	-4.402944e-71
453           	-3.082061e-71
454           	-2.157443e-71
455           	-1.510210e-71
456           	-1.057147e-71
457           	-7.400028e-72
458           	-5.180020e-72
459           	-3.626014e-72
460           	-2.538210e-72
461           	-1.776747e-72
462           	-1.243723e-72
463           	-8.706059e-73
464           	-6.094241e-73
465           	-4.265969e-73
466           	-2.986178e-73
467           	-2.090325e-73
468           	-1.463227e-73
469           	-1.024259e-73
470           	-7.169814e-74
471           	-5.018870e-74
472           	-3.513209e-74
473           	-2.459246e-74
474           	-1.721472e-74
475           	-1.205031e-74
476           	-8.435214e-75
477           	-5.904650e-75
478           	-4.133255e-75
479           	-2.893279e-75
480           	-2.025295e-75
481           	-1.417706e-75
482           	-9.923945e-76
483           	-6.946762e-76
484           	-4.862733e-76
485           	-3.403913e-76
486           	-2.382739e-76
487           	-1.667917e-76
488           	-1.167542e-76
489           	-8.172796e-77
490           	-5.720957e-77
491           	-4.004670e-77
492           	-2.803269e-77
493           	-1.962288e-77
494           	-1.373602e-77
495           	-9.615212e-78
496           	-6.730649e-78
497           	-4.711454e-78
498           	-3.298018e-78
499           	-2.308613e-78
500           	-1.616029e-78
501           	-1.131220e-78
502           	-7.918541e-79
503           	-5.542979e-79
504           	-3.880085e-79
505           	-2.716060e-79
506           	-1.901242e-79
507           	-1.330869e-79
508           	-9.316084e-80
509           	-6.521259e-80
510           	-4.564881e-80
511           	-3.195417e-80
512           	-2.236792e-80
513           	-1.565754e-80
514           	-1.096028e-80
515           	-7.672196e-81
516           	-5.370537e-81
517           	-3.759376e-81
518           	-2.631563e-81
519           	-1.842094e-81
520           	-1.289466e-81
521           	-9.026262e-82
522           	-6.318383e-82
523           	-4.422868e-82
524           	-3.096008e-82
525           	-2.167205e-82
526           	-1.517044e-82
527           	-1.061931e-82
528           	-7.433515e-83
529           	-5.203460e-83
530           	-3.642422e-83
531           	-2.549696e-83
532           	-1.784787e-83
533           	-1.249351e-83
534           	-8.745456e-84
535           	-6.121819e-84
536           	-4.285273e-84
537           	-2.999691e-84
538           	-2.099784e-84
539           	-1.469849e-84
540           	-1.028894e-84
541           	-7.202259e-85
542           	-5.041581e-85
543           	-3.529107e-85
544           	-2.470375e-85
545           	-1.729262e-85
546           	-1.210484e-85
547           	-8.473386e-86
548           	-5.931370e-86
549           	-4.151959e-86
550           	-2.906371e-86
551           	-2.034460e-86
552           	-1.424122e-86
553           	-9.968853e-87
554           	-6.978197e-87
555           	-4.884738e-87
556           	-3.419317e-87
557           	-2.393522e-87
558           	-1.675465e-87
559           	-1.172826e-87
560           	-8.209779e-88
561           	-5.746846e-88
562           	-4.022792e-88
563           	-2.815954e-88
564           	-1.971168e-88
565           	-1.379818e-88
566           	-9.658723e-89
567           	-6.761106e-89
568           	-4.732774e-89
569           	-3.312942e-89
570           	-2.319059e-89
571           	-1.623342e-89
572           	-1.136339e-89
573           	-7.954374e-90
574           	-5.568062e-90
575           	-3.897643e-90
576           	-2.728350e-90
577           	-1.909845e-90
578           	-1.336892e-90
579           	-9.358241e-91
580           	-6.550769e-91
581           	-4.585538e-91
582           	-3.209877e-91
583           	-2.246914e-91
584           	-1.572840e-91
585           	-1.100988e-91
586           	-7.706914e-92
587           	-5.394840e-92
588           	-3.776388e-92
589           	-2.643472e-92
590           	-1.850430e-92
591           	-1.295301e-92
592           	-9.067108e-93
593           	-6.346975e-93
594           	-4.442883e-93
595           	-3.110018e-93
596           	-2.177013e-93
597           	-1.523909e-93
598           	-1.066736e-93
599           	-7.467153e-94
600           	-5.227007e-94
601           	-3.658905e-94
602           	-2.561233e-94
603           	-1.792863e-94
604           	-1.255004e-94
605           	-8.785031e-95
606           	-6.149522e-95
607           	-4.304665e-95
608           	-3.013266e-95
609           	-2.109286e-95
610           	-1.476500e-95
611           	-1.033550e-95
612           	-7.234851e-96
613           	-5.064395e-96
614           	-3.545077e-96
615           	-2.481554e-96
616           	-1.737088e-96
617           	-1.215961e-96
618           	-8.511729e-97
619           	-5.958211e-97
620           	-4.170747e-97
621           	-2.919523e-97
622           	-2.043666e-97
623           	-1.430566e-97
624           	-1.001396e-97
625           	-7.009775e-98
626           	-4.906843e-98
627           	-3.434790e-98
628           	-2.404353e-98
629           	-1.683047e-98
630           	-1.178133e-98
631           	-8.246930e-99
632           	-5.772851e-99
633           	-4.040996e-99
634           	-2.828697e-99
635           	-1.980088e-99
636           	-1.386062e-99
637           	-9.702431e-100
638           	-6.791702e-100
639           	-4.754191e-100
640           	-3.327934e-100
641           	-2.329554e-100
642           	-1.630688e-100
643           	-1.141481e-100
644           	-7.990369e-101
645           	-5.593258e-101
646           	-3.915281e-101
647           	-2.740697e-101
648           	-1.918488e-101
649           	-1.342941e-101
650           	-9.400589e-102
651           	-6.580413e-102
652           	-4.606289e-102
653           	-3.224402e-102
654           	-2.257082e-102
655           	-1.579957e-102
656           	-1.105970e-102
657           	-7.741790e-103
658           	-5.419253e-103
659           	-3.793477e-103
660           	-2.655434e-103
661           	-1.858804e-103
662           	-1.301163e-103
663           	-9.108138e-104
664           	-6.375697e-104
665           	-4.462988e-104
666           	-3.124091e-104
667           	-2.186864e-104
668           	-1.530805e-104
669           	-1.071563e-104
670           	-7.500943e-105
671           	-5.250660e-105
672           	-3.675462e-105
673           	-2.572824e-105
674           	-1.800977e-105
675           	-1.260684e-105
676           	-8.824785e-106
677           	-6.177349e-106
678           	-4.324145e-106
