# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.666644e-02	5.467556e-01	4.259451e-01	4.009419e-01
3             	5.840740e-02	2.213704e-01	2.041200e-01	1.640501e-01
4             	8.178942e-02	1.096304e-01	1.487381e-01	4.887009e-01
5             	2.156095e-01	5.048330e-02	1.340581e-01	5.126392e-01
6             	1.581831e-01	6.360598e-02	1.448588e-01	3.834759e-01
7             	9.441462e-02	1.129554e-01	1.582988e-01	2.466714e-01
8             	7.923591e-02	1.450025e-01	1.582262e-01	1.451822e-01
9             	8.469756e-02	1.376554e-01	1.523977e-01	2.079268e-01
10            	1.081280e-01	8.825359e-02	1.331633e-01	3.209850e-01
11            	1.650676e-01	4.969641e-02	1.121711e-01	3.257888e-01
12            	9.897421e-02	6.058252e-02	9.832955e-02	2.578336e-01
13            	7.550811e-02	7.095270e-02	8.001105e-02	1.651817e-01
14            	6.951575e-02	6.235128e-02	5.946602e-02	9.492415e-02
15            	7.307607e-02	4.302316e-02	4.645572e-02	1.350618e-01
16            	8.637130e-02	2.486008e-02	3.876523e-02	1.755294e-01
17            	1.064099e-01	1.752718e-02	3.468520e-02	1.638407e-01
18            	9.162245e-02	2.094979e-02	3.249447e-02	1.215059e-01
19            	8.411996e-02	2.419990e-02	2.853379e-02	7.223560e-02
20            	8.389735e-02	2.150380e-02	2.336161e-02	4.979953e-02
21            	8.884245e-02	1.508643e-02	2.032898e-02	6.787270e-02
22            	9.416025e-02	1.220694e-02	1.920149e-02	7.879812e-02
23            	8.453990e-02	1.363385e-02	1.857326e-02	7.200779e-02
24            	7.872816e-02	1.501853e-02	1.693933e-02	5.425645e-02
25            	7.600754e-02	1.480575e-02	1.470283e-02	3.769865e-02
26            	7.560085e-02	1.325161e-02	1.311236e-02	3.528110e-02
27            	7.670340e-02	1.138654e-02	1.219206e-02	4.013326e-02
28            	7.834623e-02	9.928079e-03	1.134621e-02	4.087013e-02
29            	7.954765e-02	9.052133e-03	1.045915e-02	3.656358e-02
30            	7.959783e-02	8.565287e-03	9.583685e-03	3.038788e-02
31            	7.837867e-02	8.246476e-03	8.912703e-03	2.620576e-02
32            	7.626968e-02	8.063642e-03	8.608797e-03	2.562330e-02
33            	7.381055e-02	8.012528e-03	8.487316e-03	2.602697e-02
34            	7.142324e-02	8.021285e-03	8.331139e-03	2.536272e-02
35            	6.934313e-02	7.991106e-03	8.084388e-03	2.375848e-02
36            	6.764693e-02	7.859566e-03	7.793026e-03	2.217320e-02
37            	6.628793e-02	7.629520e-03	7.518849e-03	2.129231e-02
38            	6.517239e-02	7.347701e-03	7.276705e-03	2.092224e-02
39            	6.416035e-02	7.066620e-03	7.051934e-03	2.052785e-02
40            	6.313584e-02	6.816212e-03	6.834748e-03	1.988543e-02
41            	6.200029e-02	6.604341e-03	6.627558e-03	1.907698e-02
42            	6.074134e-02	6.427372e-03	6.441162e-03	1.832507e-02
43            	5.937963e-02	6.278263e-03	6.276933e-03	1.774656e-02
44            	5.796370e-02	6.150765e-03	6.133370e-03	1.732580e-02
45            	5.652343e-02	6.031664e-03	5.987534e-03	1.683536e-02
46            	5.511833e-02	5.913991e-03	5.845154e-03	1.634073e-02
47            	5.375851e-02	5.795361e-03	5.710521e-03	1.589386e-02
48            	5.245693e-02	5.673120e-03	5.583553e-03	1.550485e-02
49            	5.120464e-02	5.548683e-03	5.462834e-03	1.513964e-02
50            	4.999592e-02	5.423794e-03	5.346072e-03	1.476127e-02
51            	4.881005e-02	5.303945e-03	5.235890e-03	1.440705e-02
52            	4.763679e-02	5.190637e-03	5.130895e-03	1.407479e-02
53            	4.647988e-02	5.086456e-03	5.039386e-03	1.382583e-02
54            	4.532551e-02	4.982905e-03	4.935759e-03	1.343918e-02
55            	4.419105e-02	4.884936e-03	4.838862e-03	1.311798e-02
56            	4.307501e-02	4.792799e-03	4.748977e-03	1.284112e-02
57            	4.197987e-02	4.704127e-03	4.663586e-03	1.258271e-02
58            	4.091710e-02	4.617393e-03	4.580329e-03	1.231597e-02
59            	3.988180e-02	4.532758e-03	4.499871e-03	1.206751e-02
60            	3.887538e-02	4.451250e-03	4.424446e-03	1.184775e-02
61            	3.789471e-02	4.371690e-03	4.353178e-03	1.163609e-02
62            	3.694554e-02	4.293729e-03	4.283202e-03	1.141029e-02
63            	3.602154e-02	4.218274e-03	4.215258e-03	1.120355e-02
64            	3.512460e-02	4.146153e-03	4.151228e-03	1.102334e-02
65            	3.425149e-02	4.075991e-03	4.089839e-03	1.084783e-02
66            	3.340415e-02	4.007352e-03	4.028645e-03	1.065546e-02
67            	3.258028e-02	3.940902e-03	3.968960e-03	1.048265e-02
68            	3.178149e-02	3.877374e-03	3.913084e-03	1.033797e-02
69            	3.100453e-02	3.815367e-03	3.859464e-03	1.019539e-02
70            	3.026601e-02	3.918797e-03	4.250060e-03	1.390169e-02
71            	2.955060e-02	3.703393e-03	3.760132e-03	9.976604e-03
72            	2.885157e-02	3.641528e-03	3.711343e-03	9.826763e-03
73            	2.816768e-02	3.584741e-03	3.662239e-03	9.684250e-03
74            	2.750161e-02	3.529693e-03	3.614448e-03	9.530176e-03
75            	2.685383e-02	3.476977e-03	3.570030e-03	9.413268e-03
76            	2.623354e-02	3.431422e-03	3.538632e-03	9.383558e-03
77            	2.563007e-02	3.378479e-03	3.491326e-03	9.250559e-03
78            	2.504764e-02	3.326468e-03	3.443677e-03	9.109747e-03
79            	2.448196e-02	3.278831e-03	3.402025e-03	9.007347e-03
80            	2.393486e-02	3.233399e-03	3.364403e-03	8.939491e-03
81            	2.340508e-02	3.189769e-03	3.330647e-03	8.886104e-03
82            	2.289415e-02	3.144908e-03	3.292471e-03	8.772697e-03
83            	2.239955e-02	3.101083e-03	3.253901e-03	8.678675e-03
84            	2.192282e-02	3.059938e-03	3.219791e-03	8.621829e-03
