# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.150983e-02	5.018133e-01	4.019473e-01	4.175980e-01
3             	5.877201e-02	1.829452e-01	1.871576e-01	1.635712e-01
4             	8.411060e-02	8.586779e-02	1.426562e-01	5.317683e-01
5             	2.554494e-01	4.020485e-02	1.287796e-01	5.240697e-01
6             	1.228166e-01	6.023474e-02	1.354238e-01	3.772512e-01
7             	7.785298e-02	9.881891e-02	1.382471e-01	2.319362e-01
8             	6.595672e-02	1.160459e-01	1.320670e-01	1.371130e-01
9             	6.808523e-02	1.003322e-01	1.250765e-01	2.745000e-01
10            	8.781689e-02	5.708589e-02	1.052803e-01	4.096004e-01
11            	1.353590e-01	3.446614e-02	8.721244e-02	3.750054e-01
12            	7.279828e-02	4.640482e-02	7.526082e-02	2.696894e-01
13            	5.718284e-02	5.151672e-02	5.986982e-02	1.541262e-01
14            	5.436143e-02	4.258752e-02	4.498284e-02	9.262315e-02
15            	5.989641e-02	2.812750e-02	3.662284e-02	1.702567e-01
16            	7.582423e-02	1.592452e-02	3.019963e-02	2.093025e-01
17            	9.666691e-02	1.210553e-02	2.606563e-02	1.844765e-01
18            	7.937173e-02	1.515483e-02	2.298055e-02	1.286864e-01
19            	7.469943e-02	1.672633e-02	1.879273e-02	6.949903e-02
20            	7.772940e-02	1.413720e-02	1.536614e-02	5.883834e-02
21            	8.675613e-02	9.667426e-03	1.374557e-02	8.763005e-02
22            	9.509657e-02	8.104005e-03	1.330998e-02	9.576851e-02
23            	8.300271e-02	9.816077e-03	1.311549e-02	8.146955e-02
24            	7.680664e-02	1.087701e-02	1.202766e-02	5.659610e-02
25            	7.509716e-02	1.048397e-02	1.056699e-02	3.766523e-02
26            	7.667146e-02	9.161004e-03	9.578486e-03	4.159031e-02
27            	8.044038e-02	7.541416e-03	8.672644e-03	4.925774e-02
28            	8.483050e-02	6.189461e-03	7.654873e-03	4.889710e-02
29            	8.808785e-02	5.415648e-03	6.646229e-03	4.204505e-02
30            	8.906760e-02	5.033403e-03	5.782269e-03	3.350969e-02
31            	8.773784e-02	4.807839e-03	5.306818e-03	2.884707e-02
32            	8.479356e-02	4.848877e-03	5.319864e-03	2.975301e-02
33            	8.127642e-02	5.073716e-03	5.447132e-03	3.064561e-02
34            	7.802086e-02	5.275801e-03	5.466201e-03	2.931977e-02
35            	7.544579e-02	5.344539e-03	5.354412e-03	2.668818e-02
36            	7.364317e-02	5.252680e-03	5.167294e-03	2.454387e-02
37            	7.244185e-02	5.040697e-03	4.961286e-03	2.401666e-02
38            	7.164040e-02	4.767220e-03	4.740045e-03	2.411024e-02
39            	7.093972e-02	4.497224e-03	4.508760e-03	2.372993e-02
40            	7.009532e-02	4.272484e-03	4.288094e-03	2.276356e-02
41            	6.896348e-02	4.109246e-03	4.102670e-03	2.157598e-02
42            	6.753971e-02	4.001807e-03	3.964773e-03	2.058989e-02
43            	6.590402e-02	3.934408e-03	3.866512e-03	1.992192e-02
44            	6.416906e-02	3.887600e-03	3.789288e-03	1.940143e-02
45            	6.244322e-02	3.842976e-03	3.716138e-03	1.886530e-02
46            	6.080211e-02	3.787745e-03	3.638330e-03	1.830339e-02
47            	5.927386e-02	3.717959e-03	3.554919e-03	1.778684e-02
48            	5.785843e-02	3.634426e-03	3.466887e-03	1.733188e-02
49            	5.652929e-02	3.543270e-03	3.375570e-03	1.689561e-02
50            	5.525211e-02	3.452443e-03	3.286137e-03	1.646261e-02
51            	5.399353e-02	3.367475e-03	3.201053e-03	1.601169e-02
52            	5.273315e-02	3.291405e-03	3.122481e-03	1.555903e-02
53            	5.146468e-02	3.224571e-03	3.051038e-03	1.511926e-02
54            	5.019580e-02	3.165274e-03	2.986151e-03	1.470765e-02
55            	4.893615e-02	3.111408e-03	2.926336e-03	1.432159e-02
56            	4.769992e-02	3.060342e-03	2.869969e-03	1.395535e-02
57            	4.649948e-02	3.010181e-03	2.815814e-03	1.361124e-02
58            	4.533808e-02	2.959772e-03	2.762866e-03	1.327471e-02
59            	4.421698e-02	2.909421e-03	2.711190e-03	1.295197e-02
60            	4.313485e-02	2.859483e-03	2.660902e-03	1.264294e-02
61            	4.208706e-02	2.810694e-03	2.612362e-03	1.234489e-02
62            	4.106961e-02	2.763809e-03	2.565880e-03	1.205874e-02
63            	4.007929e-02	2.718926e-03	2.521313e-03	1.177643e-02
64            	3.911374e-02	2.676423e-03	2.479010e-03	1.150453e-02
65            	3.817446e-02	2.636077e-03	2.438746e-03	1.124512e-02
66            	3.726152e-02	2.597567e-03	2.400407e-03	1.099660e-02
67            	3.637576e-02	2.560712e-03	2.363854e-03	1.076199e-02
68            	3.551786e-02	2.524867e-03	2.328572e-03	1.053065e-02
69            	3.468791e-02	2.490078e-03	2.294629e-03	1.030921e-02
70            	3.388586e-02	2.456338e-03	2.261910e-03	1.009718e-02
71            	3.311108e-02	2.423550e-03	2.230432e-03	9.894381e-03
72            	3.236285e-02	2.391858e-03	2.200230e-03	9.702846e-03
73            	3.163984e-02	2.360908e-03	2.170872e-03	9.512297e-03
74            	3.094078e-02	2.330928e-03	2.142551e-03	9.328288e-03
75            	3.026482e-02	2.302068e-03	2.115311e-03	9.152249e-03
76            	2.961096e-02	2.274221e-03	2.089172e-03	8.983098e-03
77            	2.897885e-02	2.247449e-03	2.064104e-03	8.823780e-03
78            	2.836770e-02	2.221334e-03	2.039753e-03	8.664634e-03
79            	2.777679e-02	2.196023e-03	2.016292e-03	8.512008e-03
80            	2.720553e-02	2.171548e-03	1.993631e-03	8.365651e-03
81            	2.665331e-02	2.147804e-03	1.971812e-03	8.225766e-03
82            	2.611965e-02	2.124887e-03	1.950848e-03	8.094205e-03
83            	2.560375e-02	2.102363e-03	1.930326e-03	7.961390e-03
84            	2.510489e-02	2.080473e-03	1.910485e-03	7.833425e-03
85            	2.462237e-02	2.059279e-03	1.891265e-03	7.711324e-03
86            	2.415552e-02	2.038720e-03	1.872761e-03	7.593647e-03
87            	2.370373e-02	2.018875e-03	1.854947e-03	7.483179e-03
88            	2.326632e-02	1.999370e-03	1.837501e-03	7.370926e-03
89            	2.284267e-02	1.980390e-03	1.820623e-03	7.263008e-03
90            	2.243237e-02	1.962012e-03	1.804251e-03	7.159279e-03
91            	2.203483e-02	1.944147e-03	1.788458e-03	7.060124e-03
92            	2.164981e-02	1.926913e-03	1.773294e-03	6.967377e-03
93            	2.127640e-02	1.909878e-03	1.758359e-03	6.872196e-03
94            	2.091420e-02	1.893224e-03	1.743815e-03	6.779719e-03
95            	2.056290e-02	1.877107e-03	1.729707e-03	6.691430e-03
96            	2.022207e-02	1.861410e-03	1.716088e-03	6.606210e-03
97            	1.989149e-02	1.846239e-03	1.702951e-03	6.526921e-03
98            	1.957048e-02	1.831217e-03	1.689988e-03	6.444797e-03
99            	1.925860e-02	1.816546e-03	1.677406e-03	6.365734e-03
100           	1.895558e-02	1.802315e-03	1.665142e-03	6.289672e-03
101           	1.866150e-02	1.788417e-03	1.653269e-03	6.217070e-03
102           	1.837525e-02	1.775041e-03	1.641871e-03	6.149367e-03
103           	1.809731e-02	1.761689e-03	1.630517e-03	6.078277e-03
104           	1.782675e-02	1.748643e-03	1.619486e-03	6.009436e-03
105           	1.756360e-02	1.735982e-03	1.608714e-03	5.944065e-03
106           	1.730743e-02	1.723640e-03	1.598321e-03	5.880937e-03
107           	1.705826e-02	1.711708e-03	1.588274e-03	5.822695e-03
