# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.244454e-02	5.018702e-01	4.019414e-01	4.175649e-01
3             	6.160655e-02	1.826073e-01	1.872842e-01	1.636286e-01
4             	8.988900e-02	8.581300e-02	1.421554e-01	5.283673e-01
5             	2.843011e-01	4.012734e-02	1.287477e-01	5.191021e-01
6             	1.224036e-01	5.965324e-02	1.369994e-01	3.734634e-01
7             	7.936645e-02	9.798839e-02	1.414130e-01	2.289967e-01
8             	6.786178e-02	1.152791e-01	1.364517e-01	1.335119e-01
9             	7.090496e-02	9.983304e-02	1.297045e-01	2.606083e-01
10            	9.216775e-02	5.694476e-02	1.089067e-01	3.860596e-01
11            	1.298308e-01	3.430344e-02	8.938277e-02	3.564421e-01
12            	7.285912e-02	4.609929e-02	7.682362e-02	2.593585e-01
13            	5.833266e-02	5.126407e-02	6.130178e-02	1.479071e-01
14            	5.598818e-02	4.249476e-02	4.609929e-02	8.584595e-02
15            	6.211300e-02	2.817772e-02	3.744332e-02	1.515969e-01
16            	7.861649e-02	1.597911e-02	3.086815e-02	1.852153e-01
17            	9.548667e-02	1.199390e-02	2.693117e-02	1.631652e-01
18            	8.007325e-02	1.495924e-02	2.423430e-02	1.135123e-01
19            	7.617471e-02	1.658728e-02	2.019187e-02	6.046291e-02
20            	7.956857e-02	1.409995e-02	1.661928e-02	4.923055e-02
21            	8.857519e-02	9.658300e-03	1.472824e-02	7.327599e-02
22            	9.489113e-02	8.020499e-03	1.388936e-02	8.107326e-02
23            	8.386908e-02	9.677474e-03	1.345532e-02	6.925672e-02
24            	7.826658e-02	1.074294e-02	1.231079e-02	4.810503e-02
25            	7.686280e-02	1.038078e-02	1.079973e-02	3.165574e-02
26            	7.854832e-02	9.087665e-03	9.754594e-03	3.412217e-02
27            	8.220063e-02	7.494587e-03	8.812440e-03	4.015177e-02
28            	8.630370e-02	6.148681e-03	7.803620e-03	3.979620e-02
29            	8.916190e-02	5.355211e-03	6.848228e-03	3.419617e-02
30            	8.980759e-02	4.959985e-03	6.007294e-03	2.717180e-02
31            	8.835008e-02	4.735503e-03	5.467398e-03	2.317885e-02
32            	8.549253e-02	4.771176e-03	5.409972e-03	2.373980e-02
33            	8.215633e-02	4.976407e-03	5.511112e-03	2.445101e-02
34            	7.909313e-02	5.170515e-03	5.525710e-03	2.343008e-02
35            	7.666725e-02	5.240334e-03	5.411855e-03	2.129016e-02
36            	7.494565e-02	5.156286e-03	5.221196e-03	1.947690e-02
37            	7.377932e-02	4.952358e-03	5.009269e-03	1.890309e-02
38            	7.291288e-02	4.689236e-03	4.783112e-03	1.884979e-02
39            	7.211903e-02	4.424456e-03	4.547361e-03	1.850725e-02
40            	7.119402e-02	4.198562e-03	4.322422e-03	1.774322e-02
41            	7.002650e-02	4.030111e-03	4.132120e-03	1.679708e-02
42            	6.859133e-02	3.913351e-03	3.988014e-03	1.599132e-02
43            	6.694842e-02	3.839208e-03	3.883723e-03	1.538486e-02
44            	6.520940e-02	3.789009e-03	3.805482e-03	1.493608e-02
45            	6.348459e-02	3.743885e-03	3.732548e-03	1.449098e-02
46            	6.184833e-02	3.691427e-03	3.656391e-03	1.403816e-02
47            	6.032324e-02	3.624494e-03	3.573209e-03	1.359896e-02
48            	5.889186e-02	3.544450e-03	3.484209e-03	1.320579e-02
49            	5.753001e-02	3.456179e-03	3.392586e-03	1.283991e-02
50            	5.623199e-02	3.366034e-03	3.301854e-03	1.249423e-02
51            	5.495903e-02	3.280534e-03	3.215311e-03	1.213608e-02
52            	5.367572e-02	3.202820e-03	3.134951e-03	1.176871e-02
53            	5.238430e-02	3.134523e-03	3.061512e-03	1.141331e-02
54            	5.108175e-02	3.074109e-03	2.995104e-03	1.107254e-02
55            	4.980078e-02	3.019329e-03	2.933935e-03	1.076631e-02
56            	4.856009e-02	2.967865e-03	2.877315e-03	1.048665e-02
57            	4.734803e-02	2.917911e-03	2.822577e-03	1.021320e-02
58            	4.616241e-02	2.868416e-03	2.768948e-03	9.945965e-03
59            	4.501624e-02	2.818460e-03	2.716780e-03	9.690507e-03
60            	4.392809e-02	2.768646e-03	2.666250e-03	9.458167e-03
61            	4.286925e-02	2.719948e-03	2.617365e-03	9.226438e-03
62            	4.183268e-02	2.672932e-03	2.570543e-03	8.998199e-03
63            	4.081749e-02	2.628143e-03	2.525381e-03	8.779297e-03
64            	3.981564e-02	2.585481e-03	2.482256e-03	8.563917e-03
65            	3.886234e-02	2.544875e-03	2.441861e-03	8.377276e-03
66            	3.794678e-02	2.506217e-03	2.403491e-03	8.198162e-03
67            	3.705046e-02	2.469077e-03	2.366171e-03	8.019652e-03
68            	3.616091e-02	2.433821e-03	2.330625e-03	7.839151e-03
69            	3.532002e-02	2.399044e-03	2.296732e-03	7.676254e-03
70            	3.452221e-02	2.365085e-03	2.263903e-03	7.525007e-03
71            	3.374173e-02	2.332159e-03	2.232459e-03	7.369698e-03
72            	3.298306e-02	2.300419e-03	2.201759e-03	7.219753e-03
73            	3.223185e-02	2.269780e-03	2.172006e-03	7.070580e-03
74            	3.150264e-02	2.240070e-03	2.143633e-03	6.936469e-03
75            	3.082545e-02	2.211085e-03	2.116562e-03	6.818650e-03
76            	3.017550e-02	2.183023e-03	2.090337e-03	6.701501e-03
77            	2.953172e-02	2.156160e-03	2.064638e-03	6.582632e-03
78            	2.889211e-02	2.130124e-03	2.039993e-03	6.456923e-03
79            	2.830455e-02	2.104766e-03	2.016896e-03	6.356608e-03
80            	2.774503e-02	2.080278e-03	1.994483e-03	6.253455e-03
81            	2.718706e-02	2.056585e-03	1.972575e-03	6.142540e-03
82            	2.664589e-02	2.033708e-03	1.951213e-03	6.043519e-03
83            	2.609811e-02	2.011356e-03	1.930393e-03	5.935818e-03
84            	2.558167e-02	1.989584e-03	1.910450e-03	5.852261e-03
85            	2.510720e-02	1.968346e-03	1.891463e-03	5.776889e-03
86            	2.464464e-02	1.947786e-03	1.873110e-03	5.700624e-03
87            	2.417404e-02	1.927922e-03	1.854233e-03	5.611645e-03
88            	2.371871e-02	1.908424e-03	1.836449e-03	5.525718e-03
89            	2.330977e-02	1.889561e-03	1.821144e-03	5.467253e-03
90            	2.290828e-02	1.871085e-03	1.804533e-03	5.387638e-03
91            	2.250598e-02	1.853174e-03	1.788122e-03	5.305022e-03
92            	2.211028e-02	1.835786e-03	1.772586e-03	5.232933e-03
93            	2.169824e-02	1.819022e-03	1.756974e-03	5.154054e-03
94            	2.133176e-02	1.802617e-03	1.742981e-03	5.104400e-03
95            	2.099508e-02	1.786424e-03	1.729300e-03	5.056646e-03
96            	2.065626e-02	1.770660e-03	1.715173e-03	5.000295e-03
97            	2.029573e-02	1.755699e-03	1.700946e-03	4.929564e-03
98            	1.997365e-02	1.740669e-03	1.688323e-03	4.875837e-03
99            	1.968065e-02	1.726035e-03	1.676705e-03	4.833521e-03
100           	1.938357e-02	1.711756e-03	1.664419e-03	4.773521e-03
101           	1.908634e-02	1.697970e-03	1.652137e-03	4.715398e-03
102           	1.878125e-02	1.684455e-03	1.640293e-03	4.654842e-03
