# Region type : patch out
# Faces  :    302
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-9.762836e-02
5             	-7.952579e-02
6             	-7.067566e-02
7             	-5.257123e-02
8             	-4.390448e-02
9             	-3.143859e-02
10            	-2.210042e-02
11            	-1.547030e-02
12            	-1.082921e-02
13            	-7.580445e-03
14            	-5.306312e-03
15            	-3.714418e-03
16            	-2.600093e-03
17            	-1.820065e-03
18            	-1.274045e-03
19            	-8.918318e-04
20            	-6.242823e-04
21            	-4.369976e-04
22            	-3.058983e-04
23            	-2.141288e-04
24            	-1.498902e-04
25            	-1.049231e-04
26            	-7.344619e-05
27            	-5.141233e-05
28            	-3.598863e-05
29            	-2.519204e-05
30            	-1.763443e-05
31            	-1.234410e-05
32            	-8.640870e-06
33            	-6.048609e-06
34            	-4.234026e-06
35            	-2.963818e-06
36            	-2.074673e-06
37            	-1.452271e-06
38            	-1.016590e-06
39            	-7.116128e-07
40            	-4.981290e-07
41            	-3.486903e-07
42            	-2.440832e-07
43            	-1.708582e-07
44            	-1.196008e-07
45            	-8.372054e-08
46            	-5.860438e-08
47            	-4.102306e-08
48            	-2.871614e-08
49            	-2.010130e-08
50            	-1.407091e-08
51            	-9.849637e-09
52            	-6.894746e-09
53            	-4.826322e-09
54            	-3.378426e-09
55            	-2.364898e-09
56            	-1.655429e-09
57            	-1.158800e-09
58            	-8.111600e-10
59            	-5.678120e-10
60            	-3.974684e-10
61            	-2.782279e-10
62            	-1.947595e-10
63            	-1.363317e-10
64            	-9.543216e-11
65            	-6.680251e-11
66            	-4.676176e-11
67            	-3.273323e-11
68            	-2.291326e-11
69            	-1.603928e-11
70            	-1.122750e-11
71            	-7.859249e-12
72            	-5.501474e-12
73            	-3.851032e-12
74            	-2.695722e-12
75            	-1.887006e-12
76            	-1.320904e-12
77            	-9.246328e-13
78            	-6.472429e-13
79            	-4.530701e-13
80            	-3.171490e-13
81            	-2.220043e-13
82            	-1.554030e-13
83            	-1.087821e-13
84            	-7.614749e-14
85            	-5.330324e-14
86            	-3.731227e-14
87            	-2.611859e-14
88            	-1.828301e-14
89            	-1.279811e-14
90            	-8.958675e-15
91            	-6.271073e-15
92            	-4.389751e-15
93            	-3.072826e-15
94            	-2.150978e-15
95            	-1.505685e-15
96            	-1.053979e-15
97            	-7.377854e-16
98            	-5.164498e-16
99            	-3.615149e-16
100           	-2.530604e-16
101           	-1.771423e-16
102           	-1.239996e-16
103           	-8.679972e-17
104           	-6.075980e-17
105           	-4.253186e-17
106           	-2.977230e-17
107           	-2.084061e-17
108           	-1.458843e-17
109           	-1.021190e-17
110           	-7.148330e-18
111           	-5.003831e-18
112           	-3.502682e-18
113           	-2.451877e-18
114           	-1.716314e-18
115           	-1.201420e-18
116           	-8.409939e-19
117           	-5.886957e-19
118           	-4.120870e-19
119           	-2.884609e-19
120           	-2.019226e-19
121           	-1.413458e-19
122           	-9.894209e-20
123           	-6.925946e-20
124           	-4.848162e-20
125           	-3.393714e-20
126           	-2.375600e-20
127           	-1.662920e-20
128           	-1.164044e-20
129           	-8.148307e-21
130           	-5.703815e-21
131           	-3.992670e-21
132           	-2.794869e-21
133           	-1.956408e-21
134           	-1.369486e-21
135           	-9.586401e-22
136           	-6.710481e-22
137           	-4.697337e-22
138           	-3.288136e-22
139           	-2.301695e-22
140           	-1.611186e-22
141           	-1.127831e-22
142           	-7.894814e-23
143           	-5.526370e-23
144           	-3.868459e-23
145           	-2.707921e-23
146           	-1.895545e-23
147           	-1.326881e-23
148           	-9.288169e-24
149           	-6.501719e-24
150           	-4.551203e-24
151           	-3.185842e-24
152           	-2.230089e-24
153           	-1.561063e-24
154           	-1.092744e-24
155           	-7.649207e-25
156           	-5.354445e-25
157           	-3.748111e-25
158           	-2.623678e-25
159           	-1.836575e-25
160           	-1.285602e-25
161           	-8.999215e-26
162           	-6.299451e-26
163           	-4.409616e-26
164           	-3.086731e-26
165           	-2.160712e-26
166           	-1.512498e-26
167           	-1.058749e-26
168           	-7.411241e-27
169           	-5.187869e-27
170           	-3.631508e-27
171           	-2.542056e-27
172           	-1.779439e-27
173           	-1.245607e-27
174           	-8.719251e-28
175           	-6.103476e-28
176           	-4.272433e-28
177           	-2.990703e-28
178           	-2.093492e-28
179           	-1.465444e-28
180           	-1.025811e-28
181           	-7.180678e-29
182           	-5.026475e-29
183           	-3.518532e-29
184           	-2.462973e-29
185           	-1.724081e-29
186           	-1.206857e-29
187           	-8.447996e-30
188           	-5.913597e-30
189           	-4.139518e-30
190           	-2.897663e-30
191           	-2.028364e-30
192           	-1.419855e-30
193           	-9.938983e-31
194           	-6.957288e-31
195           	-4.870101e-31
196           	-3.409071e-31
197           	-2.386350e-31
198           	-1.670445e-31
199           	-1.169311e-31
200           	-8.185179e-32
201           	-5.729626e-32
202           	-4.010738e-32
203           	-2.807517e-32
204           	-1.965262e-32
205           	-1.375683e-32
206           	-9.629782e-33
207           	-6.740847e-33
208           	-4.718593e-33
209           	-3.303015e-33
210           	-2.312111e-33
211           	-1.618477e-33
212           	-1.132934e-33
213           	-7.930539e-34
214           	-5.551378e-34
215           	-3.885964e-34
216           	-2.720175e-34
217           	-1.904123e-34
218           	-1.332886e-34
219           	-9.330200e-35
220           	-6.531140e-35
221           	-4.571798e-35
222           	-3.200259e-35
223           	-2.240181e-35
224           	-1.568127e-35
225           	-1.097689e-35
226           	-7.683821e-36
227           	-5.378675e-36
228           	-3.765072e-36
229           	-2.635551e-36
230           	-1.844885e-36
231           	-1.291420e-36
232           	-9.039939e-37
233           	-6.327957e-37
234           	-4.429570e-37
235           	-3.100699e-37
236           	-2.170489e-37
237           	-1.519343e-37
238           	-1.063540e-37
239           	-7.444778e-38
240           	-5.211345e-38
241           	-3.647941e-38
242           	-2.553559e-38
243           	-1.787491e-38
244           	-1.251244e-38
245           	-8.758707e-39
246           	-6.131095e-39
247           	-4.291767e-39
248           	-3.004237e-39
249           	-2.102966e-39
250           	-1.472076e-39
251           	-1.030453e-39
252           	-7.213172e-40
253           	-5.049220e-40
254           	-3.534454e-40
255           	-2.474118e-40
256           	-1.731883e-40
257           	-1.212318e-40
258           	-8.486225e-41
259           	-5.940357e-41
260           	-4.158250e-41
261           	-2.910775e-41
262           	-2.037543e-41
263           	-1.426280e-41
264           	-9.983959e-42
265           	-6.988771e-42
266           	-4.892140e-42
267           	-3.424498e-42
268           	-2.397148e-42
269           	-1.678004e-42
270           	-1.174603e-42
271           	-8.222219e-43
272           	-5.755553e-43
273           	-4.028887e-43
274           	-2.820221e-43
275           	-1.974155e-43
276           	-1.381908e-43
277           	-9.673359e-44
278           	-6.771351e-44
279           	-4.739946e-44
280           	-3.317962e-44
281           	-2.322573e-44
282           	-1.625801e-44
283           	-1.138061e-44
284           	-7.966427e-45
285           	-5.576499e-45
286           	-3.903549e-45
287           	-2.732484e-45
288           	-1.912739e-45
289           	-1.338917e-45
290           	-9.372421e-46
291           	-6.560695e-46
292           	-4.592486e-46
293           	-3.214741e-46
294           	-2.250318e-46
295           	-1.575223e-46
296           	-1.102656e-46
297           	-7.718592e-47
298           	-5.403014e-47
299           	-3.782110e-47
300           	-2.647477e-47
301           	-1.853234e-47
302           	-1.297264e-47
303           	-9.080846e-48
304           	-6.356592e-48
305           	-4.449615e-48
306           	-3.114730e-48
307           	-2.180311e-48
308           	-1.526218e-48
309           	-1.068352e-48
310           	-7.478467e-49
311           	-5.234927e-49
312           	-3.664449e-49
313           	-2.565114e-49
314           	-1.795580e-49
315           	-1.256906e-49
316           	-8.798342e-50
317           	-6.158840e-50
318           	-4.311188e-50
319           	-3.017831e-50
320           	-2.112482e-50
321           	-1.478737e-50
322           	-1.035116e-50
323           	-7.245813e-51
324           	-5.072069e-51
325           	-3.550448e-51
326           	-2.485314e-51
327           	-1.739720e-51
328           	-1.217804e-51
329           	-8.524627e-52
330           	-5.967239e-52
331           	-4.177067e-52
332           	-2.923947e-52
333           	-2.046763e-52
334           	-1.432734e-52
335           	-1.002914e-52
336           	-7.020397e-53
337           	-4.914278e-53
338           	-3.439994e-53
339           	-2.407996e-53
340           	-1.685597e-53
341           	-1.179918e-53
342           	-8.259426e-54
343           	-5.781598e-54
344           	-4.047119e-54
345           	-2.832983e-54
346           	-1.983088e-54
347           	-1.388162e-54
348           	-9.717133e-55
349           	-6.801993e-55
350           	-4.761395e-55
351           	-3.332976e-55
352           	-2.333084e-55
353           	-1.633158e-55
354           	-1.143211e-55
355           	-8.002477e-56
356           	-5.601734e-56
357           	-3.921213e-56
358           	-2.744849e-56
359           	-1.921395e-56
360           	-1.344976e-56
361           	-9.414834e-57
362           	-6.590384e-57
363           	-4.613268e-57
364           	-3.229288e-57
365           	-2.260502e-57
366           	-1.582351e-57
367           	-1.107646e-57
368           	-7.753520e-58
369           	-5.427464e-58
370           	-3.799225e-58
371           	-2.659457e-58
372           	-1.861620e-58
373           	-1.303134e-58
374           	-9.121939e-59
375           	-6.385357e-59
376           	-4.469750e-59
377           	-3.128825e-59
378           	-2.190178e-59
379           	-1.533124e-59
380           	-1.073187e-59
381           	-7.512309e-60
382           	-5.258616e-60
383           	-3.681031e-60
384           	-2.576722e-60
385           	-1.803705e-60
386           	-1.262594e-60
387           	-8.838157e-61
388           	-6.186710e-61
389           	-4.330697e-61
390           	-3.031488e-61
391           	-2.122041e-61
392           	-1.485429e-61
393           	-1.039800e-61
394           	-7.278602e-62
395           	-5.095021e-62
396           	-3.566515e-62
397           	-2.496560e-62
398           	-1.747592e-62
399           	-1.223315e-62
400           	-8.563202e-63
401           	-5.994242e-63
402           	-4.195969e-63
403           	-2.937178e-63
404           	-2.056025e-63
405           	-1.439217e-63
406           	-1.007452e-63
407           	-7.052165e-64
408           	-4.936516e-64
409           	-3.455561e-64
410           	-2.418893e-64
411           	-1.693225e-64
412           	-1.185257e-64
413           	-8.296802e-65
414           	-5.807761e-65
415           	-4.065433e-65
416           	-2.845803e-65
417           	-1.992062e-65
418           	-1.394444e-65
419           	-9.761105e-66
420           	-6.832773e-66
421           	-4.782941e-66
422           	-3.348059e-66
423           	-2.343641e-66
424           	-1.640549e-66
425           	-1.148384e-66
426           	-8.038689e-67
427           	-5.627083e-67
428           	-3.938958e-67
429           	-2.757270e-67
430           	-1.930089e-67
431           	-1.351063e-67
432           	-9.457438e-68
433           	-6.620206e-68
434           	-4.634144e-68
435           	-3.243901e-68
436           	-2.270731e-68
437           	-1.589512e-68
438           	-1.112658e-68
439           	-7.788607e-69
440           	-5.452025e-69
441           	-3.816417e-69
442           	-2.671492e-69
443           	-1.870044e-69
444           	-1.309031e-69
445           	-9.163218e-70
446           	-6.414252e-70
447           	-4.489977e-70
448           	-3.142984e-70
449           	-2.200089e-70
450           	-1.540062e-70
451           	-1.078043e-70
452           	-7.546304e-71
453           	-5.282413e-71
454           	-3.697689e-71
455           	-2.588382e-71
456           	-1.811868e-71
457           	-1.268307e-71
458           	-8.878151e-72
459           	-6.214706e-72
460           	-4.350294e-72
461           	-3.045206e-72
462           	-2.131644e-72
463           	-1.492151e-72
464           	-1.044506e-72
465           	-7.311539e-73
466           	-5.118077e-73
467           	-3.582654e-73
468           	-2.507858e-73
469           	-1.755501e-73
470           	-1.228850e-73
471           	-8.601953e-74
472           	-6.021367e-74
473           	-4.214957e-74
474           	-2.950470e-74
475           	-2.065329e-74
476           	-1.445730e-74
477           	-1.012011e-74
478           	-7.084078e-75
479           	-4.958855e-75
480           	-3.471198e-75
481           	-2.429839e-75
482           	-1.700887e-75
483           	-1.190621e-75
484           	-8.334347e-76
485           	-5.834043e-76
486           	-4.083830e-76
487           	-2.858681e-76
488           	-2.001077e-76
489           	-1.400754e-76
490           	-9.805276e-77
491           	-6.863693e-77
492           	-4.804585e-77
493           	-3.363210e-77
494           	-2.354247e-77
495           	-1.647973e-77
496           	-1.153581e-77
497           	-8.075066e-78
498           	-5.652546e-78
499           	-3.956782e-78
500           	-2.769748e-78
501           	-1.938823e-78
502           	-1.357176e-78
503           	-9.500235e-79
504           	-6.650164e-79
505           	-4.655115e-79
506           	-3.258580e-79
507           	-2.281006e-79
508           	-1.596704e-79
509           	-1.117693e-79
510           	-7.823852e-80
511           	-5.476696e-80
512           	-3.833687e-80
513           	-2.683581e-80
514           	-1.878507e-80
515           	-1.314955e-80
516           	-9.204683e-81
517           	-6.443278e-81
518           	-4.510295e-81
519           	-3.157206e-81
520           	-2.210044e-81
521           	-1.547031e-81
522           	-1.082922e-81
523           	-7.580453e-82
524           	-5.306317e-82
525           	-3.714422e-82
526           	-2.600095e-82
527           	-1.820067e-82
528           	-1.274047e-82
529           	-8.918327e-83
530           	-6.242829e-83
531           	-4.369980e-83
532           	-3.058986e-83
533           	-2.141290e-83
534           	-1.498903e-83
535           	-1.049232e-83
536           	-7.344625e-84
537           	-5.141238e-84
538           	-3.598866e-84
539           	-2.519207e-84
540           	-1.763445e-84
541           	-1.234411e-84
542           	-8.640878e-85
543           	-6.048615e-85
544           	-4.234030e-85
545           	-2.963821e-85
546           	-2.074675e-85
547           	-1.452272e-85
548           	-1.016591e-85
549           	-7.116135e-86
550           	-4.981294e-86
551           	-3.486906e-86
552           	-2.440834e-86
553           	-1.708584e-86
554           	-1.196009e-86
555           	-8.372062e-87
556           	-5.860443e-87
557           	-4.102310e-87
558           	-2.871617e-87
559           	-2.010132e-87
560           	-1.407092e-87
561           	-9.849647e-88
562           	-6.894753e-88
563           	-4.826327e-88
564           	-3.378429e-88
565           	-2.364900e-88
566           	-1.655430e-88
567           	-1.158801e-88
568           	-8.111608e-89
569           	-5.678125e-89
570           	-3.974688e-89
571           	-2.782281e-89
572           	-1.947597e-89
573           	-1.363318e-89
574           	-9.543225e-90
575           	-6.680258e-90
576           	-4.676180e-90
577           	-3.273326e-90
578           	-2.291328e-90
579           	-1.603930e-90
580           	-1.122751e-90
581           	-7.859256e-91
582           	-5.501479e-91
583           	-3.851036e-91
584           	-2.695725e-91
585           	-1.887007e-91
586           	-1.320905e-91
587           	-9.246336e-92
588           	-6.472436e-92
589           	-4.530705e-92
590           	-3.171493e-92
591           	-2.220045e-92
592           	-1.554032e-92
593           	-1.087822e-92
594           	-7.614756e-93
595           	-5.330329e-93
596           	-3.731230e-93
597           	-2.611861e-93
598           	-1.828303e-93
599           	-1.279812e-93
600           	-8.958684e-94
601           	-6.271079e-94
602           	-4.389755e-94
603           	-3.072829e-94
604           	-2.150980e-94
605           	-1.505686e-94
606           	-1.053980e-94
607           	-7.377861e-95
608           	-5.164503e-95
609           	-3.615152e-95
610           	-2.530606e-95
611           	-1.771425e-95
612           	-1.239997e-95
613           	-8.679980e-96
614           	-6.075986e-96
615           	-4.253190e-96
616           	-2.977233e-96
617           	-2.084063e-96
618           	-1.458844e-96
619           	-1.021191e-96
620           	-7.148337e-97
621           	-5.003836e-97
622           	-3.502685e-97
623           	-2.451880e-97
624           	-1.716316e-97
625           	-1.201421e-97
626           	-8.409947e-98
627           	-5.886963e-98
628           	-4.120874e-98
629           	-2.884612e-98
630           	-2.019228e-98
631           	-1.413460e-98
632           	-9.894218e-99
633           	-6.925953e-99
634           	-4.848167e-99
635           	-3.393717e-99
636           	-2.375602e-99
637           	-1.662921e-99
638           	-1.164045e-99
639           	-8.148314e-100
640           	-5.703820e-100
641           	-3.992674e-100
642           	-2.794872e-100
643           	-1.956410e-100
644           	-1.369487e-100
645           	-9.586410e-101
646           	-6.710487e-101
647           	-4.697341e-101
648           	-3.288139e-101
649           	-2.301697e-101
650           	-1.611188e-101
651           	-1.127832e-101
652           	-7.894821e-102
653           	-5.526375e-102
654           	-3.868462e-102
655           	-2.707924e-102
656           	-1.895547e-102
657           	-1.326883e-102
658           	-9.288178e-103
659           	-6.501725e-103
660           	-4.551207e-103
661           	-3.185845e-103
662           	-2.230092e-103
663           	-1.561064e-103
664           	-1.092745e-103
665           	-7.649214e-104
666           	-5.354450e-104
667           	-3.748115e-104
668           	-2.623680e-104
669           	-1.836576e-104
670           	-1.285603e-104
671           	-8.999224e-105
672           	-6.299457e-105
673           	-4.409620e-105
674           	-3.086734e-105
675           	-2.160714e-105
676           	-1.512500e-105
677           	-1.058750e-105
678           	-7.411248e-106
