# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.360124e-02	5.866642e-01	4.429859e-01	3.904468e-01
3             	5.106598e-02	2.539012e-01	2.138370e-01	1.657772e-01
4             	6.979816e-02	1.293564e-01	1.630695e-01	4.850597e-01
5             	1.528714e-01	5.991303e-02	1.470058e-01	5.478957e-01
6             	1.941515e-01	6.669082e-02	1.494379e-01	4.210850e-01
7             	9.464730e-02	1.165276e-01	1.557821e-01	2.787650e-01
8             	7.659070e-02	1.545318e-01	1.526241e-01	1.664533e-01
9             	8.001369e-02	1.528064e-01	1.500956e-01	2.089198e-01
10            	1.030824e-01	1.046625e-01	1.407454e-01	3.430945e-01
11            	1.653251e-01	5.792098e-02	1.224610e-01	3.618667e-01
12            	1.119117e-01	6.569943e-02	1.058984e-01	2.926433e-01
13            	8.059680e-02	8.009829e-02	8.493654e-02	1.981883e-01
14            	7.154219e-02	7.408949e-02	6.241795e-02	1.169017e-01
15            	7.269153e-02	5.368930e-02	4.862914e-02	1.472683e-01
16            	8.312139e-02	3.219684e-02	4.163720e-02	2.096086e-01
17            	1.013243e-01	2.158248e-02	3.662822e-02	2.085767e-01
18            	1.038984e-01	2.302575e-02	3.230327e-02	1.637564e-01
19            	9.231581e-02	2.611657e-02	2.674410e-02	1.051725e-01
20            	9.005972e-02	2.406499e-02	2.102337e-02	6.738801e-02
21            	9.383640e-02	1.801042e-02	1.868239e-02	8.060772e-02
22            	9.742037e-02	1.441485e-02	1.861864e-02	9.743943e-02
23            	8.653682e-02	1.484443e-02	1.828002e-02	9.343555e-02
24            	7.911405e-02	1.617768e-02	1.680884e-02	7.408812e-02
25            	7.483139e-02	1.634222e-02	1.468016e-02	5.281678e-02
26            	7.296855e-02	1.498447e-02	1.308153e-02	4.528498e-02
27            	7.278942e-02	1.313811e-02	1.236226e-02	5.018209e-02
28            	7.347374e-02	1.167878e-02	1.177972e-02	5.280688e-02
29            	7.417114e-02	1.082210e-02	1.101833e-02	4.922276e-02
30            	7.417168e-02	1.030917e-02	1.015694e-02	4.220740e-02
31            	7.315169e-02	9.881841e-03	9.404949e-03	3.621371e-02
32            	7.127381e-02	9.482506e-03	8.913079e-03	3.392884e-02
33            	6.890327e-02	9.163503e-03	8.609858e-03	3.374043e-02
34            	6.644149e-02	8.952674e-03	8.352462e-03	3.309145e-02
35            	6.413780e-02	8.795577e-03	8.075176e-03	3.142433e-02
36            	6.211477e-02	8.612336e-03	7.795605e-03	2.955022e-02
37            	6.039599e-02	8.371428e-03	7.545832e-03	2.828383e-02
