# Region type : patch ent
# Faces  :    140
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	3.120745e+04
2             	2.708062e+04
3             	1.549225e+04
4             	3.308247e+03
5             	-5.623309e+03
6             	-9.896725e+03
7             	-1.000648e+04
8             	-7.405401e+03
9             	-3.610502e+03
10            	-7.165664e+01
11            	2.339582e+03
12            	3.342947e+03
13            	3.138569e+03
14            	2.185378e+03
15            	9.964294e+02
16            	-2.272473e+01
17            	-6.470977e+02
18            	-8.340489e+02
19            	-6.757277e+02
20            	-3.276436e+02
21            	5.100555e+01
22            	3.441411e+02
23            	4.963963e+02
24            	5.094463e+02
25            	4.238154e+02
26            	2.934078e+02
27            	1.680478e+02
28            	7.998123e+01
29            	4.101902e+01
30            	4.521241e+01
31            	7.682582e+01
32            	1.176723e+02
33            	1.525536e+02
34            	1.728023e+02
35            	1.766993e+02
36            	1.677418e+02
37            	1.519228e+02
38            	1.348167e+02
39            	1.212013e+02
40            	1.129213e+02
41            	1.100344e+02
42            	1.110334e+02
43            	1.138816e+02
44            	1.166600e+02
45            	1.180899e+02
46            	1.177429e+02
47            	1.157538e+02
48            	1.127190e+02
49            	1.093516e+02
50            	1.062554e+02
51            	1.037755e+02
52            	1.019982e+02
53            	1.007961e+02
54            	9.993931e+01
55            	9.916940e+01
56            	9.832892e+01
57            	9.729893e+01
58            	9.610229e+01
59            	9.480084e+01
60            	9.346172e+01
61            	9.217876e+01
62            	9.098341e+01
63            	8.989281e+01
64            	8.890232e+01
65            	8.798127e+01
66            	8.709963e+01
67            	8.623515e+01
68            	8.537448e+01
69            	8.451433e+01
70            	8.365926e+01
71            	8.281859e+01
72            	8.200494e+01
73            	8.122037e+01
74            	8.046457e+01
75            	7.973211e+01
76            	7.902554e+01
77            	7.834074e+01
78            	7.767400e+01
79            	7.702273e+01
80            	7.638570e+01
81            	7.576277e+01
82            	7.515440e+01
83            	7.456106e+01
84            	7.398149e+01
85            	7.341757e+01
86            	7.286829e+01
87            	7.233206e+01
88            	7.180930e+01
89            	7.130680e+01
90            	7.081051e+01
91            	7.032561e+01
92            	6.985029e+01
93            	6.938415e+01
94            	6.892724e+01
95            	6.847988e+01
96            	6.804341e+01
97            	6.761783e+01
98            	6.720278e+01
99            	6.679781e+01
100           	6.640196e+01
101           	6.601889e+01
102           	6.564064e+01
103           	6.526727e+01
104           	6.489931e+01
105           	6.453904e+01
106           	6.418705e+01
107           	6.384385e+01
108           	6.350850e+01
109           	6.318037e+01
110           	6.285510e+01
111           	6.253854e+01
112           	6.222990e+01
113           	6.193276e+01
114           	6.163905e+01
115           	6.134398e+01
116           	6.106006e+01
117           	6.078010e+01
118           	6.050442e+01
119           	6.023347e+01
120           	5.996758e+01
121           	5.970685e+01
122           	5.945118e+01
123           	5.920046e+01
124           	5.895455e+01
125           	5.871304e+01
126           	5.847603e+01
127           	5.824328e+01
128           	5.801068e+01
129           	5.778421e+01
130           	5.756356e+01
131           	5.734797e+01
132           	5.713653e+01
133           	5.692850e+01
134           	5.672342e+01
135           	5.652108e+01
136           	5.632151e+01
137           	5.612486e+01
138           	5.593228e+01
139           	5.574245e+01
140           	5.555551e+01
141           	5.537159e+01
142           	5.519077e+01
143           	5.501303e+01
144           	5.483830e+01
145           	5.466646e+01
146           	5.449753e+01
147           	5.433115e+01
148           	5.416725e+01
149           	5.400578e+01
150           	5.384674e+01
151           	5.369012e+01
152           	5.353591e+01
153           	5.338407e+01
154           	5.323457e+01
155           	5.308733e+01
156           	5.294229e+01
157           	5.279937e+01
158           	5.265851e+01
159           	5.251966e+01
160           	5.238275e+01
161           	5.224776e+01
162           	5.211464e+01
163           	5.198337e+01
164           	5.185394e+01
165           	5.172631e+01
166           	5.160048e+01
167           	5.147644e+01
168           	5.135418e+01
169           	5.123379e+01
170           	5.111511e+01
171           	5.099817e+01
172           	5.088297e+01
173           	5.076955e+01
174           	5.065790e+01
175           	5.054801e+01
176           	5.043989e+01
177           	5.033349e+01
178           	5.022878e+01
179           	5.012571e+01
180           	5.002427e+01
181           	4.992440e+01
182           	4.982609e+01
183           	4.972931e+01
184           	4.963401e+01
185           	4.954018e+01
186           	4.944779e+01
187           	4.935679e+01
188           	4.926717e+01
189           	4.917889e+01
190           	4.909192e+01
191           	4.900624e+01
192           	4.892181e+01
193           	4.883862e+01
194           	4.875678e+01
195           	4.867606e+01
196           	4.859644e+01
197           	4.851791e+01
198           	4.844051e+01
199           	4.836426e+01
200           	4.828913e+01
201           	4.821511e+01
202           	4.814221e+01
203           	4.807033e+01
204           	4.799945e+01
205           	4.792952e+01
206           	4.786052e+01
207           	4.779243e+01
208           	4.772512e+01
209           	4.765881e+01
210           	4.759328e+01
211           	4.752850e+01
212           	4.746445e+01
213           	4.740113e+01
214           	4.733862e+01
215           	4.727664e+01
216           	4.721589e+01
217           	4.715614e+01
218           	4.709710e+01
219           	4.703864e+01
220           	4.698068e+01
221           	4.692326e+01
222           	4.686642e+01
223           	4.681034e+01
224           	4.675484e+01
225           	4.670000e+01
226           	4.664613e+01
227           	4.659275e+01
228           	4.653984e+01
229           	4.648755e+01
230           	4.643574e+01
231           	4.638423e+01
232           	4.633386e+01
233           	4.628421e+01
234           	4.623517e+01
235           	4.618665e+01
236           	4.613864e+01
237           	4.609110e+01
238           	4.604410e+01
239           	4.599766e+01
240           	4.595183e+01
241           	4.590663e+01
242           	4.586207e+01
243           	4.581812e+01
244           	4.577476e+01
245           	4.573195e+01
246           	4.568967e+01
247           	4.564788e+01
248           	4.560656e+01
249           	4.556570e+01
250           	4.552530e+01
251           	4.548534e+01
252           	4.544582e+01
253           	4.540673e+01
254           	4.536795e+01
255           	4.532976e+01
256           	4.529186e+01
257           	4.525439e+01
258           	4.521734e+01
259           	4.518076e+01
260           	4.514442e+01
261           	4.510844e+01
262           	4.507291e+01
263           	4.503772e+01
264           	4.500284e+01
265           	4.496830e+01
266           	4.493410e+01
267           	4.490026e+01
268           	4.486680e+01
269           	4.483382e+01
270           	4.480120e+01
271           	4.476897e+01
272           	4.473714e+01
273           	4.470575e+01
274           	4.467479e+01
275           	4.464426e+01
276           	4.461416e+01
277           	4.458446e+01
278           	4.455516e+01
279           	4.452621e+01
280           	4.449760e+01
281           	4.446929e+01
282           	4.444130e+01
283           	4.441366e+01
284           	4.438634e+01
285           	4.435936e+01
286           	4.433272e+01
287           	4.430643e+01
288           	4.428050e+01
289           	4.425491e+01
290           	4.422963e+01
291           	4.420468e+01
292           	4.418004e+01
293           	4.415574e+01
294           	4.413176e+01
295           	4.410811e+01
296           	4.408478e+01
297           	4.406178e+01
298           	4.403909e+01
299           	4.401672e+01
300           	4.399468e+01
301           	4.397294e+01
302           	4.395154e+01
303           	4.393046e+01
304           	4.390971e+01
305           	4.388929e+01
306           	4.386928e+01
307           	4.384966e+01
308           	4.383039e+01
309           	4.381148e+01
310           	4.379293e+01
311           	4.377475e+01
312           	4.375692e+01
313           	4.373948e+01
314           	4.372243e+01
315           	4.370578e+01
316           	4.368954e+01
317           	4.367373e+01
318           	4.365835e+01
319           	4.364340e+01
320           	4.362890e+01
321           	4.361484e+01
322           	4.360120e+01
323           	4.358799e+01
324           	4.357520e+01
325           	4.356278e+01
326           	4.355072e+01
327           	4.353897e+01
328           	4.352751e+01
329           	4.351631e+01
330           	4.350532e+01
331           	4.349453e+01
332           	4.348390e+01
333           	4.347342e+01
334           	4.346304e+01
335           	4.345275e+01
336           	4.344253e+01
337           	4.343234e+01
338           	4.342216e+01
339           	4.341197e+01
340           	4.340172e+01
341           	4.339143e+01
342           	4.338102e+01
343           	4.337050e+01
344           	4.335985e+01
345           	4.334904e+01
346           	4.333805e+01
347           	4.332686e+01
348           	4.331545e+01
349           	4.330382e+01
350           	4.329194e+01
351           	4.327980e+01
352           	4.326741e+01
353           	4.325475e+01
354           	4.324182e+01
355           	4.322861e+01
356           	4.321513e+01
357           	4.320139e+01
358           	4.318737e+01
359           	4.317311e+01
360           	4.315859e+01
361           	4.314382e+01
362           	4.312881e+01
363           	4.311356e+01
364           	4.309808e+01
365           	4.308237e+01
366           	4.306644e+01
367           	4.305029e+01
368           	4.303393e+01
369           	4.301738e+01
370           	4.300064e+01
371           	4.298374e+01
372           	4.296667e+01
373           	4.294944e+01
374           	4.293207e+01
375           	4.291456e+01
376           	4.289692e+01
377           	4.287916e+01
378           	4.286128e+01
379           	4.284328e+01
380           	4.282512e+01
381           	4.280686e+01
382           	4.278853e+01
383           	4.277008e+01
384           	4.275156e+01
385           	4.273295e+01
386           	4.271426e+01
387           	4.269548e+01
388           	4.267662e+01
389           	4.265739e+01
390           	4.263825e+01
391           	4.261918e+01
392           	4.260013e+01
393           	4.258106e+01
394           	4.256191e+01
395           	4.254267e+01
396           	4.252333e+01
397           	4.250388e+01
398           	4.248435e+01
399           	4.246477e+01
400           	4.244514e+01
401           	4.242547e+01
402           	4.240579e+01
403           	4.238609e+01
404           	4.236636e+01
405           	4.234661e+01
406           	4.232683e+01
407           	4.230700e+01
408           	4.228715e+01
409           	4.226730e+01
410           	4.224745e+01
411           	4.222759e+01
412           	4.220773e+01
413           	4.218786e+01
414           	4.216795e+01
415           	4.214806e+01
416           	4.212820e+01
417           	4.210836e+01
418           	4.208857e+01
419           	4.206882e+01
420           	4.204913e+01
421           	4.202948e+01
422           	4.200987e+01
423           	4.199032e+01
424           	4.197081e+01
425           	4.195137e+01
426           	4.193202e+01
427           	4.191273e+01
428           	4.189351e+01
429           	4.187436e+01
430           	4.185526e+01
431           	4.183626e+01
432           	4.181747e+01
433           	4.179871e+01
434           	4.178010e+01
435           	4.176164e+01
436           	4.174332e+01
437           	4.172528e+01
438           	4.170721e+01
439           	4.168925e+01
440           	4.167143e+01
441           	4.165379e+01
442           	4.163630e+01
443           	4.161897e+01
444           	4.160194e+01
445           	4.158495e+01
446           	4.156803e+01
447           	4.155123e+01
448           	4.153483e+01
449           	4.151855e+01
450           	4.150239e+01
451           	4.148637e+01
452           	4.147050e+01
453           	4.145482e+01
454           	4.143933e+01
455           	4.142420e+01
456           	4.140917e+01
457           	4.139422e+01
458           	4.137939e+01
459           	4.136470e+01
460           	4.135019e+01
461           	4.133588e+01
462           	4.132176e+01
463           	4.130783e+01
464           	4.129410e+01
465           	4.128054e+01
466           	4.126714e+01
467           	4.125362e+01
468           	4.124040e+01
469           	4.122738e+01
470           	4.121463e+01
471           	4.120211e+01
472           	4.118981e+01
473           	4.117759e+01
474           	4.116544e+01
475           	4.115380e+01
476           	4.114203e+01
477           	4.112975e+01
478           	4.111773e+01
479           	4.110592e+01
480           	4.109450e+01
481           	4.108341e+01
482           	4.107255e+01
483           	4.106185e+01
484           	4.105139e+01
485           	4.104066e+01
486           	4.103003e+01
487           	4.101949e+01
488           	4.100909e+01
489           	4.099886e+01
490           	4.098879e+01
491           	4.097888e+01
492           	4.096911e+01
493           	4.095947e+01
494           	4.094994e+01
495           	4.094052e+01
496           	4.093123e+01
497           	4.092204e+01
498           	4.091298e+01
499           	4.090403e+01
500           	4.089521e+01
501           	4.088649e+01
502           	4.087790e+01
503           	4.086942e+01
504           	4.086107e+01
505           	4.085284e+01
506           	4.084473e+01
507           	4.083674e+01
508           	4.082886e+01
509           	4.082108e+01
510           	4.081342e+01
511           	4.080587e+01
512           	4.079848e+01
513           	4.079118e+01
514           	4.078395e+01
515           	4.077682e+01
516           	4.076980e+01
517           	4.076289e+01
518           	4.075610e+01
519           	4.074944e+01
520           	4.074292e+01
521           	4.073651e+01
522           	4.073022e+01
523           	4.072403e+01
524           	4.071794e+01
525           	4.071195e+01
526           	4.070605e+01
527           	4.070027e+01
528           	4.069460e+01
529           	4.068902e+01
530           	4.068359e+01
531           	4.067827e+01
532           	4.067302e+01
533           	4.066790e+01
534           	4.066288e+01
535           	4.065796e+01
536           	4.065314e+01
537           	4.064842e+01
538           	4.064380e+01
539           	4.063928e+01
540           	4.063485e+01
541           	4.063053e+01
542           	4.062633e+01
543           	4.062224e+01
544           	4.061827e+01
545           	4.061438e+01
546           	4.061054e+01
547           	4.060685e+01
548           	4.060329e+01
549           	4.059985e+01
550           	4.059650e+01
551           	4.059323e+01
552           	4.059003e+01
553           	4.058693e+01
554           	4.058392e+01
555           	4.058102e+01
556           	4.057825e+01
557           	4.057540e+01
558           	4.057278e+01
559           	4.057053e+01
560           	4.056836e+01
561           	4.056623e+01
562           	4.056415e+01
563           	4.056212e+01
564           	4.056016e+01
565           	4.055835e+01
566           	4.055662e+01
567           	4.055500e+01
568           	4.055350e+01
569           	4.055213e+01
570           	4.055083e+01
571           	4.054966e+01
572           	4.054859e+01
573           	4.054759e+01
574           	4.054666e+01
575           	4.054585e+01
576           	4.054504e+01
577           	4.054434e+01
578           	4.054369e+01
579           	4.054314e+01
580           	4.054263e+01
581           	4.054216e+01
582           	4.054178e+01
583           	4.054137e+01
584           	4.054099e+01
585           	4.054073e+01
586           	4.054049e+01
