# Region type : patch out
# Faces  :    90
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	2.432994e+04
2             	2.120003e+04
3             	1.243646e+04
4             	3.042965e+03
5             	-3.918035e+03
6             	-7.389019e+03
7             	-7.654764e+03
8             	-5.786069e+03
9             	-2.929895e+03
10            	-1.937888e+02
11            	1.722384e+03
12            	2.569251e+03
13            	2.476983e+03
14            	1.783968e+03
15            	8.789471e+02
16            	8.045932e+01
17            	-4.278465e+02
18            	-6.044542e+02
19            	-5.092622e+02
20            	-2.570126e+02
21            	3.070721e+01
22            	2.619280e+02
23            	3.891903e+02
24            	4.106802e+02
25            	3.532388e+02
26            	2.570979e+02
27            	1.603346e+02
28            	8.863879e+01
29            	5.299183e+01
30            	5.076537e+01
31            	7.095981e+01
32            	9.982830e+01
33            	1.260100e+02
34            	1.424461e+02
35            	1.469376e+02
36            	1.413973e+02
37            	1.298383e+02
38            	1.168082e+02
39            	1.055986e+02
40            	9.822667e+01
41            	9.489158e+01
42            	9.462658e+01
43            	9.600431e+01
44            	9.765591e+01
45            	9.853298e+01
46            	9.821554e+01
47            	9.668380e+01
48            	9.435299e+01
49            	9.164196e+01
50            	8.904636e+01
51            	8.688595e+01
52            	8.519453e+01
53            	8.396855e+01
54            	8.301423e+01
55            	8.219853e+01
56            	8.138010e+01
57            	8.047665e+01
58            	7.946567e+01
59            	7.838273e+01
60            	7.725294e+01
61            	7.614132e+01
62            	7.508896e+01
63            	7.412927e+01
64            	7.321987e+01
65            	7.238489e+01
66            	7.159389e+01
67            	7.083024e+01
68            	7.008110e+01
69            	6.933394e+01
70            	6.868512e+01
71            	6.795415e+01
72            	6.723449e+01
73            	6.653451e+01
74            	6.585499e+01
75            	6.520636e+01
76            	6.458203e+01
77            	6.398929e+01
78            	6.341567e+01
79            	6.285657e+01
80            	6.230870e+01
81            	6.177194e+01
82            	6.124672e+01
83            	6.073349e+01
84            	6.023273e+01
85            	5.974785e+01
86            	5.927470e+01
87            	5.881454e+01
88            	5.836942e+01
89            	5.793409e+01
90            	5.750822e+01
91            	5.709129e+01
92            	5.668285e+01
93            	5.628341e+01
94            	5.589331e+01
95            	5.551367e+01
96            	5.514336e+01
97            	5.478298e+01
98            	5.442625e+01
99            	5.408024e+01
100           	5.373969e+01
101           	5.340540e+01
102           	5.307772e+01
103           	5.275630e+01
104           	5.244104e+01
105           	5.213255e+01
106           	5.194591e+01
107           	5.163379e+01
108           	5.131765e+01
109           	5.100899e+01
110           	5.071486e+01
111           	5.042675e+01
112           	5.015195e+01
113           	4.989142e+01
114           	4.963637e+01
115           	4.938517e+01
116           	4.913679e+01
117           	4.889058e+01
118           	4.864779e+01
119           	4.841169e+01
120           	4.817606e+01
121           	4.794383e+01
122           	4.771765e+01
123           	4.749691e+01
124           	4.728124e+01
125           	4.706988e+01
126           	4.686661e+01
127           	4.666172e+01
128           	4.645743e+01
129           	4.625724e+01
130           	4.606178e+01
131           	4.586977e+01
132           	4.568068e+01
133           	4.549491e+01
134           	4.531262e+01
135           	4.513331e+01
136           	4.495625e+01
137           	4.478184e+01
138           	4.460902e+01
139           	4.443963e+01
140           	4.428395e+01
141           	4.411680e+01
142           	4.395280e+01
143           	4.379204e+01
144           	4.363402e+01
145           	4.347907e+01
146           	4.332687e+01
147           	4.317686e+01
148           	4.302828e+01
149           	4.288175e+01
150           	4.273868e+01
151           	4.259641e+01
152           	4.245543e+01
153           	4.232146e+01
154           	4.218311e+01
155           	4.204672e+01
156           	4.191216e+01
157           	4.177972e+01
158           	4.164998e+01
159           	4.152201e+01
160           	4.139567e+01
161           	4.127063e+01
162           	4.114788e+01
163           	4.102648e+01
164           	4.090646e+01
165           	4.078773e+01
166           	4.067113e+01
167           	4.055611e+01
168           	4.044256e+01
169           	4.033049e+01
170           	4.022053e+01
171           	4.011205e+01
172           	4.000466e+01
173           	3.989898e+01
174           	3.979524e+01
175           	3.969309e+01
176           	3.959193e+01
177           	3.949270e+01
178           	3.939535e+01
179           	3.929964e+01
180           	3.920501e+01
181           	3.911210e+01
182           	3.926690e+01
183           	3.913324e+01
184           	3.899073e+01
185           	3.885309e+01
186           	3.872933e+01
187           	3.862382e+01
188           	3.853270e+01
189           	3.844988e+01
190           	3.837290e+01
191           	3.829634e+01
192           	3.821786e+01
193           	3.813778e+01
194           	3.805615e+01
195           	3.797424e+01
196           	3.789239e+01
197           	3.781282e+01
198           	3.773686e+01
199           	3.766309e+01
200           	3.759065e+01
201           	3.751973e+01
202           	3.745072e+01
203           	3.738254e+01
204           	3.731326e+01
205           	3.724520e+01
206           	3.717866e+01
207           	3.711297e+01
208           	3.704746e+01
209           	3.698286e+01
210           	3.692688e+01
211           	3.686230e+01
212           	3.679807e+01
213           	3.673526e+01
214           	3.667433e+01
215           	3.661478e+01
216           	3.655538e+01
217           	3.649712e+01
218           	3.644007e+01
219           	3.638394e+01
220           	3.632790e+01
221           	3.627273e+01
222           	3.621874e+01
223           	3.617190e+01
224           	3.611737e+01
225           	3.606392e+01
226           	3.601211e+01
227           	3.596169e+01
228           	3.591192e+01
229           	3.586300e+01
230           	3.581516e+01
231           	3.576802e+01
232           	3.572126e+01
233           	3.567488e+01
234           	3.562935e+01
235           	3.558440e+01
236           	3.553954e+01
237           	3.549474e+01
238           	3.545104e+01
239           	3.540816e+01
240           	3.536548e+01
241           	3.532363e+01
242           	3.528273e+01
243           	3.524240e+01
244           	3.520184e+01
245           	3.516172e+01
246           	3.512225e+01
247           	3.508334e+01
248           	3.504434e+01
249           	3.500586e+01
250           	3.496819e+01
251           	3.493113e+01
252           	3.489391e+01
253           	3.485721e+01
254           	3.482125e+01
255           	3.478577e+01
256           	3.475006e+01
257           	3.471483e+01
258           	3.468030e+01
259           	3.464623e+01
260           	3.470265e+01
261           	3.465214e+01
262           	3.459880e+01
263           	3.454757e+01
264           	3.450107e+01
265           	3.446030e+01
266           	3.442461e+01
267           	3.439276e+01
268           	3.436242e+01
269           	3.433200e+01
270           	3.430073e+01
271           	3.425574e+01
272           	3.422353e+01
273           	3.419299e+01
274           	3.416460e+01
275           	3.413668e+01
276           	3.410801e+01
277           	3.407869e+01
278           	3.405039e+01
279           	3.402163e+01
280           	3.399304e+01
281           	3.396488e+01
282           	3.393743e+01
283           	3.390977e+01
284           	3.388258e+01
285           	3.385582e+01
286           	3.382948e+01
287           	3.380305e+01
288           	3.382279e+01
289           	3.378747e+01
290           	3.375138e+01
291           	3.371656e+01
292           	3.368374e+01
293           	3.365201e+01
294           	3.362683e+01
295           	3.360277e+01
296           	3.357865e+01
297           	3.355438e+01
298           	3.353140e+01
299           	3.350615e+01
300           	3.347990e+01
301           	3.345392e+01
302           	3.342887e+01
303           	3.340511e+01
304           	3.338123e+01
305           	3.335783e+01
306           	3.333511e+01
307           	3.331272e+01
308           	3.328987e+01
309           	3.326724e+01
310           	3.324516e+01
311           	3.322336e+01
312           	3.320117e+01
313           	3.317928e+01
314           	3.315803e+01
315           	3.313705e+01
316           	3.311572e+01
317           	3.309471e+01
318           	3.307434e+01
319           	3.305421e+01
320           	3.303370e+01
321           	3.301347e+01
322           	3.299383e+01
323           	3.297437e+01
324           	3.295450e+01
325           	3.293487e+01
326           	3.291585e+01
327           	3.299027e+01
328           	3.295434e+01
329           	3.291516e+01
