# Region type : patch ent
# Faces  :    238
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-1.058487e-01
5             	-9.257209e-02
6             	-7.894314e-02
7             	-6.029602e-02
8             	-5.229947e-02
9             	-3.998622e-02
10            	-2.835551e-02
11            	-1.985457e-02
12            	-1.389820e-02
13            	-9.728741e-03
14            	-6.810119e-03
15            	-4.767083e-03
16            	-3.336958e-03
17            	-2.335871e-03
18            	-1.635110e-03
19            	-1.144577e-03
20            	-8.012037e-04
21            	-5.608426e-04
22            	-3.925898e-04
23            	-2.748129e-04
24            	-1.923690e-04
25            	-1.346583e-04
26            	-9.426081e-05
27            	-6.598257e-05
28            	-4.618780e-05
29            	-3.233146e-05
30            	-2.263202e-05
31            	-1.584241e-05
32            	-1.108969e-05
33            	-7.762783e-06
34            	-5.433948e-06
35            	-3.803764e-06
36            	-2.662635e-06
37            	-1.863844e-06
38            	-1.304691e-06
39            	-9.132837e-07
40            	-6.392986e-07
41            	-4.475090e-07
42            	-3.132563e-07
43            	-2.192794e-07
44            	-1.534956e-07
45            	-1.074469e-07
46            	-7.521284e-08
47            	-5.264899e-08
48            	-3.685429e-08
49            	-2.579800e-08
50            	-1.805860e-08
51            	-1.264102e-08
52            	-8.848715e-09
53            	-6.194100e-09
54            	-4.335870e-09
55            	-3.035109e-09
56            	-2.124576e-09
57            	-1.487204e-09
58            	-1.041042e-09
59            	-7.287297e-10
60            	-5.101108e-10
61            	-3.570776e-10
62            	-2.499543e-10
63            	-1.749680e-10
64            	-1.224776e-10
65            	-8.573432e-11
66            	-6.001403e-11
67            	-4.200982e-11
68            	-2.940687e-11
69            	-2.058481e-11
70            	-1.440937e-11
71            	-1.008656e-11
72            	-7.060590e-12
73            	-4.942413e-12
74            	-3.459689e-12
75            	-2.421782e-12
76            	-1.695248e-12
77            	-1.186673e-12
78            	-8.306714e-13
79            	-5.814700e-13
80            	-4.070290e-13
81            	-2.849203e-13
82            	-1.994442e-13
83            	-1.396109e-13
84            	-9.772766e-14
85            	-6.840936e-14
86            	-4.788655e-14
87            	-3.352059e-14
88            	-2.346441e-14
89            	-1.642509e-14
90            	-1.149756e-14
91            	-8.048293e-15
92            	-5.633805e-15
93            	-3.943663e-15
94            	-2.760564e-15
95            	-1.932395e-15
96            	-1.352677e-15
97            	-9.468736e-16
98            	-6.628115e-16
99            	-4.639681e-16
100           	-3.247776e-16
101           	-2.273444e-16
102           	-1.591410e-16
103           	-1.113987e-16
104           	-7.797911e-17
105           	-5.458538e-17
106           	-3.820977e-17
107           	-2.674684e-17
108           	-1.872278e-17
109           	-1.310595e-17
110           	-9.174165e-18
111           	-6.421915e-18
112           	-4.495341e-18
113           	-3.146738e-18
114           	-2.202717e-18
115           	-1.541902e-18
116           	-1.079331e-18
117           	-7.555319e-19
118           	-5.288723e-19
119           	-3.702106e-19
120           	-2.591474e-19
121           	-1.814032e-19
122           	-1.269822e-19
123           	-8.888757e-20
124           	-6.222130e-20
125           	-4.355491e-20
126           	-3.048844e-20
127           	-2.134191e-20
128           	-1.493933e-20
129           	-1.045753e-20
130           	-7.320274e-21
131           	-5.124192e-21
132           	-3.586934e-21
133           	-2.510854e-21
134           	-1.757598e-21
135           	-1.230318e-21
136           	-8.612229e-22
137           	-6.028560e-22
138           	-4.219992e-22
139           	-2.953995e-22
140           	-2.067796e-22
141           	-1.447457e-22
142           	-1.013220e-22
143           	-7.092541e-23
144           	-4.964779e-23
145           	-3.475345e-23
146           	-2.432742e-23
147           	-1.702919e-23
148           	-1.192043e-23
149           	-8.344303e-24
150           	-5.841012e-24
151           	-4.088709e-24
152           	-2.862096e-24
153           	-2.003467e-24
154           	-1.402427e-24
155           	-9.816990e-25
156           	-6.871893e-25
157           	-4.810325e-25
158           	-3.367227e-25
159           	-2.357059e-25
160           	-1.649941e-25
161           	-1.154959e-25
162           	-8.084713e-26
163           	-5.659299e-26
164           	-3.961509e-26
165           	-2.773057e-26
166           	-1.941140e-26
167           	-1.358798e-26
168           	-9.511584e-27
169           	-6.658109e-27
170           	-4.660676e-27
171           	-3.262473e-27
172           	-2.283731e-27
173           	-1.598612e-27
174           	-1.119028e-27
175           	-7.833198e-28
176           	-5.483239e-28
177           	-3.838267e-28
178           	-2.686787e-28
179           	-1.880751e-28
180           	-1.316526e-28
181           	-9.215680e-29
182           	-6.450976e-29
183           	-4.515683e-29
184           	-3.160978e-29
185           	-2.212685e-29
186           	-1.548879e-29
187           	-1.084215e-29
188           	-7.589508e-30
189           	-5.312656e-30
190           	-3.718859e-30
191           	-2.603201e-30
192           	-1.822241e-30
193           	-1.275569e-30
194           	-8.928981e-31
195           	-6.250287e-31
196           	-4.375201e-31
197           	-3.062640e-31
198           	-2.143848e-31
199           	-1.500694e-31
200           	-1.050486e-31
201           	-7.353400e-32
202           	-5.147380e-32
203           	-3.603166e-32
204           	-2.522216e-32
205           	-1.765551e-32
206           	-1.235886e-32
207           	-8.651201e-33
208           	-6.055841e-33
209           	-4.239089e-33
210           	-2.967362e-33
211           	-2.077153e-33
212           	-1.454007e-33
213           	-1.017805e-33
214           	-7.124636e-34
215           	-4.987245e-34
216           	-3.491072e-34
217           	-2.443750e-34
218           	-1.710625e-34
219           	-1.197438e-34
220           	-8.382063e-35
221           	-5.867444e-35
222           	-4.107211e-35
223           	-2.875048e-35
224           	-2.012533e-35
225           	-1.408773e-35
226           	-9.861413e-36
227           	-6.902989e-36
228           	-4.832093e-36
229           	-3.382465e-36
230           	-2.367725e-36
231           	-1.657408e-36
232           	-1.160185e-36
233           	-8.121298e-37
234           	-5.684909e-37
235           	-3.979436e-37
236           	-2.785605e-37
237           	-1.949924e-37
238           	-1.364947e-37
239           	-9.554626e-38
240           	-6.688238e-38
241           	-4.681767e-38
242           	-3.277237e-38
243           	-2.294066e-38
244           	-1.605846e-38
245           	-1.124092e-38
246           	-7.868645e-39
247           	-5.508052e-39
248           	-3.855636e-39
249           	-2.698945e-39
250           	-1.889262e-39
251           	-1.322483e-39
252           	-9.257383e-40
253           	-6.480168e-40
254           	-4.536117e-40
255           	-3.175282e-40
256           	-2.222698e-40
257           	-1.555888e-40
258           	-1.089122e-40
259           	-7.623853e-41
260           	-5.336697e-41
261           	-3.735688e-41
262           	-2.614981e-41
263           	-1.830487e-41
264           	-1.281341e-41
265           	-8.969386e-42
266           	-6.278570e-42
267           	-4.394999e-42
268           	-3.076500e-42
269           	-2.153550e-42
270           	-1.507485e-42
271           	-1.055239e-42
272           	-7.386675e-43
273           	-5.170673e-43
274           	-3.619471e-43
275           	-2.533630e-43
276           	-1.773541e-43
277           	-1.241479e-43
278           	-8.690350e-44
279           	-6.083245e-44
280           	-4.258271e-44
281           	-2.980790e-44
282           	-2.086553e-44
283           	-1.460587e-44
284           	-1.022411e-44
285           	-7.156877e-45
286           	-5.009814e-45
287           	-3.506870e-45
288           	-2.454809e-45
289           	-1.718366e-45
290           	-1.202856e-45
291           	-8.419994e-46
292           	-5.893996e-46
293           	-4.125797e-46
294           	-2.888058e-46
295           	-2.021641e-46
296           	-1.415148e-46
297           	-9.906038e-47
298           	-6.934227e-47
299           	-4.853959e-47
300           	-3.397771e-47
301           	-2.378440e-47
302           	-1.664908e-47
303           	-1.165436e-47
304           	-8.158049e-48
305           	-5.710634e-48
306           	-3.997444e-48
307           	-2.798211e-48
308           	-1.958747e-48
309           	-1.371123e-48
310           	-9.597863e-49
311           	-6.718504e-49
312           	-4.702953e-49
313           	-3.292067e-49
314           	-2.304447e-49
315           	-1.613113e-49
316           	-1.129179e-49
317           	-7.904253e-50
318           	-5.532977e-50
319           	-3.873084e-50
320           	-2.711159e-50
321           	-1.897811e-50
322           	-1.328468e-50
323           	-9.299274e-51
324           	-6.509492e-51
325           	-4.556644e-51
326           	-3.189651e-51
327           	-2.232756e-51
328           	-1.562929e-51
329           	-1.094050e-51
330           	-7.658352e-52
331           	-5.360846e-52
332           	-3.752593e-52
333           	-2.626815e-52
334           	-1.838770e-52
335           	-1.287139e-52
336           	-9.009975e-53
337           	-6.306982e-53
338           	-4.414888e-53
339           	-3.090421e-53
340           	-2.163295e-53
341           	-1.514306e-53
342           	-1.060015e-53
343           	-7.420102e-54
344           	-5.194071e-54
345           	-3.635850e-54
346           	-2.545095e-54
347           	-1.781566e-54
348           	-1.247096e-54
349           	-8.729675e-55
350           	-6.110773e-55
351           	-4.277541e-55
352           	-2.994279e-55
353           	-2.095995e-55
354           	-1.467197e-55
355           	-1.027038e-55
356           	-7.189263e-56
357           	-5.032484e-56
358           	-3.522739e-56
359           	-2.465917e-56
360           	-1.726142e-56
361           	-1.208299e-56
362           	-8.458096e-57
363           	-5.920667e-57
364           	-4.144467e-57
365           	-2.901127e-57
366           	-2.030789e-57
367           	-1.421552e-57
368           	-9.950865e-58
369           	-6.965606e-58
370           	-4.875924e-58
371           	-3.413147e-58
372           	-2.389203e-58
373           	-1.672442e-58
374           	-1.170709e-58
375           	-8.194966e-59
376           	-5.736476e-59
377           	-4.015533e-59
378           	-2.810873e-59
379           	-1.967611e-59
380           	-1.377328e-59
381           	-9.641295e-60
382           	-6.748907e-60
383           	-4.724235e-60
384           	-3.306964e-60
385           	-2.314875e-60
386           	-1.620412e-60
387           	-1.134289e-60
388           	-7.940021e-61
389           	-5.558015e-61
390           	-3.890610e-61
391           	-2.723427e-61
392           	-1.906399e-61
393           	-1.334479e-61
394           	-9.341355e-62
395           	-6.538949e-62
396           	-4.577264e-62
397           	-3.204085e-62
398           	-2.242859e-62
399           	-1.570002e-62
400           	-1.099001e-62
401           	-7.693008e-63
402           	-5.385105e-63
403           	-3.769574e-63
404           	-2.638702e-63
405           	-1.847091e-63
406           	-1.292964e-63
407           	-9.050747e-64
408           	-6.335523e-64
409           	-4.434866e-64
410           	-3.104406e-64
411           	-2.173084e-64
412           	-1.521159e-64
413           	-1.064811e-64
414           	-7.453679e-65
415           	-5.217575e-65
416           	-3.652303e-65
417           	-2.556612e-65
418           	-1.789628e-65
419           	-1.252740e-65
420           	-8.769179e-66
421           	-6.138425e-66
422           	-4.296898e-66
423           	-3.007828e-66
424           	-2.105480e-66
425           	-1.473836e-66
426           	-1.031685e-66
427           	-7.221796e-67
428           	-5.055257e-67
429           	-3.538680e-67
430           	-2.477076e-67
431           	-1.733953e-67
432           	-1.213767e-67
433           	-8.496371e-68
434           	-5.947459e-68
435           	-4.163222e-68
436           	-2.914255e-68
437           	-2.039979e-68
438           	-1.427985e-68
439           	-9.995895e-69
440           	-6.997127e-69
441           	-4.897989e-69
442           	-3.428592e-69
443           	-2.400014e-69
444           	-1.680010e-69
445           	-1.176007e-69
446           	-8.232049e-70
447           	-5.762435e-70
448           	-4.033704e-70
449           	-2.823593e-70
450           	-1.976515e-70
451           	-1.383561e-70
452           	-9.684924e-71
453           	-6.779447e-71
454           	-4.745613e-71
455           	-3.321929e-71
456           	-2.325350e-71
457           	-1.627745e-71
458           	-1.139422e-71
459           	-7.975951e-72
460           	-5.583166e-72
461           	-3.908216e-72
462           	-2.735751e-72
463           	-1.915026e-72
464           	-1.340518e-72
465           	-9.383627e-73
466           	-6.568539e-73
467           	-4.597977e-73
468           	-3.218584e-73
469           	-2.253009e-73
470           	-1.577106e-73
471           	-1.103974e-73
472           	-7.727820e-74
473           	-5.409474e-74
474           	-3.786632e-74
475           	-2.650642e-74
476           	-1.855450e-74
477           	-1.298815e-74
478           	-9.091703e-75
479           	-6.364192e-75
480           	-4.454935e-75
481           	-3.118454e-75
482           	-2.182918e-75
483           	-1.528043e-75
484           	-1.069630e-75
485           	-7.487409e-76
486           	-5.241186e-76
487           	-3.668830e-76
488           	-2.568181e-76
489           	-1.797727e-76
490           	-1.258409e-76
491           	-8.808861e-77
492           	-6.166203e-77
493           	-4.316342e-77
494           	-3.021439e-77
495           	-2.115008e-77
496           	-1.480505e-77
497           	-1.036354e-77
498           	-7.254476e-78
499           	-5.078133e-78
500           	-3.554693e-78
501           	-2.488285e-78
502           	-1.741800e-78
503           	-1.219260e-78
504           	-8.534819e-79
505           	-5.974373e-79
506           	-4.182061e-79
507           	-2.927443e-79
508           	-2.049210e-79
509           	-1.434447e-79
510           	-1.004113e-79
511           	-7.028790e-80
512           	-4.920153e-80
513           	-3.444107e-80
514           	-2.410875e-80
515           	-1.687612e-80
516           	-1.181329e-80
517           	-8.269301e-81
518           	-5.788511e-81
519           	-4.051958e-81
520           	-2.836370e-81
521           	-1.985459e-81
522           	-1.389821e-81
523           	-9.728750e-82
524           	-6.810125e-82
525           	-4.767088e-82
526           	-3.336961e-82
527           	-2.335873e-82
528           	-1.635111e-82
529           	-1.144578e-82
530           	-8.012044e-83
531           	-5.608431e-83
532           	-3.925902e-83
533           	-2.748131e-83
534           	-1.923692e-83
535           	-1.346584e-83
536           	-9.426090e-84
537           	-6.598263e-84
538           	-4.618784e-84
539           	-3.233149e-84
540           	-2.263204e-84
541           	-1.584243e-84
542           	-1.108970e-84
543           	-7.762790e-85
544           	-5.433953e-85
545           	-3.803767e-85
546           	-2.662637e-85
547           	-1.863846e-85
548           	-1.304692e-85
549           	-9.132845e-86
550           	-6.392992e-86
551           	-4.475094e-86
552           	-3.132566e-86
553           	-2.192796e-86
554           	-1.534957e-86
555           	-1.074470e-86
556           	-7.521291e-87
557           	-5.264903e-87
558           	-3.685432e-87
559           	-2.579803e-87
560           	-1.805862e-87
561           	-1.264103e-87
562           	-8.848723e-88
563           	-6.194106e-88
564           	-4.335874e-88
565           	-3.035112e-88
566           	-2.124578e-88
567           	-1.487205e-88
568           	-1.041043e-88
569           	-7.287304e-89
570           	-5.101113e-89
571           	-3.570779e-89
572           	-2.499545e-89
573           	-1.749682e-89
574           	-1.224777e-89
575           	-8.573440e-90
576           	-6.001408e-90
577           	-4.200986e-90
578           	-2.940690e-90
579           	-2.058483e-90
580           	-1.440938e-90
581           	-1.008657e-90
582           	-7.060597e-91
583           	-4.942418e-91
584           	-3.459692e-91
585           	-2.421785e-91
586           	-1.695249e-91
587           	-1.186675e-91
588           	-8.306722e-92
589           	-5.814705e-92
590           	-4.070294e-92
591           	-2.849206e-92
592           	-1.994444e-92
593           	-1.396111e-92
594           	-9.772775e-93
595           	-6.840942e-93
596           	-4.788660e-93
597           	-3.352062e-93
598           	-2.346443e-93
599           	-1.642510e-93
600           	-1.149757e-93
601           	-8.048300e-94
602           	-5.633810e-94
603           	-3.943667e-94
604           	-2.760567e-94
605           	-1.932397e-94
606           	-1.352678e-94
607           	-9.468745e-95
608           	-6.628121e-95
609           	-4.639685e-95
610           	-3.247779e-95
611           	-2.273446e-95
612           	-1.591412e-95
613           	-1.113988e-95
614           	-7.797919e-96
615           	-5.458543e-96
616           	-3.820980e-96
617           	-2.674686e-96
618           	-1.872280e-96
619           	-1.310596e-96
620           	-9.174173e-97
621           	-6.421921e-97
622           	-4.495345e-97
623           	-3.146741e-97
624           	-2.202719e-97
625           	-1.541903e-97
626           	-1.079332e-97
627           	-7.555326e-98
628           	-5.288728e-98
629           	-3.702110e-98
630           	-2.591477e-98
631           	-1.814034e-98
632           	-1.269824e-98
633           	-8.888766e-99
634           	-6.222136e-99
635           	-4.355495e-99
636           	-3.048847e-99
637           	-2.134193e-99
638           	-1.493935e-99
639           	-1.045754e-99
640           	-7.320281e-100
641           	-5.124196e-100
642           	-3.586938e-100
643           	-2.510856e-100
644           	-1.757599e-100
645           	-1.230320e-100
646           	-8.612237e-101
647           	-6.028566e-101
648           	-4.219996e-101
649           	-2.953997e-101
650           	-2.067798e-101
651           	-1.447459e-101
652           	-1.013221e-101
653           	-7.092548e-102
654           	-4.964783e-102
655           	-3.475348e-102
656           	-2.432744e-102
657           	-1.702921e-102
658           	-1.192044e-102
659           	-8.344311e-103
660           	-5.841018e-103
661           	-4.088713e-103
662           	-2.862099e-103
663           	-2.003469e-103
664           	-1.402428e-103
665           	-9.816999e-104
666           	-6.871899e-104
667           	-4.810329e-104
668           	-3.367231e-104
669           	-2.357061e-104
670           	-1.649943e-104
671           	-1.154960e-104
672           	-8.084721e-105
673           	-5.659304e-105
674           	-3.961513e-105
675           	-2.773059e-105
676           	-1.941141e-105
677           	-1.358799e-105
678           	-9.511593e-106
