# Region type : patch ent
# Faces  :    140
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-7.653207e-03
5             	-4.898215e-02
6             	-3.738688e-02
7             	-3.026985e-02
8             	-2.401021e-02
9             	-1.855551e-02
10            	-1.329917e-02
11            	-9.317761e-03
12            	-6.522432e-03
13            	-4.565703e-03
14            	-3.195992e-03
15            	-2.237194e-03
16            	-1.566036e-03
17            	-1.096225e-03
18            	-7.673576e-04
19            	-5.371504e-04
20            	-3.760052e-04
21            	-2.632037e-04
22            	-1.842426e-04
23            	-1.289698e-04
24            	-9.027886e-05
25            	-6.319520e-05
26            	-4.423664e-05
27            	-3.096565e-05
28            	-2.167595e-05
29            	-1.517317e-05
30            	-1.062122e-05
31            	-7.434852e-06
32            	-5.204397e-06
33            	-3.643078e-06
34            	-2.550154e-06
35            	-1.785108e-06
36            	-1.249576e-06
37            	-8.747029e-07
38            	-6.122921e-07
39            	-4.286044e-07
40            	-3.000231e-07
41            	-2.100162e-07
42            	-1.470113e-07
43            	-1.029079e-07
44            	-7.203555e-08
45            	-5.042488e-08
46            	-3.529742e-08
47            	-2.470819e-08
48            	-1.729574e-08
49            	-1.210701e-08
50            	-8.474910e-09
51            	-5.932437e-09
52            	-4.152706e-09
53            	-2.906894e-09
54            	-2.034826e-09
55            	-1.424378e-09
56            	-9.970647e-10
57            	-6.979453e-10
58            	-4.885617e-10
59            	-3.419932e-10
60            	-2.393952e-10
61            	-1.675767e-10
62            	-1.173037e-10
63            	-8.211257e-11
64            	-5.747880e-11
65            	-4.023516e-11
66            	-2.816461e-11
67            	-1.971523e-11
68            	-1.380066e-11
69            	-9.660461e-12
70            	-6.762323e-12
71            	-4.733626e-12
72            	-3.313538e-12
73            	-2.319477e-12
74            	-1.623634e-12
75            	-1.136544e-12
76            	-7.955805e-13
77            	-5.569064e-13
78            	-3.898345e-13
79            	-2.728841e-13
80            	-1.910189e-13
81            	-1.337132e-13
82            	-9.359925e-14
83            	-6.551948e-14
84            	-4.586363e-14
85            	-3.210454e-14
86            	-2.247318e-14
87            	-1.573123e-14
88            	-1.101186e-14
89            	-7.708301e-15
90            	-5.395811e-15
91            	-3.777067e-15
92            	-2.643947e-15
93            	-1.850763e-15
94            	-1.295534e-15
95            	-9.068739e-16
96            	-6.348117e-16
97            	-4.443682e-16
98            	-3.110577e-16
99            	-2.177404e-16
100           	-1.524183e-16
101           	-1.066928e-16
102           	-7.468497e-17
103           	-5.227948e-17
104           	-3.659563e-17
105           	-2.561694e-17
106           	-1.793186e-17
107           	-1.255230e-17
108           	-8.786612e-18
109           	-6.150628e-18
110           	-4.305440e-18
111           	-3.013808e-18
112           	-2.109665e-18
113           	-1.476766e-18
114           	-1.033736e-18
115           	-7.236152e-19
116           	-5.065307e-19
117           	-3.545715e-19
118           	-2.482000e-19
119           	-1.737400e-19
120           	-1.216180e-19
121           	-8.513261e-20
122           	-5.959283e-20
123           	-4.171498e-20
124           	-2.920049e-20
125           	-2.044034e-20
126           	-1.430824e-20
127           	-1.001577e-20
128           	-7.011036e-21
129           	-4.907726e-21
130           	-3.435408e-21
131           	-2.404786e-21
132           	-1.683350e-21
133           	-1.178345e-21
134           	-8.248414e-22
135           	-5.773890e-22
136           	-4.041723e-22
137           	-2.829206e-22
138           	-1.980444e-22
139           	-1.386311e-22
140           	-9.704177e-23
141           	-6.792924e-23
142           	-4.755047e-23
143           	-3.328533e-23
144           	-2.329973e-23
145           	-1.630981e-23
146           	-1.141687e-23
147           	-7.991807e-24
148           	-5.594265e-24
149           	-3.915985e-24
150           	-2.741190e-24
151           	-1.918833e-24
152           	-1.343183e-24
153           	-9.402281e-25
154           	-6.581597e-25
155           	-4.607118e-25
156           	-3.224982e-25
157           	-2.257488e-25
158           	-1.580241e-25
159           	-1.106169e-25
160           	-7.743183e-26
161           	-5.420228e-26
162           	-3.794160e-26
163           	-2.655912e-26
164           	-1.859138e-26
165           	-1.301397e-26
166           	-9.109777e-27
167           	-6.376844e-27
168           	-4.463791e-27
169           	-3.124654e-27
170           	-2.187257e-27
171           	-1.531080e-27
172           	-1.071756e-27
173           	-7.502293e-28
174           	-5.251605e-28
175           	-3.676124e-28
176           	-2.573287e-28
177           	-1.801301e-28
178           	-1.260910e-28
179           	-8.826373e-29
180           	-6.178461e-29
181           	-4.324923e-29
182           	-3.027446e-29
183           	-2.119212e-29
184           	-1.483448e-29
185           	-1.038414e-29
186           	-7.268898e-30
187           	-5.088228e-30
188           	-3.561760e-30
189           	-2.493232e-30
190           	-1.745262e-30
191           	-1.221684e-30
192           	-8.551785e-31
193           	-5.986250e-31
194           	-4.190375e-31
195           	-2.933262e-31
196           	-2.053284e-31
197           	-1.437299e-31
198           	-1.006109e-31
199           	-7.042763e-32
200           	-4.929934e-32
201           	-3.450954e-32
202           	-2.415668e-32
203           	-1.690967e-32
204           	-1.183677e-32
205           	-8.285740e-33
206           	-5.800018e-33
207           	-4.060013e-33
208           	-2.842009e-33
209           	-1.989406e-33
210           	-1.392584e-33
211           	-9.748090e-34
212           	-6.823663e-34
213           	-4.776564e-34
214           	-3.343595e-34
215           	-2.340516e-34
216           	-1.638362e-34
217           	-1.146853e-34
218           	-8.027972e-35
219           	-5.619580e-35
220           	-3.933706e-35
221           	-2.753594e-35
222           	-1.927516e-35
223           	-1.349261e-35
224           	-9.444828e-36
225           	-6.611380e-36
226           	-4.627966e-36
227           	-3.239576e-36
228           	-2.267703e-36
229           	-1.587392e-36
230           	-1.111175e-36
231           	-7.778222e-37
232           	-5.444756e-37
233           	-3.811329e-37
234           	-2.667930e-37
235           	-1.867551e-37
236           	-1.307286e-37
237           	-9.151001e-38
238           	-6.405700e-38
239           	-4.483990e-38
240           	-3.138793e-38
241           	-2.197155e-38
242           	-1.538009e-38
243           	-1.076606e-38
244           	-7.536243e-39
245           	-5.275370e-39
246           	-3.692759e-39
247           	-2.584931e-39
248           	-1.809452e-39
249           	-1.266616e-39
250           	-8.866314e-40
251           	-6.206420e-40
252           	-4.344494e-40
253           	-3.041146e-40
254           	-2.128802e-40
255           	-1.490161e-40
256           	-1.043113e-40
257           	-7.301791e-41
258           	-5.111254e-41
259           	-3.577878e-41
260           	-2.504514e-41
261           	-1.753160e-41
262           	-1.227212e-41
263           	-8.590484e-42
264           	-6.013339e-42
265           	-4.209337e-42
266           	-2.946536e-42
267           	-2.062575e-42
268           	-1.443803e-42
269           	-1.010662e-42
270           	-7.074633e-43
271           	-4.952243e-43
272           	-3.466570e-43
273           	-2.426599e-43
274           	-1.698619e-43
275           	-1.189034e-43
276           	-8.323235e-44
277           	-5.826264e-44
278           	-4.078385e-44
279           	-2.854870e-44
280           	-1.998409e-44
281           	-1.398886e-44
282           	-9.792203e-45
283           	-6.854542e-45
284           	-4.798179e-45
285           	-3.358725e-45
286           	-2.351108e-45
287           	-1.645775e-45
288           	-1.152043e-45
289           	-8.064300e-46
290           	-5.645010e-46
291           	-3.951507e-46
292           	-2.766055e-46
293           	-1.936238e-46
294           	-1.355367e-46
295           	-9.487568e-47
296           	-6.641298e-47
297           	-4.648908e-47
298           	-3.254236e-47
299           	-2.277965e-47
300           	-1.594576e-47
301           	-1.116203e-47
302           	-7.813420e-48
303           	-5.469394e-48
304           	-3.828576e-48
305           	-2.680003e-48
306           	-1.876002e-48
307           	-1.313202e-48
308           	-9.192411e-49
309           	-6.434688e-49
310           	-4.504281e-49
311           	-3.152997e-49
312           	-2.207098e-49
313           	-1.544968e-49
314           	-1.081478e-49
315           	-7.570346e-50
316           	-5.299242e-50
317           	-3.709469e-50
318           	-2.596629e-50
319           	-1.817640e-50
320           	-1.272348e-50
321           	-8.906436e-51
322           	-6.234505e-51
323           	-4.364154e-51
324           	-3.054908e-51
325           	-2.138435e-51
326           	-1.496905e-51
327           	-1.047833e-51
328           	-7.334833e-52
329           	-5.134383e-52
330           	-3.594068e-52
331           	-2.515848e-52
332           	-1.761093e-52
333           	-1.232765e-52
334           	-8.629358e-53
335           	-6.040550e-53
336           	-4.228385e-53
337           	-2.959870e-53
338           	-2.071909e-53
339           	-1.450336e-53
340           	-1.015235e-53
341           	-7.106647e-54
342           	-4.974653e-54
343           	-3.482257e-54
344           	-2.437580e-54
345           	-1.706306e-54
346           	-1.194414e-54
347           	-8.360899e-55
348           	-5.852629e-55
349           	-4.096841e-55
350           	-2.867788e-55
351           	-2.007452e-55
352           	-1.405216e-55
353           	-9.836514e-56
354           	-6.885560e-56
355           	-4.819892e-56
356           	-3.373924e-56
357           	-2.361747e-56
358           	-1.653223e-56
359           	-1.157256e-56
360           	-8.100793e-57
361           	-5.670555e-57
362           	-3.969388e-57
363           	-2.778572e-57
364           	-1.945000e-57
365           	-1.361500e-57
366           	-9.530501e-58
367           	-6.671351e-58
368           	-4.669946e-58
369           	-3.268962e-58
370           	-2.288273e-58
371           	-1.601791e-58
372           	-1.121254e-58
373           	-7.848778e-59
374           	-5.494144e-59
375           	-3.845901e-59
376           	-2.692131e-59
377           	-1.884492e-59
378           	-1.319144e-59
379           	-9.234008e-60
380           	-6.463806e-60
381           	-4.524664e-60
382           	-3.167265e-60
383           	-2.217085e-60
384           	-1.551960e-60
385           	-1.086372e-60
386           	-7.604603e-61
387           	-5.323222e-61
388           	-3.726255e-61
389           	-2.608379e-61
390           	-1.825865e-61
391           	-1.278106e-61
392           	-8.946739e-62
393           	-6.262718e-62
394           	-4.383902e-62
395           	-3.068732e-62
396           	-2.148112e-62
397           	-1.503678e-62
398           	-1.052575e-62
399           	-7.368025e-63
400           	-5.157617e-63
401           	-3.610332e-63
402           	-2.527232e-63
403           	-1.769063e-63
404           	-1.238344e-63
405           	-8.668407e-64
406           	-6.067885e-64
407           	-4.247520e-64
408           	-2.973264e-64
409           	-2.081285e-64
410           	-1.456899e-64
411           	-1.019829e-64
412           	-7.138806e-65
413           	-4.997164e-65
414           	-3.498015e-65
415           	-2.448611e-65
416           	-1.714027e-65
417           	-1.199819e-65
418           	-8.398734e-66
419           	-5.879114e-66
420           	-4.115380e-66
421           	-2.880766e-66
422           	-2.016536e-66
423           	-1.411575e-66
424           	-9.881027e-67
425           	-6.916719e-67
426           	-4.841703e-67
427           	-3.389192e-67
428           	-2.372434e-67
429           	-1.660704e-67
430           	-1.162493e-67
431           	-8.137450e-68
432           	-5.696215e-68
433           	-3.987351e-68
434           	-2.791145e-68
435           	-1.953802e-68
436           	-1.367661e-68
437           	-9.573629e-69
438           	-6.701540e-69
439           	-4.691078e-69
440           	-3.283755e-69
441           	-2.298628e-69
442           	-1.609040e-69
443           	-1.126328e-69
444           	-7.884295e-70
445           	-5.519007e-70
446           	-3.863305e-70
447           	-2.704313e-70
448           	-1.893019e-70
449           	-1.325113e-70
450           	-9.275794e-71
451           	-6.493056e-71
452           	-4.545139e-71
453           	-3.181597e-71
454           	-2.227118e-71
455           	-1.558983e-71
456           	-1.091288e-71
457           	-7.639015e-72
458           	-5.347311e-72
459           	-3.743118e-72
460           	-2.620182e-72
461           	-1.834128e-72
462           	-1.283889e-72
463           	-8.987225e-73
464           	-6.291058e-73
465           	-4.403740e-73
466           	-3.082618e-73
467           	-2.157833e-73
468           	-1.510483e-73
469           	-1.057338e-73
470           	-7.401366e-74
471           	-5.180957e-74
472           	-3.626670e-74
473           	-2.538669e-74
474           	-1.777068e-74
475           	-1.243948e-74
476           	-8.707634e-75
477           	-6.095344e-75
478           	-4.266740e-75
479           	-2.986718e-75
480           	-2.090703e-75
481           	-1.463492e-75
482           	-1.024444e-75
483           	-7.171111e-76
484           	-5.019778e-76
485           	-3.513844e-76
486           	-2.459691e-76
487           	-1.721784e-76
488           	-1.205249e-76
489           	-8.436740e-77
490           	-5.905718e-77
491           	-4.134003e-77
492           	-2.893802e-77
493           	-2.025661e-77
494           	-1.417963e-77
495           	-9.925740e-78
496           	-6.948018e-78
497           	-4.863613e-78
498           	-3.404529e-78
499           	-2.383170e-78
500           	-1.668219e-78
501           	-1.167753e-78
502           	-8.174274e-79
503           	-5.721992e-79
504           	-4.005394e-79
505           	-2.803776e-79
506           	-1.962643e-79
507           	-1.373850e-79
508           	-9.616952e-80
509           	-6.731866e-80
510           	-4.712306e-80
511           	-3.298614e-80
512           	-2.309030e-80
513           	-1.616321e-80
514           	-1.131425e-80
515           	-7.919973e-81
516           	-5.543981e-81
517           	-3.880787e-81
518           	-2.716551e-81
519           	-1.901586e-81
520           	-1.331110e-81
521           	-9.317769e-82
522           	-6.522438e-82
523           	-4.565707e-82
524           	-3.195995e-82
525           	-2.237196e-82
526           	-1.566037e-82
527           	-1.096226e-82
528           	-7.673584e-83
529           	-5.371509e-83
530           	-3.760056e-83
531           	-2.632039e-83
532           	-1.842427e-83
533           	-1.289699e-83
534           	-9.027894e-84
535           	-6.319526e-84
536           	-4.423668e-84
537           	-3.096568e-84
538           	-2.167597e-84
539           	-1.517318e-84
540           	-1.062123e-84
541           	-7.434859e-85
542           	-5.204401e-85
543           	-3.643081e-85
544           	-2.550157e-85
545           	-1.785110e-85
546           	-1.249577e-85
547           	-8.747038e-86
548           	-6.122926e-86
549           	-4.286048e-86
550           	-3.000234e-86
551           	-2.100164e-86
552           	-1.470115e-86
553           	-1.029080e-86
554           	-7.203562e-87
555           	-5.042493e-87
556           	-3.529745e-87
557           	-2.470822e-87
558           	-1.729575e-87
559           	-1.210703e-87
560           	-8.474918e-88
561           	-5.932443e-88
562           	-4.152710e-88
563           	-2.906897e-88
564           	-2.034828e-88
565           	-1.424379e-88
566           	-9.970656e-89
567           	-6.979459e-89
568           	-4.885622e-89
569           	-3.419935e-89
570           	-2.393955e-89
571           	-1.675768e-89
572           	-1.173038e-89
573           	-8.211264e-90
574           	-5.747885e-90
575           	-4.023520e-90
576           	-2.816464e-90
577           	-1.971525e-90
578           	-1.380067e-90
579           	-9.660470e-91
580           	-6.762329e-91
581           	-4.733630e-91
582           	-3.313541e-91
583           	-2.319479e-91
584           	-1.623635e-91
585           	-1.136545e-91
586           	-7.955813e-92
587           	-5.569069e-92
588           	-3.898348e-92
589           	-2.728844e-92
590           	-1.910191e-92
591           	-1.337133e-92
592           	-9.359934e-93
593           	-6.551954e-93
594           	-4.586368e-93
595           	-3.210457e-93
596           	-2.247320e-93
597           	-1.573124e-93
598           	-1.101187e-93
599           	-7.708308e-94
600           	-5.395816e-94
601           	-3.777071e-94
602           	-2.643950e-94
603           	-1.850765e-94
604           	-1.295535e-94
605           	-9.068748e-95
606           	-6.348123e-95
607           	-4.443686e-95
608           	-3.110580e-95
609           	-2.177406e-95
610           	-1.524184e-95
611           	-1.066929e-95
612           	-7.468504e-96
613           	-5.227952e-96
614           	-3.659567e-96
615           	-2.561697e-96
616           	-1.793188e-96
617           	-1.255231e-96
618           	-8.786620e-97
619           	-6.150634e-97
620           	-4.305444e-97
621           	-3.013811e-97
622           	-2.109667e-97
623           	-1.476767e-97
624           	-1.033737e-97
625           	-7.236159e-98
626           	-5.065311e-98
627           	-3.545718e-98
628           	-2.482003e-98
629           	-1.737402e-98
630           	-1.216181e-98
631           	-8.513269e-99
632           	-5.959288e-99
633           	-4.171502e-99
634           	-2.920051e-99
635           	-2.044036e-99
636           	-1.430825e-99
637           	-1.001578e-99
638           	-7.011043e-100
639           	-4.907730e-100
640           	-3.435411e-100
641           	-2.404788e-100
642           	-1.683351e-100
643           	-1.178346e-100
644           	-8.248422e-101
645           	-5.773895e-101
646           	-4.041727e-101
647           	-2.829209e-101
648           	-1.980446e-101
649           	-1.386312e-101
650           	-9.704186e-102
651           	-6.792930e-102
652           	-4.755051e-102
653           	-3.328536e-102
654           	-2.329975e-102
655           	-1.630983e-102
656           	-1.141688e-102
657           	-7.991814e-103
658           	-5.594270e-103
659           	-3.915989e-103
660           	-2.741192e-103
661           	-1.918835e-103
662           	-1.343184e-103
663           	-9.402290e-104
664           	-6.581603e-104
665           	-4.607122e-104
666           	-3.224985e-104
667           	-2.257490e-104
668           	-1.580243e-104
669           	-1.106170e-104
670           	-7.743190e-105
671           	-5.420233e-105
672           	-3.794163e-105
673           	-2.655914e-105
674           	-1.859140e-105
675           	-1.301398e-105
676           	-9.109786e-106
677           	-6.376850e-106
678           	-4.463795e-106
