# Region type : patch out
# Faces  :    220
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	4.709385e+04
2             	4.093161e+04
3             	2.307453e+04
4             	4.637185e+03
5             	-8.971899e+03
6             	-1.514501e+04
7             	-1.512448e+04
8             	-1.106874e+04
9             	-5.324430e+03
10            	-3.408841e+01
11            	3.536209e+03
12            	4.987047e+03
13            	4.647190e+03
14            	3.204973e+03
15            	1.427997e+03
16            	-8.415536e+01
17            	-1.002493e+03
18            	-1.268138e+03
19            	-1.022849e+03
20            	-4.997588e+02
21            	6.353843e+01
22            	4.963799e+02
23            	7.184355e+02
24            	7.339953e+02
25            	6.032326e+02
26            	4.079755e+02
27            	2.213572e+02
28            	9.084716e+01
29            	3.403324e+01
30            	4.168202e+01
31            	9.003113e+01
32            	1.518452e+02
33            	2.042924e+02
34            	2.344622e+02
35            	2.399977e+02
36            	2.262169e+02
37            	2.018671e+02
38            	1.761836e+02
39            	1.557967e+02
40            	1.438829e+02
41            	1.401168e+02
42            	1.421744e+02
43            	1.468186e+02
44            	1.512710e+02
45            	1.535405e+02
46            	1.530758e+02
47            	1.501285e+02
48            	1.456004e+02
49            	1.406536e+02
50            	1.361540e+02
51            	1.325804e+02
52            	1.301149e+02
53            	1.285213e+02
54            	1.274510e+02
55            	1.264916e+02
56            	1.253597e+02
57            	1.239606e+02
58            	1.222984e+02
59            	1.204726e+02
60            	1.185654e+02
61            	1.167060e+02
62            	1.150054e+02
63            	1.134545e+02
64            	1.120636e+02
65            	1.107855e+02
66            	1.095640e+02
67            	1.083701e+02
68            	1.071672e+02
69            	1.059549e+02
70            	1.047462e+02
71            	1.035537e+02
72            	1.023768e+02
73            	1.012464e+02
74            	1.001555e+02
75            	9.909535e+01
76            	9.808551e+01
77            	9.710047e+01
78            	9.613690e+01
79            	9.519815e+01
80            	9.428079e+01
81            	9.336868e+01
82            	9.248333e+01
83            	9.161711e+01
84            	9.077070e+01
85            	8.994636e+01
86            	8.913635e+01
87            	8.834750e+01
88            	8.757563e+01
89            	8.681958e+01
90            	8.608104e+01
91            	8.535660e+01
92            	8.465297e+01
93            	8.396053e+01
94            	8.328015e+01
95            	8.261564e+01
96            	8.196319e+01
97            	8.132424e+01
98            	8.069424e+01
99            	8.007929e+01
100           	7.947921e+01
101           	7.889076e+01
102           	7.831366e+01
103           	7.774445e+01
104           	7.718585e+01
105           	7.664509e+01
106           	7.610426e+01
107           	7.557115e+01
108           	7.505296e+01
109           	7.454361e+01
110           	7.404831e+01
111           	7.355421e+01
112           	7.307071e+01
113           	7.259582e+01
114           	7.213038e+01
115           	7.167760e+01
116           	7.122658e+01
117           	7.077939e+01
118           	7.034170e+01
119           	6.991208e+01
120           	6.949384e+01
121           	6.907972e+01
122           	6.866980e+01
123           	6.826773e+01
124           	6.787319e+01
125           	6.748340e+01
126           	6.710087e+01
127           	6.672060e+01
128           	6.634833e+01
129           	6.598121e+01
130           	6.561865e+01
131           	6.526515e+01
132           	6.491652e+01
133           	6.457160e+01
134           	6.422975e+01
135           	6.389466e+01
136           	6.356684e+01
137           	6.324308e+01
138           	6.292283e+01
139           	6.260968e+01
140           	6.229886e+01
141           	6.199329e+01
142           	6.169105e+01
143           	6.139083e+01
144           	6.109538e+01
145           	6.080598e+01
146           	6.052115e+01
147           	6.023938e+01
148           	5.996124e+01
149           	5.968588e+01
150           	5.941469e+01
151           	5.914673e+01
152           	5.888355e+01
153           	5.862366e+01
154           	5.836695e+01
155           	5.811448e+01
156           	5.786447e+01
157           	5.761632e+01
158           	5.737329e+01
159           	5.713405e+01
160           	5.689671e+01
161           	5.666309e+01
