# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.254012e-02	5.305949e-01	4.195698e-01	4.039111e-01
3             	5.576676e-02	2.005334e-01	1.992654e-01	1.663915e-01
4             	7.898304e-02	9.825969e-02	1.442158e-01	4.861370e-01
5             	2.149884e-01	4.562474e-02	1.290004e-01	5.114561e-01
6             	1.465051e-01	6.158553e-02	1.398079e-01	3.865815e-01
7             	8.796026e-02	1.073787e-01	1.527819e-01	2.501336e-01
8             	7.355963e-02	1.349424e-01	1.518268e-01	1.546538e-01
9             	7.806012e-02	1.253527e-01	1.437875e-01	2.446712e-01
10            	1.006786e-01	7.772375e-02	1.220378e-01	3.705039e-01
11            	1.631191e-01	4.429689e-02	1.022761e-01	3.594027e-01
12            	9.042458e-02	5.488637e-02	9.031678e-02	2.726187e-01
13            	6.854637e-02	6.191235e-02	7.335563e-02	1.694153e-01
14            	6.343027e-02	5.236513e-02	5.475854e-02	1.016162e-01
15            	6.764820e-02	3.508536e-02	4.305383e-02	1.550266e-01
16            	8.176051e-02	1.998752e-02	3.545232e-02	1.964724e-01
17            	1.033021e-01	1.487865e-02	3.093944e-02	1.797501e-01
18            	8.386792e-02	1.878109e-02	2.814743e-02	1.310020e-01
19            	7.692430e-02	2.138293e-02	2.398736e-02	7.650336e-02
20            	7.728149e-02	1.850186e-02	1.950602e-02	5.827781e-02
21            	8.298709e-02	1.264457e-02	1.720544e-02	8.131066e-02
22            	8.865392e-02	1.030646e-02	1.687871e-02	9.139431e-02
23            	7.867457e-02	1.182120e-02	1.674140e-02	8.082099e-02
24            	7.301480e-02	1.301157e-02	1.540577e-02	5.915627e-02
25            	7.070185e-02	1.261251e-02	1.347720e-02	4.096114e-02
26            	7.077960e-02	1.111769e-02	1.208201e-02	4.038344e-02
27            	7.238383e-02	9.390398e-03	1.108941e-02	4.612065e-02
28            	7.443574e-02	8.040116e-03	1.006689e-02	4.616576e-02
29            	7.585076e-02	7.280852e-03	9.022075e-03	4.045050e-02
30            	7.592452e-02	6.892208e-03	8.112172e-03	3.314591e-02
31            	7.462318e-02	6.635595e-03	7.586396e-03	2.896759e-02
32            	7.240250e-02	6.543515e-03	7.491450e-03	2.911348e-02
33            	6.985997e-02	6.609185e-03	7.528528e-03	2.980157e-02
34            	6.747006e-02	6.705002e-03	7.480401e-03	2.888742e-02
35            	6.547592e-02	6.715764e-03	7.307567e-03	2.683082e-02
36            	6.391865e-02	6.596642e-03	7.066776e-03	2.497489e-02
37            	6.272883e-02	6.373452e-03	6.814757e-03	2.409916e-02
38            	6.176726e-02	6.104276e-03	6.567141e-03	2.375255e-02
39            	6.089742e-02	5.841448e-03	6.323937e-03	2.328459e-02
40            	5.997232e-02	5.619300e-03	6.092954e-03	2.247467e-02
41            	5.892289e-02	5.442895e-03	5.891024e-03	2.156727e-02
42            	5.772396e-02	5.306979e-03	5.726104e-03	2.079427e-02
43            	5.641402e-02	5.201005e-03	5.594039e-03	2.022351e-02
44            	5.504865e-02	5.113240e-03	5.480955e-03	1.975118e-02
45            	5.368692e-02	5.031965e-03	5.373685e-03	1.927277e-02
46            	5.236678e-02	4.947721e-03	5.265668e-03	1.877112e-02
47            	5.110520e-02	4.856220e-03	5.155544e-03	1.828675e-02
48            	4.990848e-02	4.757531e-03	5.044816e-03	1.784636e-02
49            	4.876568e-02	4.655492e-03	4.935486e-03	1.744218e-02
50            	4.766200e-02	4.554906e-03	4.829285e-03	1.705166e-02
51            	4.657996e-02	4.459335e-03	4.727765e-03	1.666430e-02
52            	4.550863e-02	4.370575e-03	4.632128e-03	1.628590e-02
53            	4.444393e-02	4.288863e-03	4.542796e-03	1.592358e-02
54            	4.338651e-02	4.213267e-03	4.459274e-03	1.558233e-02
55            	4.234356e-02	4.142470e-03	4.380737e-03	1.526032e-02
56            	4.132105e-02	4.074964e-03	4.306061e-03	1.495586e-02
57            	4.032368e-02	4.009727e-03	4.234328e-03	1.466595e-02
58            	3.935523e-02	3.945991e-03	4.164993e-03	1.438962e-02
59            	3.841669e-02	3.883638e-03	4.097830e-03	1.412619e-02
60            	3.750738e-02	3.822865e-03	4.032963e-03	1.387440e-02
61            	3.662581e-02	3.763903e-03	3.970293e-03	1.363279e-02
62            	3.576892e-02	3.707101e-03	3.909849e-03	1.340029e-02
63            	3.493620e-02	3.652499e-03	3.851726e-03	1.317726e-02
64            	3.412566e-02	3.600131e-03	3.795873e-03	1.296286e-02
65            	3.333720e-02	3.549897e-03	3.742236e-03	1.275659e-02
66            	3.257136e-02	3.501552e-03	3.690672e-03	1.255913e-02
67            	3.182713e-02	3.454931e-03	3.640949e-03	1.237000e-02
68            	3.110558e-02	3.409844e-03	3.592997e-03	1.218889e-02
69            	3.040676e-02	3.366149e-03	3.546609e-03	1.201485e-02
70            	2.972986e-02	3.323783e-03	3.501723e-03	1.184708e-02
71            	2.907452e-02	3.282687e-03	3.458257e-03	1.168518e-02
72            	2.843996e-02	3.242821e-03	3.416155e-03	1.152886e-02
73            	2.782504e-02	3.204156e-03	3.375342e-03	1.137749e-02
74            	2.722923e-02	3.166682e-03	3.335777e-03	1.123132e-02
75            	2.665202e-02	3.130338e-03	3.297440e-03	1.108989e-02
76            	2.609313e-02	3.095061e-03	3.260291e-03	1.095293e-02
77            	2.555130e-02	3.060811e-03	3.224220e-03	1.082050e-02
78            	2.502628e-02	3.027521e-03	3.189202e-03	1.069206e-02
79            	2.451756e-02	2.995172e-03	3.155160e-03	1.056777e-02
80            	2.402475e-02	2.963673e-03	3.122051e-03	1.044709e-02
81            	2.354730e-02	2.932998e-03	3.089852e-03	1.033012e-02
82            	2.308445e-02	2.903108e-03	3.058455e-03	1.021659e-02
83            	2.263576e-02	2.873968e-03	3.027857e-03	1.010585e-02
84            	2.220071e-02	2.845530e-03	2.997965e-03	9.997938e-03
85            	2.177909e-02	2.817812e-03	2.968832e-03	9.892621e-03
86            	2.136997e-02	2.790748e-03	2.940409e-03	9.789947e-03
87            	2.097313e-02	2.764326e-03	2.912623e-03	9.690074e-03
88            	2.058801e-02	2.738509e-03	2.885475e-03	9.592731e-03
89            	2.021429e-02	2.713267e-03	2.858955e-03	9.497801e-03
90            	1.985164e-02	2.688602e-03	2.833028e-03	9.404692e-03
91            	1.949960e-02	2.664461e-03	2.807694e-03	9.313845e-03
92            	1.915772e-02	2.640807e-03	2.782886e-03	9.225034e-03
93            	1.882567e-02	2.617621e-03	2.758650e-03	9.138093e-03
94            	1.850340e-02	2.594918e-03	2.734941e-03	9.053022e-03
95            	1.819019e-02	2.572679e-03	2.711740e-03	8.969479e-03
96            	1.788584e-02	2.550888e-03	2.689025e-03	8.887584e-03
97            	1.758989e-02	2.529523e-03	2.666794e-03	8.807211e-03
98            	1.730194e-02	2.508557e-03	2.645013e-03	8.728481e-03
99            	1.702197e-02	2.487989e-03	2.623675e-03	8.651253e-03
100           	1.674959e-02	2.467790e-03	2.602765e-03	8.575503e-03
101           	1.648437e-02	2.447968e-03	2.582318e-03	8.500732e-03
102           	1.622623e-02	2.428509e-03	2.562261e-03	8.427042e-03
103           	1.597486e-02	2.409386e-03	2.542580e-03	8.354746e-03
104           	1.572968e-02	2.390585e-03	2.523266e-03	8.283912e-03
105           	1.549081e-02	2.372089e-03	2.504345e-03	8.214352e-03
106           	1.525806e-02	2.353892e-03	2.485811e-03	8.145812e-03
107           	1.503134e-02	2.336003e-03	2.467656e-03	8.078484e-03
108           	1.481035e-02	2.318407e-03	2.449815e-03	8.011995e-03
109           	1.459489e-02	2.301085e-03	2.432303e-03	7.946466e-03
110           	1.438468e-02	2.284030e-03	2.415121e-03	7.882227e-03
111           	1.417971e-02	2.267248e-03	2.398236e-03	7.819143e-03
112           	1.397991e-02	2.250726e-03	2.381625e-03	7.756709e-03
113           	1.378506e-02	2.234442e-03	2.365278e-03	7.695172e-03
114           	1.359474e-02	2.218391e-03	2.349201e-03	7.634394e-03
115           	1.340925e-02	2.202610e-03	2.333390e-03	7.574508e-03
116           	1.322839e-02	2.187079e-03	2.317872e-03	7.515299e-03
117           	1.305167e-02	2.171768e-03	2.302567e-03	7.456702e-03
118           	1.287928e-02	2.156691e-03	2.287498e-03	7.398877e-03
119           	1.271092e-02	2.141809e-03	2.272663e-03	7.341848e-03
120           	1.254638e-02	2.127123e-03	2.258052e-03	7.285474e-03
121           	1.238561e-02	2.112641e-03	2.243658e-03	7.229779e-03
122           	1.222852e-02	2.098348e-03	2.229473e-03	7.174668e-03
123           	1.207477e-02	2.084260e-03	2.215500e-03	7.119978e-03
124           	1.192419e-02	2.070363e-03	2.201741e-03	7.065925e-03
125           	1.177675e-02	2.056657e-03	2.188164e-03	7.012574e-03
126           	1.163236e-02	2.043142e-03	2.174790e-03	6.960049e-03
127           	1.149087e-02	2.029811e-03	2.161601e-03	6.908058e-03
128           	1.135250e-02	2.016657e-03	2.148578e-03	6.856350e-03
129           	1.121709e-02	2.003692e-03	2.135751e-03	6.804987e-03
130           	1.108455e-02	1.990880e-03	2.123105e-03	6.754096e-03
131           	1.095484e-02	1.978234e-03	2.110651e-03	6.703758e-03
132           	1.082782e-02	1.965766e-03	2.098368e-03	6.653817e-03
133           	1.070338e-02	1.953457e-03	2.086225e-03	6.604193e-03
134           	1.058145e-02	1.941322e-03	2.074234e-03	6.555329e-03
135           	1.046200e-02	1.929349e-03	2.062385e-03	6.507093e-03
136           	1.034507e-02	1.917524e-03	2.050677e-03	6.459234e-03
137           	1.023054e-02	1.905846e-03	2.039108e-03	6.411955e-03
138           	1.011837e-02	1.894314e-03	2.027656e-03	6.364921e-03
139           	1.000856e-02	1.882922e-03	2.016324e-03	6.318335e-03
140           	9.901071e-03	1.871672e-03	2.005128e-03	6.272235e-03
141           	9.795705e-03	1.860563e-03	1.994063e-03	6.226889e-03
142           	9.692224e-03	1.849594e-03	1.983133e-03	6.181993e-03
143           	9.590787e-03	1.838756e-03	1.972298e-03	6.137613e-03
144           	9.491193e-03	1.828037e-03	1.961570e-03	6.093819e-03
145           	9.393482e-03	1.817443e-03	1.950946e-03	6.050697e-03
146           	9.297696e-03	1.806973e-03	1.940445e-03	6.007987e-03
147           	9.203686e-03	1.796623e-03	1.930053e-03	5.965803e-03
