# Region type : patch ent
# Faces  :    38
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	0.000000e+00
5             	-6.388440e-03
6             	-2.977152e-02
7             	-2.147990e-02
8             	-1.881033e-02
9             	-1.831251e-02
10            	-1.469960e-02
11            	-1.042249e-02
12            	-7.315672e-03
13            	-5.120971e-03
14            	-3.584679e-03
15            	-2.509276e-03
16            	-1.756493e-03
17            	-1.229545e-03
18            	-9.511770e-04
19            	-6.666264e-04
20            	-4.675520e-04
21            	-3.276062e-04
22            	-2.293243e-04
23            	-1.605270e-04
24            	-1.123689e-04
25            	-7.865824e-05
26            	-5.506077e-05
27            	-3.854254e-05
28            	-2.697978e-05
29            	-1.888584e-05
30            	-1.322009e-05
31            	-9.254063e-06
32            	-6.477844e-06
33            	-4.534491e-06
34            	-3.174144e-06
35            	-2.221901e-06
36            	-1.555330e-06
37            	-1.088731e-06
38            	-7.621119e-07
39            	-5.334783e-07
40            	-3.734348e-07
41            	-2.614044e-07
42            	-1.829831e-07
43            	-1.280881e-07
44            	-8.966170e-08
45            	-6.276319e-08
46            	-4.393423e-08
47            	-3.075396e-08
48            	-2.152777e-08
49            	-1.506944e-08
50            	-1.054861e-08
51            	-7.384027e-09
52            	-5.168819e-09
53            	-3.618173e-09
54            	-2.532721e-09
55            	-1.772905e-09
56            	-1.241033e-09
57            	-8.687234e-10
58            	-6.081064e-10
59            	-4.256744e-10
60            	-2.979721e-10
61            	-2.085805e-10
62            	-1.460063e-10
63            	-1.022044e-10
64            	-7.154310e-11
65            	-5.008017e-11
66            	-3.505612e-11
67            	-2.453928e-11
68            	-1.717750e-11
69            	-1.202425e-11
70            	-8.416975e-12
71            	-5.891882e-12
72            	-4.124318e-12
73            	-2.887022e-12
74            	-2.020916e-12
75            	-1.414641e-12
76            	-9.902487e-13
77            	-6.931741e-13
78            	-4.852218e-13
79            	-3.396553e-13
80            	-2.377587e-13
81            	-1.664311e-13
82            	-1.165018e-13
83            	-8.155123e-14
84            	-5.708586e-14
85            	-3.996010e-14
86            	-2.797207e-14
87            	-1.958045e-14
88            	-1.370632e-14
89            	-9.594421e-15
90            	-6.716095e-15
91            	-4.701266e-15
92            	-3.290886e-15
93            	-2.303621e-15
94            	-1.612534e-15
95            	-1.128774e-15
96            	-7.901418e-16
97            	-5.530993e-16
98            	-3.871695e-16
99            	-2.710187e-16
100           	-1.897131e-16
101           	-1.327991e-16
102           	-9.295940e-17
103           	-6.507158e-17
104           	-4.555010e-17
105           	-3.188507e-17
106           	-2.231955e-17
107           	-1.562369e-17
108           	-1.093658e-17
109           	-7.655606e-18
110           	-5.358924e-18
111           	-3.751247e-18
112           	-2.625873e-18
113           	-1.838111e-18
114           	-1.286678e-18
115           	-9.006744e-19
116           	-6.304721e-19
117           	-4.413305e-19
118           	-3.089313e-19
119           	-2.162519e-19
120           	-1.513763e-19
121           	-1.059634e-19
122           	-7.417441e-20
123           	-5.192209e-20
124           	-3.634546e-20
125           	-2.544182e-20
126           	-1.780928e-20
127           	-1.246649e-20
128           	-8.726545e-21
129           	-6.108582e-21
130           	-4.276007e-21
131           	-2.993205e-21
132           	-2.095243e-21
133           	-1.466670e-21
134           	-1.026669e-21
135           	-7.186685e-22
136           	-5.030680e-22
137           	-3.521476e-22
138           	-2.465033e-22
139           	-1.725523e-22
140           	-1.207866e-22
141           	-8.455063e-23
142           	-5.918544e-23
143           	-4.142981e-23
144           	-2.900087e-23
145           	-2.030061e-23
146           	-1.421042e-23
147           	-9.947297e-24
148           	-6.963108e-24
149           	-4.874176e-24
150           	-3.411923e-24
151           	-2.388346e-24
152           	-1.671842e-24
153           	-1.170290e-24
154           	-8.192027e-25
155           	-5.734419e-25
156           	-4.014093e-25
157           	-2.809865e-25
158           	-1.966906e-25
159           	-1.376834e-25
160           	-9.637838e-26
161           	-6.746487e-26
162           	-4.722541e-26
163           	-3.305778e-26
164           	-2.314045e-26
165           	-1.619831e-26
166           	-1.133882e-26
167           	-7.937174e-27
168           	-5.556022e-27
169           	-3.889215e-27
170           	-2.722451e-27
171           	-1.905715e-27
172           	-1.334001e-27
173           	-9.338006e-28
174           	-6.536604e-28
175           	-4.575623e-28
176           	-3.202936e-28
177           	-2.242055e-28
178           	-1.569439e-28
179           	-1.098607e-28
180           	-7.690249e-29
181           	-5.383175e-29
182           	-3.768222e-29
183           	-2.637756e-29
184           	-1.846429e-29
185           	-1.292500e-29
186           	-9.047501e-30
187           	-6.333251e-30
188           	-4.433276e-30
189           	-3.103293e-30
190           	-2.172305e-30
191           	-1.520614e-30
192           	-1.064429e-30
193           	-7.451006e-31
194           	-5.215705e-31
195           	-3.650993e-31
196           	-2.555695e-31
197           	-1.788987e-31
198           	-1.252291e-31
199           	-8.766035e-32
200           	-6.136224e-32
201           	-4.295357e-32
202           	-3.006750e-32
203           	-2.104725e-32
204           	-1.473307e-32
205           	-1.031315e-32
206           	-7.219206e-33
207           	-5.053445e-33
208           	-3.537411e-33
209           	-2.476188e-33
210           	-1.733331e-33
211           	-1.213332e-33
212           	-8.493324e-34
213           	-5.945327e-34
214           	-4.161729e-34
215           	-2.913210e-34
216           	-2.039247e-34
217           	-1.427473e-34
218           	-9.992311e-35
219           	-6.994618e-35
220           	-4.896232e-35
221           	-3.427363e-35
222           	-2.399154e-35
223           	-1.679408e-35
224           	-1.175585e-35
225           	-8.229098e-36
226           	-5.760368e-36
227           	-4.032258e-36
228           	-2.822581e-36
229           	-1.975806e-36
230           	-1.383064e-36
231           	-9.681451e-37
232           	-6.777016e-37
233           	-4.743911e-37
234           	-3.320738e-37
235           	-2.324516e-37
236           	-1.627162e-37
237           	-1.139013e-37
238           	-7.973091e-38
239           	-5.581164e-38
240           	-3.906815e-38
241           	-2.734770e-38
242           	-1.914339e-38
243           	-1.340037e-38
244           	-9.380262e-39
245           	-6.566184e-39
246           	-4.596329e-39
247           	-3.217430e-39
248           	-2.252201e-39
249           	-1.576541e-39
250           	-1.103578e-39
251           	-7.725049e-40
252           	-5.407535e-40
253           	-3.785274e-40
254           	-2.649692e-40
255           	-1.854784e-40
256           	-1.298349e-40
257           	-9.088443e-41
258           	-6.361910e-41
259           	-4.453337e-41
260           	-3.117336e-41
261           	-2.182135e-41
262           	-1.527495e-41
263           	-1.069246e-41
264           	-7.484724e-42
265           	-5.239307e-42
266           	-3.667515e-42
267           	-2.567260e-42
268           	-1.797082e-42
269           	-1.257958e-42
270           	-8.805703e-43
271           	-6.163992e-43
272           	-4.314794e-43
273           	-3.020356e-43
274           	-2.114249e-43
275           	-1.479974e-43
276           	-1.035982e-43
277           	-7.251875e-44
278           	-5.076312e-44
279           	-3.553419e-44
280           	-2.487393e-44
281           	-1.741175e-44
282           	-1.218823e-44
283           	-8.531758e-45
284           	-5.972231e-45
285           	-4.180562e-45
286           	-2.926393e-45
287           	-2.048475e-45
288           	-1.433933e-45
289           	-1.003753e-45
290           	-7.026270e-46
291           	-4.918389e-46
292           	-3.442872e-46
293           	-2.410011e-46
294           	-1.687007e-46
295           	-1.180905e-46
296           	-8.266336e-47
297           	-5.786435e-47
298           	-4.050505e-47
299           	-2.835353e-47
300           	-1.984747e-47
301           	-1.389323e-47
302           	-9.725262e-48
303           	-6.807683e-48
304           	-4.765378e-48
305           	-3.335765e-48
306           	-2.335035e-48
307           	-1.634525e-48
308           	-1.144167e-48
309           	-8.009171e-49
310           	-5.606420e-49
311           	-3.924494e-49
312           	-2.747146e-49
313           	-1.923002e-49
314           	-1.346101e-49
315           	-9.422710e-50
316           	-6.595897e-50
317           	-4.617128e-50
318           	-3.231990e-50
319           	-2.262393e-50
320           	-1.583675e-50
321           	-1.108572e-50
322           	-7.760007e-51
323           	-5.432005e-51
324           	-3.802403e-51
325           	-2.661682e-51
326           	-1.863178e-51
327           	-1.304224e-51
328           	-9.129570e-52
329           	-6.390699e-52
330           	-4.473490e-52
331           	-3.131443e-52
332           	-2.192010e-52
333           	-1.534407e-52
334           	-1.074085e-52
335           	-7.518594e-53
336           	-5.263016e-53
337           	-3.684111e-53
338           	-2.578878e-53
339           	-1.805214e-53
340           	-1.263650e-53
341           	-8.845550e-54
342           	-6.191885e-54
343           	-4.334320e-54
344           	-3.034024e-54
345           	-2.123817e-54
346           	-1.486672e-54
347           	-1.040670e-54
348           	-7.284691e-55
349           	-5.099284e-55
350           	-3.569499e-55
351           	-2.498649e-55
352           	-1.749054e-55
353           	-1.224338e-55
354           	-8.570366e-56
355           	-5.999256e-56
356           	-4.199479e-56
357           	-2.939636e-56
358           	-2.057745e-56
359           	-1.440421e-56
360           	-1.008295e-56
361           	-7.058065e-57
362           	-4.940646e-57
363           	-3.458452e-57
364           	-2.420916e-57
365           	-1.694641e-57
366           	-1.186249e-57
367           	-8.303743e-58
368           	-5.812620e-58
369           	-4.068834e-58
370           	-2.848184e-58
371           	-1.993729e-58
372           	-1.395610e-58
373           	-9.769271e-59
374           	-6.838489e-59
375           	-4.786943e-59
376           	-3.350860e-59
377           	-2.345602e-59
378           	-1.641921e-59
379           	-1.149345e-59
380           	-8.045414e-60
381           	-5.631790e-60
382           	-3.942253e-60
383           	-2.759577e-60
384           	-1.931704e-60
385           	-1.352193e-60
386           	-9.465350e-61
387           	-6.625745e-61
388           	-4.638021e-61
389           	-3.246615e-61
390           	-2.272630e-61
391           	-1.590841e-61
392           	-1.113589e-61
393           	-7.795122e-62
394           	-5.456586e-62
395           	-3.819610e-62
396           	-2.673727e-62
397           	-1.871609e-62
398           	-1.310126e-62
399           	-9.170884e-63
400           	-6.419619e-63
401           	-4.493733e-63
402           	-3.145613e-63
403           	-2.201929e-63
404           	-1.541350e-63
405           	-1.078945e-63
406           	-7.552617e-64
407           	-5.286832e-64
408           	-3.700782e-64
409           	-2.590548e-64
410           	-1.813383e-64
411           	-1.269368e-64
412           	-8.885578e-65
413           	-6.219905e-65
414           	-4.353933e-65
415           	-3.047753e-65
416           	-2.133427e-65
417           	-1.493399e-65
418           	-1.045379e-65
419           	-7.317656e-66
420           	-5.122359e-66
421           	-3.585651e-66
422           	-2.509956e-66
423           	-1.756969e-66
424           	-1.229878e-66
425           	-8.609149e-67
426           	-6.026404e-67
427           	-4.218483e-67
428           	-2.952938e-67
429           	-2.067057e-67
430           	-1.446940e-67
431           	-1.012858e-67
432           	-7.090004e-68
433           	-4.963003e-68
434           	-3.474102e-68
435           	-2.431872e-68
436           	-1.702310e-68
437           	-1.191617e-68
438           	-8.341319e-69
439           	-5.838923e-69
440           	-4.087246e-69
441           	-2.861073e-69
442           	-2.002751e-69
443           	-1.401926e-69
444           	-9.813479e-70
445           	-6.869435e-70
446           	-4.808605e-70
447           	-3.366023e-70
448           	-2.356216e-70
449           	-1.649351e-70
450           	-1.154546e-70
451           	-8.081822e-71
452           	-5.657275e-71
453           	-3.960093e-71
454           	-2.772065e-71
455           	-1.940445e-71
456           	-1.358312e-71
457           	-9.508182e-72
458           	-6.655728e-72
459           	-4.659009e-72
460           	-3.261307e-72
461           	-2.282915e-72
462           	-1.598040e-72
463           	-1.118628e-72
464           	-7.830397e-73
465           	-5.481278e-73
466           	-3.836895e-73
467           	-2.685826e-73
468           	-1.880078e-73
469           	-1.316055e-73
470           	-9.212384e-74
471           	-6.448669e-74
472           	-4.514068e-74
473           	-3.159848e-74
474           	-2.211893e-74
475           	-1.548325e-74
476           	-1.083828e-74
477           	-7.586794e-75
478           	-5.310756e-75
479           	-3.717529e-75
480           	-2.602270e-75
481           	-1.821589e-75
482           	-1.275113e-75
483           	-8.925788e-76
484           	-6.248051e-76
485           	-4.373636e-76
486           	-3.061545e-76
487           	-2.143082e-76
488           	-1.500157e-76
489           	-1.050110e-76
490           	-7.350770e-77
491           	-5.145539e-77
492           	-3.601877e-77
493           	-2.521314e-77
494           	-1.764920e-77
495           	-1.235444e-77
496           	-8.648107e-78
497           	-6.053675e-78
498           	-4.237573e-78
499           	-2.966301e-78
500           	-2.076411e-78
501           	-1.453487e-78
502           	-1.017441e-78
503           	-7.122088e-79
504           	-4.985462e-79
505           	-3.489823e-79
506           	-2.442876e-79
507           	-1.710013e-79
508           	-1.197009e-79
509           	-8.379066e-80
510           	-5.865346e-80
511           	-4.105742e-80
512           	-2.874019e-80
513           	-2.011814e-80
514           	-1.408270e-80
515           	-9.857887e-81
516           	-6.900521e-81
517           	-4.830365e-81
518           	-3.381255e-81
519           	-2.366879e-81
520           	-1.656815e-81
521           	-1.159771e-81
522           	-8.118394e-82
523           	-5.682876e-82
524           	-3.978013e-82
525           	-2.784609e-82
526           	-1.949226e-82
527           	-1.364458e-82
528           	-9.551209e-83
529           	-6.685846e-83
530           	-4.680092e-83
531           	-3.276065e-83
532           	-2.293245e-83
533           	-1.605272e-83
534           	-1.123690e-83
535           	-7.865831e-84
536           	-5.506082e-84
537           	-3.854257e-84
538           	-2.697980e-84
539           	-1.888586e-84
540           	-1.322010e-84
541           	-9.254072e-85
542           	-6.477850e-85
543           	-4.534495e-85
544           	-3.174147e-85
545           	-2.221903e-85
546           	-1.555332e-85
547           	-1.088732e-85
548           	-7.621126e-86
549           	-5.334788e-86
550           	-3.734352e-86
551           	-2.614046e-86
552           	-1.829832e-86
553           	-1.280883e-86
554           	-8.966179e-87
555           	-6.276325e-87
556           	-4.393428e-87
557           	-3.075399e-87
558           	-2.152779e-87
559           	-1.506946e-87
560           	-1.054862e-87
561           	-7.384034e-88
562           	-5.168824e-88
563           	-3.618176e-88
564           	-2.532724e-88
565           	-1.772906e-88
566           	-1.241035e-88
567           	-8.687242e-89
568           	-6.081069e-89
569           	-4.256748e-89
570           	-2.979724e-89
571           	-2.085807e-89
572           	-1.460065e-89
573           	-1.022045e-89
574           	-7.154317e-90
575           	-5.008022e-90
576           	-3.505615e-90
577           	-2.453931e-90
578           	-1.717752e-90
579           	-1.202426e-90
580           	-8.416983e-91
581           	-5.891888e-91
582           	-4.124321e-91
583           	-2.887025e-91
584           	-2.020918e-91
585           	-1.414642e-91
586           	-9.902496e-92
587           	-6.931747e-92
588           	-4.852223e-92
589           	-3.396556e-92
590           	-2.377589e-92
591           	-1.664312e-92
592           	-1.165019e-92
593           	-8.155131e-93
594           	-5.708592e-93
595           	-3.996014e-93
596           	-2.797210e-93
597           	-1.958047e-93
598           	-1.370633e-93
599           	-9.594430e-94
600           	-6.716101e-94
601           	-4.701271e-94
602           	-3.290890e-94
603           	-2.303623e-94
604           	-1.612536e-94
605           	-1.128775e-94
606           	-7.901426e-95
607           	-5.530998e-95
608           	-3.871699e-95
609           	-2.710189e-95
610           	-1.897132e-95
611           	-1.327993e-95
612           	-9.295948e-96
613           	-6.507164e-96
614           	-4.555015e-96
615           	-3.188510e-96
616           	-2.231957e-96
617           	-1.562370e-96
618           	-1.093659e-96
619           	-7.655613e-97
620           	-5.358929e-97
621           	-3.751251e-97
622           	-2.625875e-97
623           	-1.838113e-97
624           	-1.286679e-97
625           	-9.006752e-98
626           	-6.304727e-98
627           	-4.413309e-98
628           	-3.089316e-98
629           	-2.162521e-98
630           	-1.513765e-98
631           	-1.059635e-98
632           	-7.417448e-99
633           	-5.192214e-99
634           	-3.634549e-99
635           	-2.544185e-99
636           	-1.780929e-99
637           	-1.246650e-99
638           	-8.726553e-100
639           	-6.108587e-100
640           	-4.276011e-100
641           	-2.993208e-100
642           	-2.095245e-100
643           	-1.466672e-100
644           	-1.026670e-100
645           	-7.186692e-101
646           	-5.030684e-101
647           	-3.521479e-101
648           	-2.465035e-101
649           	-1.725525e-101
650           	-1.207867e-101
651           	-8.455071e-102
652           	-5.918550e-102
653           	-4.142985e-102
654           	-2.900089e-102
655           	-2.030063e-102
656           	-1.421044e-102
657           	-9.947307e-103
658           	-6.963115e-103
659           	-4.874180e-103
660           	-3.411926e-103
661           	-2.388348e-103
662           	-1.671844e-103
663           	-1.170291e-103
664           	-8.192035e-104
665           	-5.734424e-104
666           	-4.014097e-104
667           	-2.809868e-104
668           	-1.966908e-104
669           	-1.376835e-104
670           	-9.637847e-105
671           	-6.746493e-105
672           	-4.722545e-105
673           	-3.305782e-105
674           	-2.314047e-105
675           	-1.619833e-105
676           	-1.133883e-105
677           	-7.937181e-106
678           	-5.556027e-106
