# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.113427e-02	5.303777e-01	4.086533e-01	4.149280e-01
3             	4.982380e-02	1.958997e-01	1.909281e-01	1.614262e-01
4             	6.920125e-02	9.355951e-02	1.459538e-01	5.223617e-01
5             	1.966812e-01	4.283204e-02	1.302517e-01	5.280676e-01
6             	1.169385e-01	5.801356e-02	1.356219e-01	3.867465e-01
7             	6.974354e-02	9.844775e-02	1.396964e-01	2.433720e-01
8             	5.772824e-02	1.212642e-01	1.342927e-01	1.422475e-01
9             	6.039327e-02	1.109682e-01	1.273236e-01	2.483169e-01
10            	8.038138e-02	6.791804e-02	1.093523e-01	3.901678e-01
11            	1.459131e-01	3.862892e-02	9.123775e-02	3.755871e-01
12            	7.564210e-02	4.852965e-02	7.938515e-02	2.810078e-01
13            	5.681894e-02	5.564298e-02	6.416864e-02	1.708691e-01
14            	5.322956e-02	4.744674e-02	4.808549e-02	9.713582e-02
15            	5.844495e-02	3.225382e-02	3.873825e-02	1.610521e-01
16            	7.446030e-02	1.871804e-02	3.228301e-02	2.101223e-01
17            	1.026986e-01	1.338845e-02	2.794657e-02	1.938153e-01
18            	8.347669e-02	1.598524e-02	2.478809e-02	1.418428e-01
19            	7.623555e-02	1.810099e-02	2.055353e-02	8.235958e-02
20            	7.828783e-02	1.586227e-02	1.653082e-02	6.082867e-02
21            	8.748274e-02	1.111251e-02	1.469503e-02	8.810168e-02
22            	9.918466e-02	8.946257e-03	1.427536e-02	1.005369e-01
23            	8.466012e-02	1.052715e-02	1.415347e-02	8.923233e-02
24            	7.686696e-02	1.176865e-02	1.307142e-02	6.518774e-02
25            	7.414243e-02	1.149864e-02	1.146864e-02	4.417476e-02
26            	7.507200e-02	1.019140e-02	1.031046e-02	4.446187e-02
27            	7.850284e-02	8.562198e-03	9.440981e-03	5.280733e-02
28            	8.289681e-02	7.150240e-03	8.471677e-03	5.381877e-02
29            	8.640900e-02	6.244935e-03	7.453626e-03	4.761115e-02
30            	8.771635e-02	5.756193e-03	6.548330e-03	3.891310e-02
31            	8.654172e-02	5.494819e-03	5.998492e-03	3.319536e-02
32            	8.357989e-02	5.491969e-03	5.913917e-03	3.306092e-02
33            	7.989051e-02	5.663072e-03	5.993346e-03	3.412099e-02
34            	7.638754e-02	5.836564e-03	5.993733e-03	3.318750e-02
35            	7.356756e-02	5.898635e-03	5.870071e-03	3.073323e-02
36            	7.153043e-02	5.814220e-03	5.672866e-03	2.848327e-02
37            	7.015768e-02	5.607870e-03	5.455090e-03	2.763935e-02
38            	6.922146e-02	5.337706e-03	5.232603e-03	2.757628e-02
39            	6.844788e-02	5.063150e-03	5.005214e-03	2.721911e-02
40            	6.758795e-02	4.825680e-03	4.785527e-03	2.630387e-02
41            	6.647548e-02	4.642908e-03	4.592722e-03	2.511667e-02
42            	6.508213e-02	4.512933e-03	4.440035e-03	2.405420e-02
43            	6.347301e-02	4.423274e-03	4.324298e-03	2.328110e-02
44            	6.175477e-02	4.357190e-03	4.230696e-03	2.268804e-02
45            	6.003207e-02	4.297757e-03	4.144219e-03	2.211409e-02
46            	5.838167e-02	4.232230e-03	4.056079e-03	2.151901e-02
47            	5.684014e-02	4.154841e-03	3.964290e-03	2.094874e-02
48            	5.541207e-02	4.065989e-03	3.869977e-03	2.043385e-02
49            	5.407586e-02	3.970648e-03	3.775449e-03	1.995850e-02
50            	5.279747e-02	3.874970e-03	3.682678e-03	1.948563e-02
51            	5.154907e-02	3.783873e-03	3.593709e-03	1.899977e-02
52            	5.030644e-02	3.700770e-03	3.510312e-03	1.850801e-02
53            	4.906453e-02	3.626158e-03	3.433484e-03	1.803259e-02
54            	4.782692e-02	3.559078e-03	3.362826e-03	1.758265e-02
55            	4.659974e-02	3.497709e-03	3.297260e-03	1.715917e-02
56            	4.539668e-02	3.439821e-03	3.235450e-03	1.675704e-02
57            	4.422802e-02	3.383589e-03	3.176221e-03	1.637360e-02
58            	4.309886e-02	3.328238e-03	3.119069e-03	1.600499e-02
59            	4.201124e-02	3.273410e-03	3.063723e-03	1.565219e-02
60            	4.096440e-02	3.219310e-03	3.010075e-03	1.531389e-02
61            	3.995303e-02	3.166514e-03	2.958293e-03	1.498590e-02
62            	3.897412e-02	3.115461e-03	2.908403e-03	1.466725e-02
63            	3.802568e-02	3.067336e-03	2.862806e-03	1.437023e-02
64            	3.710319e-02	3.020592e-03	2.815766e-03	1.406492e-02
65            	3.620842e-02	2.976342e-03	2.772026e-03	1.377538e-02
66            	3.534129e-02	2.933952e-03	2.730353e-03	1.349949e-02
67            	3.450048e-02	2.893197e-03	2.690278e-03	1.323357e-02
68            	3.368713e-02	2.854040e-03	2.651908e-03	1.297766e-02
69            	3.290155e-02	2.816114e-03	2.614959e-03	1.273279e-02
70            	3.214367e-02	2.779384e-03	2.579410e-03	1.249730e-02
71            	3.141131e-02	2.743728e-03	2.545057e-03	1.227022e-02
72            	3.070514e-02	2.709015e-03	2.511805e-03	1.205129e-02
73            	3.002324e-02	2.675470e-03	2.479727e-03	1.183955e-02
74            	2.936579e-02	2.642996e-03	2.448763e-03	1.163540e-02
75            	2.873073e-02	2.611661e-03	2.418899e-03	1.143915e-02
