# Region type : patch ent
# Faces  :    212
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-1.026877e-01
5             	-9.922025e-02
6             	-7.972560e-02
7             	-5.991349e-02
8             	-4.841284e-02
9             	-3.638169e-02
10            	-2.579454e-02
11            	-1.805618e-02
12            	-1.263933e-02
13            	-8.847528e-03
14            	-6.193270e-03
15            	-4.335289e-03
16            	-3.034702e-03
17            	-2.124292e-03
18            	-1.487004e-03
19            	-1.040903e-03
20            	-7.286320e-04
21            	-5.100424e-04
22            	-3.570297e-04
23            	-2.499208e-04
24            	-1.749445e-04
25            	-1.224612e-04
26            	-8.572282e-05
27            	-6.000598e-05
28            	-4.200418e-05
29            	-2.940293e-05
30            	-2.058205e-05
31            	-1.440744e-05
32            	-1.008520e-05
33            	-7.059643e-06
34            	-4.941750e-06
35            	-3.459225e-06
36            	-2.421458e-06
37            	-1.695020e-06
38            	-1.186514e-06
39            	-8.305600e-07
40            	-5.813920e-07
41            	-4.069744e-07
42            	-2.848821e-07
43            	-1.994174e-07
44            	-1.395922e-07
45            	-9.771455e-08
46            	-6.840018e-08
47            	-4.788013e-08
48            	-3.351609e-08
49            	-2.346126e-08
50            	-1.642288e-08
51            	-1.149602e-08
52            	-8.047213e-09
53            	-5.633049e-09
54            	-3.943135e-09
55            	-2.760194e-09
56            	-1.932136e-09
57            	-1.352495e-09
58            	-9.467466e-10
59            	-6.627226e-10
60            	-4.639058e-10
61            	-3.247341e-10
62            	-2.273139e-10
63            	-1.591197e-10
64            	-1.113838e-10
65            	-7.796865e-11
66            	-5.457806e-11
67            	-3.820464e-11
68            	-2.674325e-11
69            	-1.872027e-11
70            	-1.310419e-11
71            	-9.172934e-12
72            	-6.421054e-12
73            	-4.494738e-12
74            	-3.146316e-12
75            	-2.202421e-12
76            	-1.541695e-12
77            	-1.079187e-12
78            	-7.554306e-13
79            	-5.288014e-13
80            	-3.701610e-13
81            	-2.591127e-13
82            	-1.813789e-13
83            	-1.269652e-13
84            	-8.887565e-14
85            	-6.221296e-14
86            	-4.354907e-14
87            	-3.048435e-14
88            	-2.133904e-14
89            	-1.493733e-14
90            	-1.045613e-14
91            	-7.319292e-15
92            	-5.123504e-15
93            	-3.586453e-15
94            	-2.510517e-15
95            	-1.757362e-15
96            	-1.230153e-15
97            	-8.611074e-16
98            	-6.027752e-16
99            	-4.219426e-16
100           	-2.953598e-16
101           	-2.067519e-16
102           	-1.447263e-16
103           	-1.013084e-16
104           	-7.091590e-17
105           	-4.964113e-17
106           	-3.474879e-17
107           	-2.432415e-17
108           	-1.702691e-17
109           	-1.191883e-17
110           	-8.343184e-18
111           	-5.840229e-18
112           	-4.088160e-18
113           	-2.861712e-18
114           	-2.003199e-18
115           	-1.402239e-18
116           	-9.815673e-19
117           	-6.870971e-19
118           	-4.809680e-19
119           	-3.366776e-19
120           	-2.356743e-19
121           	-1.649720e-19
122           	-1.154804e-19
123           	-8.083629e-20
124           	-5.658540e-20
125           	-3.960978e-20
126           	-2.772685e-20
127           	-1.940879e-20
128           	-1.358615e-20
129           	-9.510308e-21
130           	-6.657216e-21
131           	-4.660051e-21
132           	-3.262036e-21
133           	-2.283425e-21
134           	-1.598398e-21
135           	-1.118878e-21
136           	-7.832148e-22
137           	-5.482503e-22
138           	-3.837752e-22
139           	-2.686427e-22
140           	-1.880499e-22
141           	-1.316349e-22
142           	-9.214444e-23
143           	-6.450110e-23
144           	-4.515077e-23
145           	-3.160554e-23
146           	-2.212388e-23
147           	-1.548672e-23
148           	-1.084070e-23
149           	-7.588490e-24
150           	-5.311943e-24
151           	-3.718360e-24
152           	-2.602852e-24
153           	-1.821997e-24
154           	-1.275398e-24
155           	-8.927783e-25
156           	-6.249448e-25
157           	-4.374614e-25
158           	-3.062230e-25
159           	-2.143561e-25
160           	-1.500493e-25
161           	-1.050345e-25
162           	-7.352413e-26
163           	-5.146689e-26
164           	-3.602683e-26
165           	-2.521878e-26
166           	-1.765314e-26
167           	-1.235720e-26
168           	-8.650041e-27
169           	-6.055029e-27
170           	-4.238520e-27
171           	-2.966964e-27
172           	-2.076875e-27
173           	-1.453812e-27
174           	-1.017669e-27
175           	-7.123681e-28
176           	-4.986576e-28
177           	-3.490603e-28
178           	-2.443422e-28
179           	-1.710396e-28
180           	-1.197277e-28
181           	-8.380939e-29
182           	-5.866657e-29
183           	-4.106660e-29
184           	-2.874662e-29
185           	-2.012263e-29
186           	-1.408584e-29
187           	-9.860091e-30
188           	-6.902064e-30
189           	-4.831444e-30
190           	-3.382011e-30
191           	-2.367408e-30
192           	-1.657185e-30
193           	-1.160030e-30
194           	-8.120209e-31
195           	-5.684146e-31
196           	-3.978902e-31
197           	-2.785232e-31
198           	-1.949662e-31
199           	-1.364763e-31
200           	-9.553344e-32
201           	-6.687341e-32
202           	-4.681139e-32
203           	-3.276797e-32
204           	-2.293758e-32
205           	-1.605631e-32
206           	-1.123941e-32
207           	-7.867590e-33
208           	-5.507313e-33
209           	-3.855119e-33
210           	-2.698583e-33
211           	-1.889008e-33
212           	-1.322306e-33
213           	-9.256141e-34
214           	-6.479299e-34
215           	-4.535509e-34
216           	-3.174856e-34
217           	-2.222399e-34
218           	-1.555680e-34
219           	-1.088976e-34
220           	-7.622830e-35
221           	-5.335981e-35
222           	-3.735187e-35
223           	-2.614631e-35
224           	-1.830241e-35
225           	-1.281169e-35
226           	-8.968183e-36
227           	-6.277728e-36
228           	-4.394410e-36
229           	-3.076087e-36
230           	-2.153261e-36
231           	-1.507283e-36
232           	-1.055098e-36
233           	-7.385685e-37
234           	-5.169979e-37
235           	-3.618985e-37
236           	-2.533290e-37
237           	-1.773303e-37
238           	-1.241312e-37
239           	-8.689184e-38
240           	-6.082429e-38
241           	-4.257700e-38
242           	-2.980390e-38
243           	-2.086273e-38
244           	-1.460391e-38
245           	-1.022274e-38
246           	-7.155917e-39
247           	-5.009142e-39
248           	-3.506399e-39
249           	-2.454479e-39
250           	-1.718136e-39
251           	-1.202695e-39
252           	-8.418864e-40
253           	-5.893205e-40
254           	-4.125244e-40
255           	-2.887670e-40
256           	-2.021369e-40
257           	-1.414959e-40
258           	-9.904710e-41
259           	-6.933297e-41
260           	-4.853308e-41
261           	-3.397315e-41
262           	-2.378121e-41
263           	-1.664685e-41
264           	-1.165279e-41
265           	-8.156954e-42
266           	-5.709868e-42
267           	-3.996908e-42
268           	-2.797835e-42
269           	-1.958485e-42
270           	-1.370939e-42
271           	-9.596575e-43
272           	-6.717603e-43
273           	-4.702322e-43
274           	-3.291625e-43
275           	-2.304138e-43
276           	-1.612896e-43
277           	-1.129027e-43
278           	-7.903192e-44
279           	-5.532235e-44
280           	-3.872564e-44
281           	-2.710795e-44
282           	-1.897557e-44
283           	-1.328290e-44
284           	-9.298027e-45
285           	-6.508619e-45
286           	-4.556033e-45
287           	-3.189223e-45
288           	-2.232456e-45
289           	-1.562719e-45
290           	-1.093904e-45
291           	-7.657325e-46
292           	-5.360127e-46
293           	-3.752089e-46
294           	-2.626462e-46
295           	-1.838524e-46
296           	-1.286967e-46
297           	-9.008766e-47
298           	-6.306136e-47
299           	-4.414295e-47
300           	-3.090007e-47
301           	-2.163005e-47
302           	-1.514103e-47
303           	-1.059872e-47
304           	-7.419106e-48
305           	-5.193374e-48
306           	-3.635362e-48
307           	-2.544753e-48
308           	-1.781327e-48
309           	-1.246929e-48
310           	-8.728504e-49
311           	-6.109953e-49
312           	-4.276967e-49
313           	-2.993877e-49
314           	-2.095714e-49
315           	-1.467000e-49
316           	-1.026900e-49
317           	-7.188299e-50
318           	-5.031809e-50
319           	-3.522266e-50
320           	-2.465586e-50
321           	-1.725911e-50
322           	-1.208137e-50
323           	-8.456962e-51
324           	-5.919873e-51
325           	-4.143911e-51
326           	-2.900738e-51
327           	-2.030516e-51
328           	-1.421362e-51
329           	-9.949531e-52
330           	-6.964671e-52
331           	-4.875270e-52
332           	-3.412689e-52
333           	-2.388882e-52
334           	-1.672218e-52
335           	-1.170552e-52
336           	-8.193866e-53
337           	-5.735706e-53
338           	-4.014995e-53
339           	-2.810496e-53
340           	-1.967347e-53
341           	-1.377143e-53
342           	-9.640002e-54
343           	-6.748001e-54
344           	-4.723601e-54
345           	-3.306521e-54
346           	-2.314564e-54
347           	-1.620195e-54
348           	-1.134137e-54
349           	-7.938956e-55
350           	-5.557269e-55
351           	-3.890088e-55
352           	-2.723062e-55
353           	-1.906143e-55
354           	-1.334300e-55
355           	-9.340102e-56
356           	-6.538072e-56
357           	-4.576650e-56
358           	-3.203655e-56
359           	-2.242559e-56
360           	-1.569791e-56
361           	-1.098854e-56
362           	-7.691976e-57
363           	-5.384383e-57
364           	-3.769068e-57
365           	-2.638348e-57
366           	-1.846843e-57
367           	-1.292790e-57
368           	-9.049533e-58
369           	-6.334673e-58
370           	-4.434271e-58
371           	-3.103990e-58
372           	-2.172793e-58
373           	-1.520955e-58
374           	-1.064668e-58
375           	-7.452679e-59
376           	-5.216876e-59
377           	-3.651813e-59
378           	-2.556269e-59
379           	-1.789388e-59
380           	-1.252572e-59
381           	-8.768003e-60
382           	-6.137602e-60
383           	-4.296321e-60
384           	-3.007425e-60
385           	-2.105197e-60
386           	-1.473638e-60
387           	-1.031547e-60
388           	-7.220827e-61
389           	-5.054579e-61
390           	-3.538205e-61
391           	-2.476744e-61
392           	-1.733721e-61
393           	-1.213604e-61
394           	-8.495231e-62
395           	-5.946662e-62
396           	-4.162663e-62
397           	-2.913864e-62
398           	-2.039705e-62
399           	-1.427793e-62
400           	-9.994554e-63
401           	-6.996188e-63
402           	-4.897332e-63
403           	-3.428132e-63
404           	-2.399693e-63
405           	-1.679785e-63
406           	-1.175849e-63
407           	-8.230945e-64
408           	-5.761662e-64
409           	-4.033163e-64
410           	-2.823214e-64
411           	-1.976250e-64
412           	-1.383375e-64
413           	-9.683625e-65
414           	-6.778537e-65
415           	-4.744976e-65
416           	-3.321483e-65
417           	-2.325038e-65
418           	-1.627527e-65
419           	-1.139269e-65
420           	-7.974881e-66
421           	-5.582417e-66
422           	-3.907692e-66
423           	-2.735384e-66
424           	-1.914769e-66
425           	-1.340338e-66
426           	-9.382368e-67
427           	-6.567658e-67
428           	-4.597360e-67
429           	-3.218152e-67
430           	-2.252707e-67
431           	-1.576895e-67
432           	-1.103826e-67
433           	-7.726784e-68
434           	-5.408749e-68
435           	-3.786124e-68
436           	-2.650287e-68
437           	-1.855201e-68
438           	-1.298641e-68
439           	-9.090484e-69
440           	-6.363339e-69
441           	-4.454337e-69
442           	-3.118036e-69
443           	-2.182625e-69
444           	-1.527838e-69
445           	-1.069486e-69
446           	-7.486404e-70
447           	-5.240483e-70
448           	-3.668338e-70
449           	-2.567837e-70
450           	-1.797486e-70
451           	-1.258240e-70
452           	-8.807680e-71
453           	-6.165376e-71
454           	-4.315763e-71
455           	-3.021034e-71
456           	-2.114724e-71
457           	-1.480307e-71
458           	-1.036215e-71
459           	-7.253503e-72
460           	-5.077452e-72
461           	-3.554217e-72
462           	-2.487952e-72
463           	-1.741566e-72
464           	-1.219096e-72
465           	-8.533674e-73
466           	-5.973572e-73
467           	-4.181500e-73
468           	-2.927050e-73
469           	-2.048935e-73
470           	-1.434255e-73
471           	-1.003978e-73
472           	-7.027847e-74
473           	-4.919493e-74
474           	-3.443645e-74
475           	-2.410552e-74
476           	-1.687386e-74
477           	-1.181170e-74
478           	-8.268192e-75
479           	-5.787734e-75
480           	-4.051414e-75
481           	-2.835990e-75
482           	-1.985193e-75
483           	-1.389635e-75
484           	-9.727445e-76
485           	-6.809212e-76
486           	-4.766448e-76
487           	-3.336514e-76
488           	-2.335560e-76
489           	-1.634892e-76
490           	-1.144424e-76
491           	-8.010970e-77
492           	-5.607679e-77
493           	-3.925375e-77
494           	-2.747763e-77
495           	-1.923434e-77
496           	-1.346404e-77
497           	-9.424826e-78
498           	-6.597378e-78
499           	-4.618165e-78
500           	-3.232715e-78
501           	-2.262901e-78
502           	-1.584030e-78
503           	-1.108821e-78
504           	-7.761749e-79
505           	-5.433224e-79
506           	-3.803257e-79
507           	-2.662280e-79
508           	-1.863596e-79
509           	-1.304517e-79
510           	-9.131620e-80
511           	-6.392134e-80
512           	-4.474494e-80
513           	-3.132146e-80
514           	-2.192502e-80
515           	-1.534751e-80
516           	-1.074326e-80
517           	-7.520282e-81
518           	-5.264197e-81
519           	-3.684938e-81
520           	-2.579457e-81
521           	-1.805620e-81
522           	-1.263934e-81
523           	-8.847536e-82
524           	-6.193276e-82
525           	-4.335293e-82
526           	-3.034705e-82
527           	-2.124293e-82
528           	-1.487005e-82
529           	-1.040904e-82
530           	-7.286327e-83
531           	-5.100429e-83
532           	-3.570300e-83
533           	-2.499210e-83
534           	-1.749447e-83
535           	-1.224613e-83
536           	-8.572290e-84
537           	-6.000603e-84
538           	-4.200422e-84
539           	-2.940296e-84
540           	-2.058207e-84
541           	-1.440745e-84
542           	-1.008521e-84
543           	-7.059650e-85
544           	-4.941755e-85
545           	-3.459228e-85
546           	-2.421460e-85
547           	-1.695022e-85
548           	-1.186515e-85
549           	-8.305607e-86
550           	-5.813925e-86
551           	-4.069748e-86
552           	-2.848823e-86
553           	-1.994176e-86
554           	-1.395923e-86
555           	-9.771464e-87
556           	-6.840025e-87
557           	-4.788017e-87
558           	-3.351612e-87
559           	-2.346129e-87
560           	-1.642290e-87
561           	-1.149603e-87
562           	-8.047221e-88
563           	-5.633055e-88
564           	-3.943138e-88
565           	-2.760197e-88
566           	-1.932138e-88
567           	-1.352496e-88
568           	-9.467475e-89
569           	-6.627232e-89
570           	-4.639063e-89
571           	-3.247344e-89
572           	-2.273141e-89
573           	-1.591198e-89
574           	-1.113839e-89
575           	-7.796873e-90
576           	-5.457811e-90
577           	-3.820468e-90
578           	-2.674327e-90
579           	-1.872029e-90
580           	-1.310420e-90
581           	-9.172943e-91
582           	-6.421060e-91
583           	-4.494742e-91
584           	-3.146319e-91
585           	-2.202424e-91
586           	-1.541696e-91
587           	-1.079188e-91
588           	-7.554313e-92
589           	-5.288019e-92
590           	-3.701613e-92
591           	-2.591129e-92
592           	-1.813790e-92
593           	-1.269653e-92
594           	-8.887573e-93
595           	-6.221301e-93
596           	-4.354911e-93
597           	-3.048438e-93
598           	-2.133906e-93
599           	-1.493734e-93
600           	-1.045614e-93
601           	-7.319299e-94
602           	-5.123509e-94
603           	-3.586456e-94
604           	-2.510520e-94
605           	-1.757364e-94
606           	-1.230155e-94
607           	-8.611082e-95
608           	-6.027757e-95
609           	-4.219430e-95
610           	-2.953601e-95
611           	-2.067521e-95
612           	-1.447265e-95
613           	-1.013085e-95
614           	-7.091596e-96
615           	-4.964117e-96
616           	-3.474882e-96
617           	-2.432418e-96
618           	-1.702692e-96
619           	-1.191885e-96
620           	-8.343192e-97
621           	-5.840234e-97
622           	-4.088164e-97
623           	-2.861715e-97
624           	-2.003200e-97
625           	-1.402240e-97
626           	-9.815682e-98
627           	-6.870977e-98
628           	-4.809684e-98
629           	-3.366779e-98
630           	-2.356745e-98
631           	-1.649722e-98
632           	-1.154805e-98
633           	-8.083636e-99
634           	-5.658545e-99
635           	-3.960982e-99
636           	-2.772687e-99
637           	-1.940881e-99
638           	-1.358617e-99
639           	-9.510317e-100
640           	-6.657222e-100
641           	-4.660055e-100
642           	-3.262039e-100
643           	-2.283427e-100
644           	-1.598399e-100
645           	-1.118879e-100
646           	-7.832155e-101
647           	-5.482509e-101
648           	-3.837756e-101
649           	-2.686429e-101
650           	-1.880500e-101
651           	-1.316350e-101
652           	-9.214452e-102
653           	-6.450117e-102
654           	-4.515082e-102
655           	-3.160557e-102
656           	-2.212390e-102
657           	-1.548673e-102
658           	-1.084071e-102
659           	-7.588498e-103
660           	-5.311948e-103
661           	-3.718364e-103
662           	-2.602855e-103
663           	-1.821998e-103
664           	-1.275399e-103
665           	-8.927792e-104
666           	-6.249454e-104
667           	-4.374618e-104
668           	-3.062233e-104
669           	-2.143563e-104
670           	-1.500494e-104
671           	-1.050346e-104
672           	-7.352420e-105
673           	-5.146694e-105
674           	-3.602686e-105
675           	-2.521880e-105
676           	-1.765316e-105
677           	-1.235721e-105
678           	-8.650049e-106
