# Region type : patch ent
# Faces  :    226
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	7.216429e+04
2             	6.271193e+04
3             	3.479951e+04
4             	6.835138e+03
5             	-1.342674e+04
6             	-2.267812e+04
7             	-2.277131e+04
8             	-1.679840e+04
9             	-8.212181e+03
10            	-2.592767e+02
11            	5.143304e+03
12            	7.409810e+03
13            	7.010618e+03
14            	4.961412e+03
15            	2.383499e+03
16            	1.519004e+02
17            	-1.246497e+03
18            	-1.706084e+03
19            	-1.419032e+03
20            	-7.138046e+02
21            	7.150211e+01
22            	6.919329e+02
23            	1.025681e+03
24            	1.068887e+03
25            	9.023844e+02
26            	6.327179e+02
27            	3.665436e+02
28            	1.737543e+02
29            	7.867888e+01
30            	7.502816e+01
31            	1.311862e+02
32            	2.103405e+02
33            	2.809600e+02
34            	3.240709e+02
35            	3.342460e+02
36            	3.174787e+02
37            	2.848238e+02
38            	2.487234e+02
39            	2.187192e+02
40            	1.993944e+02
41            	1.912251e+02
42            	1.914098e+02
43            	1.958226e+02
44            	2.008434e+02
45            	2.035402e+02
46            	2.027348e+02
47            	1.986924e+02
48            	1.924842e+02
49            	1.854015e+02
50            	1.787335e+02
51            	1.732515e+02
52            	1.692072e+02
53            	1.664677e+02
54            	1.644496e+02
55            	1.627272e+02
56            	1.609636e+02
57            	1.588119e+02
58            	1.563706e+02
59            	1.537353e+02
60            	1.510439e+02
61            	1.484590e+02
62            	1.460134e+02
63            	1.437809e+02
64            	1.417480e+02
65            	1.398818e+02
66            	1.381169e+02
67            	1.364000e+02
68            	1.347054e+02
69            	1.330315e+02
70            	1.313630e+02
71            	1.297267e+02
72            	1.281281e+02
73            	1.265849e+02
74            	1.251003e+02
75            	1.237073e+02
76            	1.223263e+02
77            	1.210099e+02
78            	1.197242e+02
79            	1.184486e+02
80            	1.172089e+02
81            	1.160070e+02
82            	1.148402e+02
83            	1.137109e+02
84            	1.126122e+02
85            	1.115414e+02
86            	1.105014e+02
87            	1.094835e+02
88            	1.084863e+02
89            	1.075097e+02
90            	1.065548e+02
91            	1.056268e+02
92            	1.047178e+02
93            	1.038320e+02
94            	1.029774e+02
95            	1.021363e+02
96            	1.013086e+02
97            	1.004958e+02
98            	9.969908e+01
99            	9.891893e+01
100           	9.815610e+01
101           	9.741341e+01
102           	9.668424e+01
103           	9.597087e+01
104           	9.527168e+01
105           	9.458531e+01
106           	9.391246e+01
107           	9.325163e+01
108           	9.260385e+01
109           	9.197762e+01
110           	9.135411e+01
111           	9.073718e+01
112           	9.013274e+01
113           	8.953833e+01
114           	8.895579e+01
115           	8.838545e+01
116           	8.782341e+01
117           	8.727399e+01
118           	8.673224e+01
119           	8.619817e+01
120           	8.567350e+01
121           	8.515779e+01
