# Region type : patch out
# Faces  :    220
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-8.656854e-02
5             	-8.652613e-02
6             	-7.111725e-02
7             	-5.479499e-02
8             	-5.065888e-02
9             	-3.832493e-02
10            	-2.704127e-02
11            	-1.893661e-02
12            	-1.325563e-02
13            	-9.278940e-03
14            	-6.495258e-03
15            	-4.546681e-03
16            	-3.182676e-03
17            	-2.427668e-03
18            	-1.700415e-03
19            	-1.191298e-03
20            	-8.348079e-04
21            	-5.853401e-04
22            	-4.097380e-04
23            	-2.868166e-04
24            	-2.007716e-04
25            	-1.405401e-04
26            	-9.837810e-05
27            	-6.886467e-05
28            	-4.820527e-05
29            	-3.374369e-05
30            	-2.362058e-05
31            	-1.653441e-05
32            	-1.157409e-05
33            	-8.101860e-06
34            	-5.671302e-06
35            	-3.969911e-06
36            	-2.778938e-06
37            	-1.945257e-06
38            	-1.361680e-06
39            	-9.531757e-07
40            	-6.672230e-07
41            	-4.670561e-07
42            	-3.269393e-07
43            	-2.288575e-07
44            	-1.602002e-07
45            	-1.121402e-07
46            	-7.849812e-08
47            	-5.494868e-08
48            	-3.846408e-08
49            	-2.692485e-08
50            	-1.884740e-08
51            	-1.319318e-08
52            	-9.235225e-09
53            	-6.464658e-09
54            	-4.525260e-09
55            	-3.167682e-09
56            	-2.217378e-09
57            	-1.552164e-09
58            	-1.086515e-09
59            	-7.605605e-10
60            	-5.323923e-10
61            	-3.726746e-10
62            	-2.608722e-10
63            	-1.826106e-10
64            	-1.278274e-10
65            	-8.947918e-11
66            	-6.263543e-11
67            	-4.384480e-11
68            	-3.069136e-11
69            	-2.148395e-11
70            	-1.503877e-11
71            	-1.052714e-11
72            	-7.368995e-12
73            	-5.158297e-12
74            	-3.610808e-12
75            	-2.527565e-12
76            	-1.769296e-12
77            	-1.238507e-12
78            	-8.669549e-13
79            	-6.068685e-13
80            	-4.248079e-13
81            	-2.973655e-13
82            	-2.081559e-13
83            	-1.457091e-13
84            	-1.019964e-13
85            	-7.139747e-14
86            	-4.997823e-14
87            	-3.498476e-14
88            	-2.448933e-14
89            	-1.714253e-14
90            	-1.199977e-14
91            	-8.399841e-15
92            	-5.879888e-15
93            	-4.115922e-15
94            	-2.881145e-15
95            	-2.016802e-15
96            	-1.411761e-15
97            	-9.882328e-16
98            	-6.917630e-16
99            	-4.842341e-16
100           	-3.389639e-16
101           	-2.372747e-16
102           	-1.660923e-16
103           	-1.162646e-16
104           	-8.138522e-17
105           	-5.696966e-17
106           	-3.987876e-17
107           	-2.791513e-17
108           	-1.954059e-17
109           	-1.367841e-17
110           	-9.574890e-18
111           	-6.702423e-18
112           	-4.691696e-18
113           	-3.284187e-18
114           	-2.298931e-18
115           	-1.609252e-18
116           	-1.126476e-18
117           	-7.885334e-19
118           	-5.519734e-19
119           	-3.863814e-19
120           	-2.704670e-19
121           	-1.893269e-19
122           	-1.325288e-19
123           	-9.277016e-20
124           	-6.493911e-20
125           	-4.545738e-20
126           	-3.182017e-20
127           	-2.227412e-20
128           	-1.559188e-20
129           	-1.091432e-20
130           	-7.640022e-21
131           	-5.348015e-21
132           	-3.743611e-21
133           	-2.620528e-21
134           	-1.834369e-21
135           	-1.284058e-21
136           	-8.988409e-22
137           	-6.291887e-22
138           	-4.404321e-22
139           	-3.083024e-22
140           	-2.158117e-22
141           	-1.510682e-22
142           	-1.057477e-22
143           	-7.402342e-23
144           	-5.181639e-23
145           	-3.627147e-23
146           	-2.539003e-23
147           	-1.777302e-23
148           	-1.244112e-23
149           	-8.708781e-24
150           	-6.096147e-24
151           	-4.267303e-24
152           	-2.987112e-24
153           	-2.090978e-24
154           	-1.463685e-24
155           	-1.024579e-24
156           	-7.172056e-25
157           	-5.020439e-25
158           	-3.514307e-25
159           	-2.460015e-25
160           	-1.722011e-25
161           	-1.205407e-25
162           	-8.437852e-26
163           	-5.906496e-26
164           	-4.134547e-26
165           	-2.894183e-26
166           	-2.025928e-26
167           	-1.418150e-26
168           	-9.927048e-27
169           	-6.948934e-27
170           	-4.864254e-27
171           	-3.404977e-27
172           	-2.383484e-27
173           	-1.668439e-27
174           	-1.167907e-27
175           	-8.175351e-28
176           	-5.722746e-28
177           	-4.005922e-28
178           	-2.804145e-28
179           	-1.962902e-28
180           	-1.374031e-28
181           	-9.618219e-29
182           	-6.732753e-29
183           	-4.712927e-29
184           	-3.299049e-29
185           	-2.309334e-29
186           	-1.616534e-29
187           	-1.131574e-29
188           	-7.921017e-30
189           	-5.544712e-30
190           	-3.881298e-30
191           	-2.716909e-30
192           	-1.901836e-30
193           	-1.331285e-30
194           	-9.318997e-31
195           	-6.523298e-31
196           	-4.566308e-31
197           	-3.196416e-31
198           	-2.237491e-31
199           	-1.566244e-31
200           	-1.096371e-31
201           	-7.674595e-32
202           	-5.372216e-32
203           	-3.760551e-32
204           	-2.632386e-32
205           	-1.842670e-32
206           	-1.289869e-32
207           	-9.029084e-33
208           	-6.320359e-33
209           	-4.424251e-33
210           	-3.096976e-33
211           	-2.167883e-33
212           	-1.517518e-33
213           	-1.062263e-33
214           	-7.435839e-34
215           	-5.205087e-34
216           	-3.643561e-34
217           	-2.550493e-34
218           	-1.785345e-34
219           	-1.249741e-34
220           	-8.748190e-35
221           	-6.123733e-35
222           	-4.286613e-35
223           	-3.000629e-35
224           	-2.100440e-35
225           	-1.470308e-35
226           	-1.029216e-35
227           	-7.204511e-36
228           	-5.043157e-36
229           	-3.530210e-36
230           	-2.471147e-36
231           	-1.729803e-36
232           	-1.210862e-36
233           	-8.476035e-37
234           	-5.933224e-37
235           	-4.153257e-37
236           	-2.907280e-37
237           	-2.035096e-37
238           	-1.424567e-37
239           	-9.971970e-38
240           	-6.980379e-38
241           	-4.886265e-38
242           	-3.420386e-38
243           	-2.394270e-38
244           	-1.675989e-38
245           	-1.173192e-38
246           	-8.212346e-39
247           	-5.748642e-39
248           	-4.024050e-39
249           	-2.816835e-39
250           	-1.971784e-39
251           	-1.380249e-39
252           	-9.661743e-40
253           	-6.763220e-40
254           	-4.734254e-40
255           	-3.313978e-40
256           	-2.319785e-40
257           	-1.623849e-40
258           	-1.136694e-40
259           	-7.956861e-41
260           	-5.569803e-41
261           	-3.898862e-41
262           	-2.729203e-41
263           	-1.910442e-41
264           	-1.337310e-41
265           	-9.361167e-42
266           	-6.552817e-42
267           	-4.586972e-42
268           	-3.210880e-42
269           	-2.247616e-42
270           	-1.573331e-42
271           	-1.101332e-42
272           	-7.709324e-43
273           	-5.396527e-43
274           	-3.777569e-43
275           	-2.644298e-43
276           	-1.851009e-43
277           	-1.295706e-43
278           	-9.069942e-44
279           	-6.348960e-44
280           	-4.444272e-44
281           	-3.110990e-44
282           	-2.177693e-44
283           	-1.524385e-44
284           	-1.067070e-44
285           	-7.469488e-45
286           	-5.228641e-45
287           	-3.660049e-45
288           	-2.562034e-45
289           	-1.793424e-45
290           	-1.255397e-45
291           	-8.787777e-46
292           	-6.151444e-46
293           	-4.306011e-46
294           	-3.014208e-46
295           	-2.109945e-46
296           	-1.476962e-46
297           	-1.033873e-46
298           	-7.237113e-47
299           	-5.065979e-47
300           	-3.546185e-47
301           	-2.482330e-47
302           	-1.737631e-47
303           	-1.216342e-47
304           	-8.514391e-48
305           	-5.960073e-48
306           	-4.172051e-48
307           	-2.920436e-48
308           	-2.044305e-48
309           	-1.431014e-48
310           	-1.001710e-48
311           	-7.011967e-49
312           	-4.908377e-49
313           	-3.435864e-49
314           	-2.405105e-49
315           	-1.683573e-49
316           	-1.178501e-49
317           	-8.249509e-50
318           	-5.774656e-50
319           	-4.042259e-50
320           	-2.829581e-50
321           	-1.980707e-50
322           	-1.386495e-50
323           	-9.705465e-51
324           	-6.793825e-51
325           	-4.755678e-51
326           	-3.328974e-51
327           	-2.330282e-51
328           	-1.631197e-51
329           	-1.141838e-51
330           	-7.992867e-52
331           	-5.595007e-52
332           	-3.916505e-52
333           	-2.741554e-52
334           	-1.919087e-52
335           	-1.343361e-52
336           	-9.403529e-53
337           	-6.582470e-53
338           	-4.607729e-53
339           	-3.225410e-53
340           	-2.257787e-53
341           	-1.580451e-53
342           	-1.106316e-53
343           	-7.744210e-54
344           	-5.420947e-54
345           	-3.794663e-54
346           	-2.656264e-54
347           	-1.859385e-54
348           	-1.301569e-54
349           	-9.110986e-55
350           	-6.377690e-55
351           	-4.464383e-55
352           	-3.125068e-55
353           	-2.187548e-55
354           	-1.531283e-55
355           	-1.071898e-55
356           	-7.503289e-56
357           	-5.252302e-56
358           	-3.676611e-56
359           	-2.573628e-56
360           	-1.801540e-56
361           	-1.261078e-56
362           	-8.827544e-57
363           	-6.179281e-57
364           	-4.325497e-57
365           	-3.027848e-57
366           	-2.119493e-57
367           	-1.483645e-57
368           	-1.038552e-57
369           	-7.269862e-58
370           	-5.088903e-58
371           	-3.562232e-58
372           	-2.493563e-58
373           	-1.745494e-58
374           	-1.221846e-58
375           	-8.552920e-59
376           	-5.987044e-59
377           	-4.190931e-59
378           	-2.933652e-59
379           	-2.053556e-59
380           	-1.437489e-59
381           	-1.006242e-59
382           	-7.043697e-60
383           	-4.930588e-60
384           	-3.451412e-60
385           	-2.415988e-60
386           	-1.691192e-60
387           	-1.183834e-60
388           	-8.286840e-61
389           	-5.800788e-61
390           	-4.060551e-61
391           	-2.842386e-61
392           	-1.989670e-61
393           	-1.392769e-61
394           	-9.749384e-62
395           	-6.824569e-62
396           	-4.777198e-62
397           	-3.344039e-62
398           	-2.340827e-62
399           	-1.638579e-62
400           	-1.147005e-62
401           	-8.029037e-63
402           	-5.620326e-63
403           	-3.934228e-63
404           	-2.753960e-63
405           	-1.927772e-63
406           	-1.349440e-63
407           	-9.446081e-64
408           	-6.612257e-64
409           	-4.628580e-64
410           	-3.240006e-64
411           	-2.268004e-64
412           	-1.587603e-64
413           	-1.111322e-64
414           	-7.779254e-65
415           	-5.445478e-65
416           	-3.811835e-65
417           	-2.668284e-65
418           	-1.867799e-65
419           	-1.307459e-65
420           	-9.152215e-66
421           	-6.406550e-66
422           	-4.484585e-66
423           	-3.139210e-66
424           	-2.197447e-66
425           	-1.538213e-66
426           	-1.076749e-66
427           	-7.537243e-67
428           	-5.276070e-67
429           	-3.693249e-67
430           	-2.585274e-67
431           	-1.809692e-67
432           	-1.266784e-67
433           	-8.867490e-68
434           	-6.207243e-68
435           	-4.345070e-68
436           	-3.041549e-68
437           	-2.129084e-68
438           	-1.490359e-68
439           	-1.043251e-68
440           	-7.302760e-69
441           	-5.111932e-69
442           	-3.578352e-69
443           	-2.504847e-69
444           	-1.753393e-69
445           	-1.227375e-69
446           	-8.591624e-70
447           	-6.014137e-70
448           	-4.209896e-70
449           	-2.946927e-70
450           	-2.062849e-70
451           	-1.443994e-70
452           	-1.010796e-70
453           	-7.075572e-71
454           	-4.952900e-71
455           	-3.467030e-71
456           	-2.426921e-71
457           	-1.698845e-71
458           	-1.189191e-71
459           	-8.324339e-72
460           	-5.827037e-72
461           	-4.078926e-72
462           	-2.855248e-72
463           	-1.998674e-72
464           	-1.399072e-72
465           	-9.793502e-73
466           	-6.855451e-73
467           	-4.798816e-73
468           	-3.359171e-73
469           	-2.351420e-73
470           	-1.645994e-73
471           	-1.152196e-73
472           	-8.065370e-74
473           	-5.645759e-74
474           	-3.952031e-74
475           	-2.766422e-74
476           	-1.936495e-74
477           	-1.355547e-74
478           	-9.488827e-75
479           	-6.642179e-75
480           	-4.649525e-75
481           	-3.254668e-75
482           	-2.278267e-75
483           	-1.594787e-75
484           	-1.116351e-75
485           	-7.814457e-76
486           	-5.470120e-76
487           	-3.829084e-76
488           	-2.680359e-76
489           	-1.876251e-76
490           	-1.313376e-76
491           	-9.193631e-77
492           	-6.435541e-77
493           	-4.504879e-77
494           	-3.153415e-77
495           	-2.207391e-77
496           	-1.545173e-77
497           	-1.081621e-77
498           	-7.571350e-78
499           	-5.299945e-78
500           	-3.709962e-78
501           	-2.596973e-78
502           	-1.817881e-78
503           	-1.272517e-78
504           	-8.907618e-79
505           	-6.235332e-79
506           	-4.364733e-79
507           	-3.055313e-79
508           	-2.138719e-79
509           	-1.497103e-79
510           	-1.047972e-79
511           	-7.335806e-80
512           	-5.135064e-80
513           	-3.594545e-80
514           	-2.516182e-80
515           	-1.761327e-80
516           	-1.232929e-80
517           	-8.630503e-81
518           	-6.041352e-81
519           	-4.228946e-81
520           	-2.960262e-81
521           	-2.072184e-81
522           	-1.450529e-81
523           	-1.015370e-81
524           	-7.107590e-82
525           	-4.975313e-82
526           	-3.482719e-82
527           	-2.437903e-82
528           	-1.706532e-82
529           	-1.194573e-82
530           	-8.362009e-83
531           	-5.853406e-83
532           	-4.097384e-83
533           	-2.868169e-83
534           	-2.007718e-83
535           	-1.405403e-83
536           	-9.837820e-84
537           	-6.886474e-84
538           	-4.820532e-84
539           	-3.374372e-84
540           	-2.362060e-84
541           	-1.653442e-84
542           	-1.157410e-84
543           	-8.101867e-85
544           	-5.671307e-85
545           	-3.969915e-85
546           	-2.778941e-85
547           	-1.945258e-85
548           	-1.361681e-85
549           	-9.531766e-86
550           	-6.672236e-86
551           	-4.670565e-86
552           	-3.269396e-86
553           	-2.288577e-86
554           	-1.602004e-86
555           	-1.121403e-86
556           	-7.849819e-87
557           	-5.494873e-87
558           	-3.846411e-87
559           	-2.692488e-87
560           	-1.884742e-87
561           	-1.319319e-87
562           	-9.235234e-88
563           	-6.464664e-88
564           	-4.525265e-88
565           	-3.167685e-88
566           	-2.217380e-88
567           	-1.552166e-88
568           	-1.086516e-88
569           	-7.605612e-89
570           	-5.323928e-89
571           	-3.726750e-89
572           	-2.608725e-89
573           	-1.826107e-89
574           	-1.278275e-89
575           	-8.947927e-90
576           	-6.263549e-90
577           	-4.384484e-90
578           	-3.069139e-90
579           	-2.148397e-90
580           	-1.503878e-90
581           	-1.052715e-90
582           	-7.369002e-91
583           	-5.158302e-91
584           	-3.610811e-91
585           	-2.527568e-91
586           	-1.769297e-91
587           	-1.238508e-91
588           	-8.669557e-92
589           	-6.068690e-92
590           	-4.248083e-92
591           	-2.973658e-92
592           	-2.081561e-92
593           	-1.457093e-92
594           	-1.019965e-92
595           	-7.139753e-93
596           	-4.997827e-93
597           	-3.498479e-93
598           	-2.448935e-93
599           	-1.714255e-93
600           	-1.199978e-93
601           	-8.399848e-94
602           	-5.879894e-94
603           	-4.115926e-94
604           	-2.881148e-94
605           	-2.016804e-94
606           	-1.411763e-94
607           	-9.882338e-95
608           	-6.917636e-95
609           	-4.842345e-95
610           	-3.389642e-95
611           	-2.372749e-95
612           	-1.660924e-95
613           	-1.162647e-95
614           	-8.138530e-96
615           	-5.696971e-96
616           	-3.987880e-96
617           	-2.791516e-96
618           	-1.954061e-96
619           	-1.367843e-96
620           	-9.574899e-97
621           	-6.702429e-97
622           	-4.691701e-97
623           	-3.284190e-97
624           	-2.298933e-97
625           	-1.609253e-97
626           	-1.126477e-97
627           	-7.885341e-98
628           	-5.519739e-98
629           	-3.863817e-98
630           	-2.704672e-98
631           	-1.893270e-98
632           	-1.325289e-98
633           	-9.277025e-99
634           	-6.493918e-99
635           	-4.545742e-99
636           	-3.182020e-99
637           	-2.227414e-99
638           	-1.559190e-99
639           	-1.091433e-99
640           	-7.640029e-100
641           	-5.348020e-100
642           	-3.743614e-100
643           	-2.620530e-100
644           	-1.834371e-100
645           	-1.284060e-100
646           	-8.988418e-101
647           	-6.291892e-101
648           	-4.404325e-101
649           	-3.083027e-101
650           	-2.158119e-101
651           	-1.510683e-101
652           	-1.057478e-101
653           	-7.402349e-102
654           	-5.181644e-102
655           	-3.627151e-102
656           	-2.539006e-102
657           	-1.777304e-102
658           	-1.244113e-102
659           	-8.708789e-103
660           	-6.096152e-103
661           	-4.267307e-103
662           	-2.987115e-103
663           	-2.090980e-103
664           	-1.463686e-103
665           	-1.024580e-103
666           	-7.172062e-104
667           	-5.020444e-104
668           	-3.514311e-104
669           	-2.460017e-104
670           	-1.722012e-104
671           	-1.205409e-104
672           	-8.437860e-105
673           	-5.906502e-105
674           	-4.134551e-105
675           	-2.894186e-105
676           	-2.025930e-105
677           	-1.418151e-105
678           	-9.927057e-106
