# Region type : patch out
# Faces  :    244
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	7.494903e+04
2             	6.511735e+04
3             	3.596377e+04
4             	6.897018e+03
5             	-1.409717e+04
6             	-2.361716e+04
7             	-2.364288e+04
8             	-1.738289e+04
9             	-8.464684e+03
10            	-2.145981e+02
11            	5.375284e+03
12            	7.705000e+03
13            	7.271729e+03
14            	5.135946e+03
15            	2.454238e+03
16            	1.410751e+02
17            	-1.297797e+03
18            	-1.766297e+03
19            	-1.463579e+03
20            	-7.312302e+02
21            	8.363350e+01
22            	7.235811e+02
23            	1.063585e+03
24            	1.101990e+03
25            	9.249339e+02
26            	6.451221e+02
27            	3.710161e+02
28            	1.724778e+02
29            	7.693121e+01
30            	7.510157e+01
31            	1.343569e+02
32            	2.161213e+02
33            	2.882859e+02
34            	3.314288e+02
35            	3.407781e+02
36            	3.225792e+02
37            	2.887512e+02
38            	2.516274e+02
39            	2.209070e+02
40            	2.013111e+02
41            	1.931944e+02
42            	1.934976e+02
43            	1.981832e+02
44            	2.032039e+02
45            	2.057735e+02
46            	2.048005e+02
47            	2.004382e+02
48            	1.939625e+02
49            	1.866777e+02
50            	1.799349e+02
51            	1.743472e+02
52            	1.702329e+02
53            	1.674428e+02
54            	1.653650e+02
55            	1.636155e+02
56            	1.617643e+02
57            	1.596291e+02
58            	1.571784e+02
59            	1.544790e+02
60            	1.517751e+02
61            	1.490612e+02
62            	1.465674e+02
63            	1.442523e+02
64            	1.421479e+02
65            	1.402402e+02
66            	1.384338e+02
67            	1.367057e+02
68            	1.350242e+02
69            	1.333485e+02
70            	1.316694e+02
71            	1.299979e+02
72            	1.283498e+02
73            	1.267822e+02
74            	1.252758e+02
75            	1.238313e+02
76            	1.224322e+02
77            	1.210833e+02
78            	1.197779e+02
79            	1.185127e+02
80            	1.172785e+02
81            	1.160721e+02
82            	1.148957e+02
83            	1.137511e+02
84            	1.126372e+02
85            	1.115466e+02
86            	1.104793e+02
87            	1.094387e+02
88            	1.084269e+02
89            	1.074428e+02
90            	1.064841e+02
91            	1.055493e+02
92            	1.046355e+02
93            	1.037400e+02
94            	1.028654e+02
95            	1.020100e+02
96            	1.011806e+02
97            	1.003650e+02
98            	9.956340e+01
99            	9.877698e+01
100           	9.800675e+01
101           	9.725281e+01
102           	9.651546e+01
103           	9.579408e+01
104           	9.508743e+01
105           	9.439589e+01
106           	9.371793e+01
107           	9.305190e+01
108           	9.239890e+01
109           	9.175775e+01
110           	9.112832e+01
111           	9.051133e+01
112           	8.990548e+01
113           	8.930953e+01
114           	8.872471e+01
115           	8.815040e+01
116           	8.758555e+01
117           	8.702997e+01
118           	8.648394e+01
119           	8.594766e+01
120           	8.542051e+01
121           	8.490931e+01
122           	8.439545e+01
123           	8.389731e+01
124           	8.339655e+01
125           	8.291278e+01
126           	8.243463e+01
127           	8.196268e+01
128           	8.149695e+01
129           	8.103721e+01
130           	8.058525e+01
131           	8.014057e+01
132           	7.970127e+01
133           	7.927055e+01
134           	7.884643e+01
135           	7.842779e+01
136           	7.801523e+01
137           	7.760821e+01
138           	7.720659e+01
139           	7.681031e+01
140           	7.641897e+01
141           	7.603304e+01
142           	7.565258e+01
143           	7.527240e+01
144           	7.490057e+01
145           	7.453597e+01
146           	7.417836e+01
147           	7.382355e+01
148           	7.347227e+01
149           	7.312667e+01
150           	7.278324e+01
151           	7.244834e+01
152           	7.211173e+01
153           	7.178080e+01
154           	7.144984e+01
155           	7.113105e+01
156           	7.081432e+01
157           	7.048835e+01
158           	7.017433e+01
159           	6.986595e+01
160           	6.956391e+01
161           	6.926726e+01
162           	6.897416e+01
163           	6.868399e+01
164           	6.839592e+01
165           	6.810918e+01
166           	6.782526e+01
167           	6.754407e+01
168           	6.726435e+01
169           	6.698959e+01
170           	6.671853e+01
171           	6.645033e+01
172           	6.618569e+01
173           	6.592402e+01
174           	6.566513e+01
175           	6.540887e+01
176           	6.515482e+01
177           	6.490356e+01
178           	6.465494e+01
179           	6.440811e+01
180           	6.416468e+01
181           	6.392403e+01
182           	6.368555e+01
183           	6.344954e+01
184           	6.321614e+01
185           	6.298558e+01
186           	6.275726e+01
187           	6.253106e+01
188           	6.230756e+01
189           	6.208610e+01
190           	6.186634e+01
191           	6.164958e+01
192           	6.143478e+01
193           	6.122120e+01
194           	6.101087e+01
195           	6.080254e+01
196           	6.059596e+01
197           	6.039164e+01
198           	6.018918e+01
199           	5.998915e+01
200           	5.979113e+01
201           	5.959459e+01
202           	5.940037e+01
203           	5.920808e+01
204           	5.901686e+01
205           	5.882828e+01
206           	5.864155e+01
207           	5.845571e+01
208           	5.827256e+01
209           	5.809119e+01
210           	5.791075e+01
211           	5.773286e+01
212           	5.755665e+01
213           	5.738096e+01
214           	5.720794e+01
215           	5.703661e+01
216           	5.686621e+01
217           	5.669758e+01
218           	5.653063e+01
219           	5.636417e+01
220           	5.620016e+01
221           	5.603939e+01
222           	5.588000e+01
223           	5.572031e+01
224           	5.556305e+01
225           	5.540736e+01
226           	5.525273e+01
227           	5.509770e+01
228           	5.494545e+01
229           	5.479485e+01
230           	5.464539e+01
231           	5.449744e+01
232           	5.435098e+01
233           	5.420618e+01
234           	5.406245e+01
235           	5.391982e+01
