# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.583940e-02	5.304932e-01	4.195351e-01	4.039088e-01
3             	6.128544e-02	2.000505e-01	1.994588e-01	1.663817e-01
4             	8.782361e-02	9.804905e-02	1.436652e-01	4.834722e-01
5             	2.436313e-01	4.536448e-02	1.294109e-01	5.034140e-01
6             	1.526700e-01	6.047389e-02	1.433448e-01	3.784235e-01
7             	9.491862e-02	1.055840e-01	1.584852e-01	2.430616e-01
8             	8.039451e-02	1.325092e-01	1.581259e-01	1.468467e-01
9             	8.567789e-02	1.228619e-01	1.493297e-01	2.243839e-01
10            	1.090966e-01	7.601254e-02	1.261241e-01	3.359838e-01
11            	1.666794e-01	4.330184e-02	1.049531e-01	3.306876e-01
12            	9.451478e-02	5.375302e-02	9.259292e-02	2.552108e-01
13            	7.287565e-02	6.064154e-02	7.557370e-02	1.590576e-01
14            	6.763904e-02	5.144310e-02	5.627684e-02	9.412162e-02
15            	7.177736e-02	3.458280e-02	4.389532e-02	1.398722e-01
16            	8.531508e-02	1.975814e-02	3.615064e-02	1.755387e-01
17            	1.023505e-01	1.451499e-02	3.244598e-02	1.604889e-01
18            	8.513901e-02	1.813772e-02	3.072415e-02	1.168533e-01
19            	7.872834e-02	2.068137e-02	2.697051e-02	6.796733e-02
20            	7.905780e-02	1.793120e-02	2.216379e-02	5.106220e-02
21            	8.426873e-02	1.225849e-02	1.913154e-02	7.102678e-02
22            	8.963494e-02	1.006450e-02	1.794256e-02	8.042894e-02
23            	8.041938e-02	1.153740e-02	1.741088e-02	7.160308e-02
24            	7.510084e-02	1.267396e-02	1.591611e-02	5.275713e-02
25            	7.287920e-02	1.229806e-02	1.383268e-02	3.665453e-02
26            	7.292134e-02	1.085001e-02	1.233322e-02	3.600307e-02
27            	7.437305e-02	9.186129e-03	1.132394e-02	4.094484e-02
28            	7.621034e-02	7.895976e-03	1.036600e-02	4.097316e-02
29            	7.742757e-02	7.152778e-03	9.447445e-03	3.596594e-02
30            	7.739250e-02	6.761492e-03	8.609408e-03	2.956859e-02
31            	7.610584e-02	6.521108e-03	8.025182e-03	2.593119e-02
32            	7.395833e-02	6.428051e-03	7.819433e-03	2.601216e-02
33            	7.148905e-02	6.468320e-03	7.777946e-03	2.661018e-02
34            	6.915385e-02	6.542063e-03	7.679627e-03	2.583054e-02
35            	6.718941e-02	6.543398e-03	7.468248e-03	2.405148e-02
36            	6.562906e-02	6.427924e-03	7.198142e-03	2.247450e-02
37            	6.441128e-02	6.215426e-03	6.932891e-03	2.170791e-02
38            	6.341831e-02	5.958657e-03	6.686914e-03	2.140906e-02
39            	6.250405e-02	5.708822e-03	6.452455e-03	2.097294e-02
40            	6.157076e-02	5.495545e-03	6.231169e-03	2.025201e-02
41            	6.051528e-02	5.325623e-03	6.033054e-03	1.945737e-02
42            	5.930996e-02	5.192656e-03	5.869035e-03	1.877224e-02
43            	5.799048e-02	5.087533e-03	5.730187e-03	1.825274e-02
44            	5.661442e-02	4.998997e-03	5.604926e-03	1.780924e-02
45            	5.525093e-02	4.917536e-03	5.484107e-03	1.737518e-02
46            	5.392218e-02	4.834080e-03	5.362667e-03	1.694565e-02
47            	5.264405e-02	4.744599e-03	5.245288e-03	1.650973e-02
48            	5.141258e-02	4.649220e-03	5.129977e-03	1.610814e-02
49            	5.023564e-02	4.550172e-03	5.018107e-03	1.572488e-02
50            	4.911271e-02	4.452689e-03	4.911016e-03	1.536125e-02
51            	4.800896e-02	4.360034e-03	4.809041e-03	1.501803e-02
52            	4.689894e-02	4.274034e-03	4.714997e-03	1.466523e-02
53            	4.579110e-02	4.194134e-03	4.624859e-03	1.432727e-02
54            	4.468987e-02	4.119826e-03	4.539098e-03	1.400357e-02
55            	4.361866e-02	4.050209e-03	4.456376e-03	1.370517e-02
56            	4.256520e-02	3.983791e-03	4.376753e-03	1.342781e-02
57            	4.152302e-02	3.920192e-03	4.303526e-03	1.315826e-02
58            	4.050229e-02	3.857767e-03	4.231851e-03	1.289565e-02
59            	3.952096e-02	3.796525e-03	4.162370e-03	1.263165e-02
60            	3.858181e-02	3.737101e-03	4.095683e-03	1.239630e-02
61            	3.766579e-02	3.679313e-03	4.031852e-03	1.217483e-02
62            	3.676023e-02	3.623820e-03	3.972170e-03	1.194877e-02
63            	3.587482e-02	3.570330e-03	3.914350e-03	1.173728e-02
64            	3.502056e-02	3.518670e-03	3.858590e-03	1.152514e-02
65            	3.419949e-02	3.469071e-03	3.803159e-03	1.132667e-02
66            	3.340208e-02	3.421602e-03	3.750928e-03	1.114859e-02
67            	3.261352e-02	3.375938e-03	3.702520e-03	1.096939e-02
68            	3.184290e-02	3.331334e-03	3.654007e-03	1.078901e-02
69            	3.110770e-02	3.288331e-03	3.607689e-03	1.061638e-02
70            	3.040215e-02	3.246618e-03	3.562239e-03	1.045953e-02
71            	2.971617e-02	3.206049e-03	3.518494e-03	1.030729e-02
72            	2.903910e-02	3.167261e-03	3.477935e-03	1.016070e-02
73            	2.837752e-02	3.129223e-03	3.437957e-03	1.001767e-02
74            	2.774721e-02	3.092080e-03	3.398654e-03	9.869832e-03
75            	2.714206e-02	3.056470e-03	3.359985e-03	9.741566e-03
76            	2.655647e-02	3.021782e-03	3.323968e-03	9.621156e-03
77            	2.597668e-02	2.988117e-03	3.289191e-03	9.494217e-03
78            	2.541165e-02	2.955493e-03	3.255076e-03	9.375502e-03
79            	2.487495e-02	2.923623e-03	3.222007e-03	9.255889e-03
80            	2.435983e-02	2.892534e-03	3.188551e-03	9.144368e-03
81            	2.385897e-02	2.862602e-03	3.157699e-03	9.045423e-03
82            	2.336381e-02	2.833465e-03	3.128230e-03	8.943956e-03
83            	2.288134e-02	2.804742e-03	3.098504e-03	8.840623e-03
84            	2.242394e-02	2.777003e-03	3.069975e-03	8.743859e-03
85            	2.198416e-02	2.749849e-03	3.041519e-03	8.655404e-03
86            	2.155649e-02	2.723276e-03	3.014582e-03	8.567497e-03
87            	2.113440e-02	2.697710e-03	2.989029e-03	8.484698e-03
88            	2.072196e-02	2.672516e-03	2.963625e-03	8.401201e-03
89            	2.033120e-02	2.647743e-03	2.938130e-03	8.313009e-03
90            	1.995579e-02	2.623877e-03	2.913275e-03	8.240517e-03
91            	1.958926e-02	2.600496e-03	2.890223e-03	8.169773e-03
92            	1.922603e-02	2.577543e-03	2.867140e-03	8.092941e-03
93            	1.887294e-02	2.555323e-03	2.844924e-03	8.024733e-03
94            	1.853732e-02	2.533388e-03	2.823071e-03	7.954251e-03
95            	1.821401e-02	2.511771e-03	2.800656e-03	7.886129e-03
96            	1.789958e-02	2.491033e-03	2.780422e-03	7.828146e-03
97            	1.758761e-02	2.470623e-03	2.760665e-03	7.766948e-03
98            	1.728292e-02	2.450409e-03	2.740540e-03	7.701534e-03
99            	1.699366e-02	2.430900e-03	2.721289e-03	7.643187e-03
100           	1.671468e-02	2.411637e-03	2.702251e-03	7.589652e-03
101           	1.644152e-02	2.392645e-03	2.683900e-03	7.533095e-03
102           	1.617098e-02	2.374415e-03	2.666484e-03	7.482606e-03
103           	1.590664e-02	2.356324e-03	2.649356e-03	7.431389e-03
104           	1.565511e-02	2.338371e-03	2.631820e-03	7.374769e-03
105           	1.541300e-02	2.321127e-03	2.614976e-03	7.330594e-03
106           	1.517609e-02	2.304152e-03	2.599397e-03	7.286672e-03
107           	1.494107e-02	2.287324e-03	2.583406e-03	7.236426e-03
108           	1.471170e-02	2.271100e-03	2.568215e-03	7.193956e-03
109           	1.449266e-02	2.254977e-03	2.553243e-03	7.149589e-03
110           	1.428127e-02	2.238965e-03	2.537812e-03	7.105236e-03
111           	1.407463e-02	2.223649e-03	2.524017e-03	7.069205e-03
112           	1.386890e-02	2.208454e-03	2.510441e-03	7.030374e-03
113           	1.366815e-02	2.193270e-03	2.496411e-03	6.987100e-03
114           	1.347694e-02	2.178652e-03	2.483054e-03	6.950847e-03
115           	1.329158e-02	2.164112e-03	2.469908e-03	6.917276e-03
116           	1.310977e-02	2.149680e-03	2.456962e-03	6.879440e-03
117           	1.292975e-02	2.135844e-03	2.444770e-03	6.848158e-03
118           	1.275300e-02	2.122016e-03	2.432788e-03	6.815631e-03
119           	1.258429e-02	2.108203e-03	2.420261e-03	6.777990e-03
120           	1.242174e-02	2.094971e-03	2.408472e-03	6.751480e-03
121           	1.226133e-02	2.081801e-03	2.397432e-03	6.723520e-03
122           	1.210211e-02	2.068649e-03	2.385849e-03	6.689784e-03
123           	1.194717e-02	2.056002e-03	2.375007e-03	6.663809e-03
124           	1.179832e-02	2.043352e-03	2.364301e-03	6.635906e-03
125           	1.165432e-02	2.030714e-03	2.353031e-03	6.605931e-03
126           	1.151331e-02	2.018649e-03	2.342974e-03	6.583590e-03
127           	1.137289e-02	2.006590e-03	2.333101e-03	6.558996e-03
128           	1.123550e-02	1.994457e-03	2.322676e-03	6.529159e-03
129           	1.110437e-02	1.982849e-03	2.312964e-03	6.506692e-03
130           	1.097641e-02	1.971262e-03	2.303434e-03	6.485085e-03
131           	1.085019e-02	1.959644e-03	2.293703e-03	6.458378e-03
132           	1.072529e-02	1.948547e-03	2.284635e-03	6.438998e-03
133           	1.060230e-02	1.937364e-03	2.275720e-03	6.417745e-03
134           	1.048440e-02	1.926113e-03	2.266148e-03	6.391122e-03
135           	1.037032e-02	1.915391e-03	2.257296e-03	6.374042e-03
136           	1.025719e-02	1.904632e-03	2.248913e-03	6.355277e-03
137           	1.014521e-02	1.893806e-03	2.239917e-03	6.331008e-03
138           	1.003613e-02	1.883442e-03	2.231640e-03	6.314498e-03
139           	9.930783e-03	1.873018e-03	2.223493e-03	6.296287e-03
140           	9.828203e-03	1.862526e-03	2.214744e-03	6.274391e-03
141           	9.727450e-03	1.852532e-03	2.206952e-03	6.259735e-03
142           	9.627035e-03	1.842474e-03	2.199273e-03	6.242801e-03
143           	9.528920e-03	1.832296e-03	2.190970e-03	6.220302e-03
144           	9.434860e-03	1.822608e-03	2.183372e-03	6.205474e-03
145           	9.342424e-03	1.812849e-03	2.175943e-03	6.190131e-03
146           	9.251044e-03	1.802999e-03	2.168092e-03	6.169149e-03
147           	9.161064e-03	1.793624e-03	2.160884e-03	6.155873e-03
148           	9.072367e-03	1.784133e-03	2.153807e-03	6.140488e-03
149           	8.986669e-03	1.774536e-03	2.146049e-03	6.119667e-03
150           	8.903467e-03	1.765418e-03	2.139014e-03	6.107662e-03
151           	8.820467e-03	1.756215e-03	2.132296e-03	6.093417e-03
152           	8.738261e-03	1.746899e-03	2.124911e-03	6.073615e-03
153           	8.658171e-03	1.738029e-03	2.118246e-03	6.061375e-03
154           	8.580054e-03	1.729065e-03	2.111699e-03	6.047411e-03
155           	8.503558e-03	1.719992e-03	2.104510e-03	6.028948e-03
156           	8.428238e-03	1.711397e-03	2.098165e-03	6.018052e-03
157           	8.353065e-03	1.702697e-03	2.091919e-03	6.005006e-03
158           	8.279374e-03	1.693850e-03	2.085030e-03	5.986223e-03
159           	8.208517e-03	1.685470e-03	2.078818e-03	5.975498e-03
160           	8.138506e-03	1.676985e-03	2.072730e-03	5.963576e-03
161           	8.069254e-03	1.668381e-03	2.066094e-03	5.945699e-03
162           	8.001308e-03	1.660240e-03	2.060144e-03	5.935606e-03
163           	7.934006e-03	1.651979e-03	2.054331e-03	5.923341e-03
164           	7.868556e-03	1.643592e-03	2.047816e-03	5.905571e-03
165           	7.804882e-03	1.635670e-03	2.042013e-03	5.896326e-03
166           	7.741192e-03	1.627642e-03	2.036433e-03	5.884755e-03
167           	7.678387e-03	1.619478e-03	2.030145e-03	5.867496e-03
168           	7.617378e-03	1.611757e-03	2.024611e-03	5.858078e-03
169           	7.557358e-03	1.603924e-03	2.019160e-03	5.846710e-03
170           	7.498567e-03	1.595954e-03	2.013059e-03	5.830160e-03
171           	7.441014e-03	1.588448e-03	2.007778e-03	5.821317e-03
172           	7.383551e-03	1.580822e-03	2.002589e-03	5.810412e-03
173           	7.327356e-03	1.573053e-03	1.996687e-03	5.793718e-03
