# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.067687e-02	5.192642e-01	4.028319e-01	4.157760e-01
3             	5.251544e-02	1.929507e-01	1.885562e-01	1.621325e-01
4             	7.611550e-02	9.115347e-02	1.424974e-01	5.312666e-01
5             	2.239453e-01	4.154811e-02	1.261141e-01	5.290170e-01
6             	1.210946e-01	5.879866e-02	1.307263e-01	3.834361e-01
7             	7.368006e-02	9.811254e-02	1.338411e-01	2.391108e-01
8             	6.248618e-02	1.182298e-01	1.283701e-01	1.396793e-01
9             	6.472325e-02	1.054578e-01	1.212380e-01	2.579971e-01
10            	8.484879e-02	6.250653e-02	1.024727e-01	3.988431e-01
11            	1.487393e-01	3.602251e-02	8.478190e-02	3.762625e-01
12            	7.517052e-02	4.674632e-02	7.358179e-02	2.766683e-01
13            	5.746981e-02	5.297194e-02	5.940370e-02	1.641348e-01
14            	5.402778e-02	4.457728e-02	4.486794e-02	9.423414e-02
15            	5.919810e-02	3.003044e-02	3.638626e-02	1.638625e-01
16            	7.484828e-02	1.730797e-02	3.003937e-02	2.085223e-01
17            	1.013145e-01	1.256290e-02	2.577703e-02	1.887154e-01
18            	8.055806e-02	1.519061e-02	2.269094e-02	1.356662e-01
19            	7.454516e-02	1.700418e-02	1.870159e-02	7.700570e-02
20            	7.710082e-02	1.470136e-02	1.518004e-02	5.934963e-02
21            	8.624978e-02	1.021219e-02	1.348905e-02	8.664574e-02
22            	9.608967e-02	8.343497e-03	1.305343e-02	9.701054e-02
23            	8.294206e-02	9.968350e-03	1.292611e-02	8.462620e-02
24            	7.603038e-02	1.109947e-02	1.194408e-02	6.069293e-02
25            	7.381506e-02	1.077616e-02	1.054410e-02	4.095590e-02
26            	7.502976e-02	9.494803e-03	9.540546e-03	4.274487e-02
27            	7.850196e-02	7.918689e-03	8.680853e-03	5.058544e-02
28            	8.275714e-02	6.559312e-03	7.717480e-03	5.096182e-02
29            	8.605004e-02	5.708191e-03	6.738734e-03	4.463245e-02
30            	8.717631e-02	5.259165e-03	5.888969e-03	3.624260e-02
31            	8.596245e-02	5.017964e-03	5.392031e-03	3.104348e-02
32            	8.308664e-02	5.037452e-03	5.344853e-03	3.129357e-02
33            	7.959750e-02	5.227362e-03	5.435421e-03	3.222745e-02
34            	7.632600e-02	5.406958e-03	5.442837e-03	3.113097e-02
35            	7.369189e-02	5.469929e-03	5.335077e-03	2.868629e-02
36            	7.181406e-02	5.383694e-03	5.154647e-03	2.651624e-02
37            	7.056428e-02	5.177894e-03	4.952938e-03	2.581648e-02
38            	6.971569e-02	4.911074e-03	4.741646e-03	2.583176e-02
39            	6.899007e-02	4.643578e-03	4.522504e-03	2.547040e-02
40            	6.814106e-02	4.416254e-03	4.311781e-03	2.454568e-02
41            	6.703965e-02	4.244183e-03	4.130695e-03	2.340101e-02
42            	6.566101e-02	4.125427e-03	3.990768e-03	2.239827e-02
43            	6.407710e-02	4.046383e-03	3.887533e-03	2.168793e-02
44            	6.239033e-02	3.989269e-03	3.804686e-03	2.113422e-02
45            	6.071150e-02	3.936472e-03	3.727261e-03	2.058130e-02
46            	5.910790e-02	3.875913e-03	3.647592e-03	2.001234e-02
47            	5.760832e-02	3.802954e-03	3.564032e-03	1.947723e-02
48            	5.621374e-02	3.718045e-03	3.476850e-03	1.899465e-02
49            	5.490380e-02	3.626707e-03	3.388870e-03	1.854857e-02
50            	5.364324e-02	3.535566e-03	3.302417e-03	1.809983e-02
51            	5.240630e-02	3.449668e-03	3.220136e-03	1.763982e-02
52            	5.116781e-02	3.372064e-03	3.143612e-03	1.717637e-02
53            	4.993162e-02	3.302665e-03	3.073287e-03	1.673061e-02
54            	4.869852e-02	3.240451e-03	3.008598e-03	1.630421e-02
55            	4.747744e-02	3.183801e-03	2.949129e-03	1.590732e-02
56            	4.627609e-02	3.130432e-03	2.892829e-03	1.552795e-02
57            	4.510865e-02	3.078508e-03	2.838814e-03	1.516316e-02
58            	4.398099e-02	3.026919e-03	2.786751e-03	1.481909e-02
59            	4.289066e-02	2.975957e-03	2.736457e-03	1.449038e-02
60            	4.183770e-02	2.925283e-03	2.687213e-03	1.416795e-02
61            	4.081856e-02	2.875985e-03	2.639890e-03	1.385753e-02
62            	3.982994e-02	2.828455e-03	2.594422e-03	1.355759e-02
63            	3.886989e-02	2.783122e-03	2.551141e-03	1.326856e-02
64            	3.793532e-02	2.739843e-03	2.509818e-03	1.299059e-02
65            	3.702655e-02	2.698802e-03	2.470440e-03	1.272248e-02
66            	3.614406e-02	2.659652e-03	2.432857e-03	1.246378e-02
67            	3.528876e-02	2.622156e-03	2.397053e-03	1.221525e-02
