# y+ ()       
# Time        	patch         	min           	max           	average       
0             	wall_b	2.098115e-01	2.693205e-01	2.652684e-01
0             	defaultFaces	1.864045e-01	2.768428e-01	2.641346e-01
100           	wall_b	3.297253e-03	3.239086e-01	6.945115e-02
100           	defaultFaces	3.389188e-03	2.852059e-01	6.482953e-02
200           	wall_b	1.051747e-03	1.849834e-01	4.181154e-02
200           	defaultFaces	1.075199e-03	2.471143e-01	3.922954e-02
300           	wall_b	4.586302e-04	1.732783e-01	3.578823e-02
300           	defaultFaces	4.480328e-04	2.338206e-01	3.366360e-02
400           	wall_b	2.755156e-04	1.825695e-01	3.416451e-02
400           	defaultFaces	2.913703e-04	2.824013e-01	3.253290e-02
500           	wall_b	2.093324e-04	1.764763e-01	3.403680e-02
500           	defaultFaces	2.251309e-04	3.516936e-01	3.328085e-02
600           	wall_b	1.532951e-04	1.497782e-01	3.380075e-02
600           	defaultFaces	1.654125e-04	3.511831e-01	3.331961e-02
700           	wall_b	1.130959e-04	1.776771e-01	3.348876e-02
700           	defaultFaces	1.186319e-04	3.991126e-01	3.341280e-02
800           	wall_b	8.755630e-05	1.751084e-01	3.337008e-02
800           	defaultFaces	9.159578e-05	3.896867e-01	3.329632e-02
900           	wall_b	6.992892e-05	1.859368e-01	3.323431e-02
900           	defaultFaces	7.311147e-05	4.250627e-01	3.291376e-02
1000          	wall_b	5.615262e-05	1.700929e-01	3.301114e-02
1000          	defaultFaces	5.850586e-05	3.862333e-01	3.225260e-02
1100          	wall_b	5.492291e-05	1.694253e-01	3.287153e-02
1100          	defaultFaces	5.614918e-05	3.464563e-01	3.126898e-02
1200          	wall_b	5.187854e-05	1.693403e-01	3.279292e-02
1200          	defaultFaces	5.307558e-05	3.350088e-01	3.064446e-02
1300          	wall_b	4.829156e-05	1.689420e-01	3.275662e-02
1300          	defaultFaces	5.030766e-05	3.344070e-01	3.050996e-02
1400          	wall_b	4.258300e-05	1.684885e-01	3.278152e-02
1400          	defaultFaces	4.421304e-05	3.343350e-01	3.047405e-02
1500          	wall_b	3.631902e-05	1.684633e-01	3.279413e-02
1500          	defaultFaces	3.770593e-05	3.364696e-01	3.053117e-02
1600          	wall_b	3.141762e-05	1.680838e-01	3.271620e-02
1600          	defaultFaces	3.216614e-05	3.399037e-01	3.052033e-02
1700          	wall_b	2.857048e-05	1.654702e-01	3.267027e-02
1700          	defaultFaces	2.925482e-05	3.403259e-01	3.042209e-02
1800          	wall_b	2.713373e-05	1.603445e-01	3.266682e-02
1800          	defaultFaces	2.778715e-05	3.352828e-01	3.042055e-02
1900          	wall_b	2.615213e-05	1.600626e-01	3.258995e-02
1900          	defaultFaces	2.678160e-05	3.388038e-01	3.039762e-02
2000          	wall_b	2.524518e-05	1.596152e-01	3.244709e-02
2000          	defaultFaces	2.585026e-05	3.437052e-01	3.025514e-02
2100          	wall_b	2.455019e-05	1.579011e-01	3.236826e-02
2100          	defaultFaces	2.513620e-05	3.453247e-01	3.017949e-02
2200          	wall_b	2.425815e-05	1.572665e-01	3.233742e-02
2200          	defaultFaces	2.483596e-05	3.480249e-01	3.022811e-02
2300          	wall_b	2.432335e-05	1.553663e-01	3.227768e-02
2300          	defaultFaces	2.490285e-05	3.489649e-01	3.024071e-02
2400          	wall_b	2.454992e-05	1.524929e-01	3.221184e-02
2400          	defaultFaces	2.513542e-05	3.431027e-01	3.014829e-02
2500          	wall_b	2.476076e-05	1.524156e-01	3.216534e-02
2500          	defaultFaces	2.535140e-05	3.433232e-01	3.009222e-02
2600          	wall_b	2.488340e-05	1.525745e-01	3.210339e-02
2600          	defaultFaces	2.547658e-05	3.459830e-01	3.012398e-02
2700          	wall_b	2.494534e-05	1.488728e-01	3.202431e-02
2700          	defaultFaces	2.553960e-05	3.379515e-01	3.006528e-02
2800          	wall_b	2.499816e-05	1.474267e-01	3.200230e-02
2800          	defaultFaces	2.559354e-05	3.338947e-01	2.999706e-02
2900          	wall_b	2.505943e-05	1.496433e-01	3.198012e-02
2900          	defaultFaces	2.565640e-05	3.396844e-01	3.000930e-02
3000          	wall_b	2.511439e-05	1.503876e-01	3.191759e-02
3000          	defaultFaces	2.571285e-05	3.427109e-01	3.000866e-02
3100          	wall_b	2.514491e-05	1.492950e-01	3.191339e-02
3100          	defaultFaces	2.574417e-05	3.402041e-01	3.001887e-02
3200          	wall_b	2.514934e-05	1.484716e-01	3.191128e-02
3200          	defaultFaces	2.574867e-05	3.369609e-01	2.999407e-02
3300          	wall_b	2.514064e-05	1.486607e-01	3.183155e-02
3300          	defaultFaces	2.573970e-05	3.366339e-01	2.990148e-02
3400          	wall_b	2.513234e-05	1.493220e-01	3.182205e-02
3400          	defaultFaces	2.573120e-05	3.379815e-01	2.990225e-02
3500          	wall_b	2.512924e-05	1.493446e-01	3.186916e-02
3500          	defaultFaces	2.572805e-05	3.379968e-01	2.996308e-02
3600          	wall_b	2.512872e-05	1.489003e-01	3.183686e-02
3600          	defaultFaces	2.572755e-05	3.367342e-01	2.991254e-02
3700          	wall_b	2.512701e-05	1.488066e-01	3.179191e-02
3700          	defaultFaces	2.572581e-05	3.362487e-01	2.984758e-02
3800          	wall_b	2.512328e-05	1.489714e-01	3.180741e-02
3800          	defaultFaces	2.572198e-05	3.366194e-01	2.988021e-02
3836          	wall_b	2.512175e-05	1.490132e-01	3.181703e-02
3836          	defaultFaces	2.572042e-05	3.367462e-01	2.989889e-02
