# Region type : patch out
# Faces  :    220
# Area   :    1.250000e-07
# Time        	areaAverage(p)
0             	0.000000e+00
1             	0.000000e+00
2             	0.000000e+00
3             	0.000000e+00
4             	-1.026336e-01
5             	-9.081301e-02
6             	-7.918508e-02
7             	-6.258363e-02
8             	-5.595304e-02
9             	-4.698908e-02
10            	-3.317615e-02
11            	-2.322331e-02
12            	-1.625632e-02
13            	-1.137942e-02
14            	-7.965595e-03
15            	-5.575916e-03
16            	-3.903141e-03
17            	-2.732199e-03
18            	-1.912539e-03
19            	-1.338777e-03
20            	-9.371442e-04
21            	-6.560010e-04
22            	-4.592007e-04
23            	-3.214405e-04
24            	-2.250083e-04
25            	-1.575058e-04
26            	-1.102541e-04
27            	-7.717786e-05
28            	-5.402450e-05
29            	-3.781715e-05
30            	-2.647201e-05
31            	-1.853040e-05
32            	-1.297128e-05
33            	-9.079898e-06
34            	-6.355929e-06
35            	-4.449150e-06
36            	-3.114405e-06
37            	-2.180083e-06
38            	-1.526058e-06
39            	-1.068241e-06
40            	-7.477686e-07
41            	-5.234380e-07
42            	-3.664066e-07
43            	-2.564846e-07
44            	-1.795392e-07
45            	-1.256775e-07
46            	-8.797423e-08
47            	-6.158196e-08
48            	-4.310737e-08
49            	-3.017516e-08
50            	-2.112261e-08
51            	-1.478583e-08
52            	-1.035008e-08
53            	-7.245056e-09
54            	-5.071539e-09
55            	-3.550078e-09
56            	-2.485054e-09
57            	-1.739538e-09
58            	-1.217677e-09
59            	-8.523736e-10
60            	-5.966615e-10
61            	-4.176631e-10
62            	-2.923642e-10
63            	-2.046549e-10
64            	-1.432584e-10
65            	-1.002809e-10
66            	-7.019663e-11
67            	-4.913764e-11
68            	-3.439635e-11
69            	-2.407745e-11
70            	-1.685421e-11
71            	-1.179795e-11
72            	-8.258564e-12
73            	-5.780995e-12
74            	-4.046696e-12
75            	-2.832687e-12
76            	-1.982881e-12
77            	-1.388017e-12
78            	-9.716118e-13
79            	-6.801282e-13
80            	-4.760898e-13
81            	-3.332628e-13
82            	-2.332840e-13
83            	-1.632988e-13
84            	-1.143092e-13
85            	-8.001641e-14
86            	-5.601148e-14
87            	-3.920804e-14
88            	-2.744563e-14
89            	-1.921194e-14
90            	-1.344836e-14
91            	-9.413850e-15
92            	-6.589695e-15
93            	-4.612787e-15
94            	-3.228951e-15
95            	-2.260265e-15
96            	-1.582186e-15
97            	-1.107530e-15
98            	-7.752710e-16
99            	-5.426897e-16
100           	-3.798828e-16
101           	-2.659180e-16
102           	-1.861426e-16
103           	-1.302998e-16
104           	-9.120986e-17
105           	-6.384690e-17
106           	-4.469283e-17
107           	-3.128498e-17
108           	-2.189949e-17
109           	-1.532964e-17
110           	-1.073075e-17
111           	-7.511524e-18
112           	-5.258067e-18
113           	-3.680647e-18
114           	-2.576453e-18
115           	-1.803517e-18
116           	-1.262462e-18
117           	-8.837233e-19
118           	-6.186063e-19
119           	-4.330244e-19
120           	-3.031171e-19
121           	-2.121820e-19
122           	-1.485274e-19
123           	-1.039692e-19
124           	-7.277842e-20
125           	-5.094489e-20
126           	-3.566142e-20
127           	-2.496300e-20
128           	-1.747410e-20
129           	-1.223187e-20
130           	-8.562308e-21
131           	-5.993616e-21
132           	-4.195531e-21
133           	-2.936872e-21
134           	-2.055810e-21
135           	-1.439067e-21
136           	-1.007347e-21
137           	-7.051429e-22
138           	-4.936000e-22
139           	-3.455200e-22
140           	-2.418640e-22
141           	-1.693048e-22
142           	-1.185134e-22
143           	-8.295935e-23
144           	-5.807155e-23
145           	-4.065008e-23
146           	-2.845506e-23
147           	-1.991854e-23
148           	-1.394298e-23
149           	-9.760085e-24
150           	-6.832060e-24
151           	-4.782442e-24
152           	-3.347709e-24
153           	-2.343396e-24
154           	-1.640378e-24
155           	-1.148264e-24
156           	-8.037850e-25
157           	-5.626495e-25
158           	-3.938546e-25
159           	-2.756982e-25
160           	-1.929888e-25
161           	-1.350921e-25
162           	-9.456450e-26
163           	-6.619515e-26
164           	-4.633660e-26
165           	-3.243562e-26
166           	-2.270494e-26
167           	-1.589346e-26
168           	-1.112542e-26
169           	-7.787793e-27
170           	-5.451455e-27
171           	-3.816019e-27
172           	-2.671213e-27
173           	-1.869849e-27
174           	-1.308894e-27
175           	-9.162261e-28
176           	-6.413582e-28
177           	-4.489508e-28
178           	-3.142655e-28
179           	-2.199859e-28
180           	-1.539901e-28
181           	-1.077931e-28
182           	-7.545516e-29
183           	-5.281861e-29
184           	-3.697303e-29
185           	-2.588112e-29
186           	-1.811678e-29
187           	-1.268175e-29
188           	-8.877224e-30
189           	-6.214057e-30
190           	-4.349840e-30
191           	-3.044888e-30
192           	-2.131421e-30
193           	-1.491995e-30
194           	-1.044396e-30
195           	-7.310775e-31
196           	-5.117543e-31
197           	-3.582280e-31
198           	-2.507596e-31
199           	-1.755317e-31
200           	-1.228722e-31
201           	-8.601054e-32
202           	-6.020738e-32
203           	-4.214517e-32
204           	-2.950162e-32
205           	-2.065113e-32
206           	-1.445579e-32
207           	-1.011905e-32
208           	-7.083338e-33
209           	-4.958337e-33
210           	-3.470836e-33
211           	-2.429585e-33
212           	-1.700709e-33
213           	-1.190497e-33
214           	-8.333476e-34
215           	-5.833433e-34
216           	-4.083403e-34
217           	-2.858382e-34
218           	-2.000868e-34
219           	-1.400607e-34
220           	-9.804252e-35
221           	-6.862976e-35
222           	-4.804083e-35
223           	-3.362858e-35
224           	-2.354001e-35
225           	-1.647801e-35
226           	-1.153460e-35
227           	-8.074223e-36
228           	-5.651956e-36
229           	-3.956369e-36
230           	-2.769458e-36
231           	-1.938621e-36
232           	-1.357035e-36
233           	-9.499242e-37
234           	-6.649470e-37
235           	-4.654629e-37
236           	-3.258240e-37
237           	-2.280768e-37
238           	-1.596538e-37
239           	-1.117576e-37
240           	-7.823035e-38
241           	-5.476124e-38
242           	-3.833287e-38
243           	-2.683301e-38
244           	-1.878311e-38
245           	-1.314817e-38
246           	-9.203722e-39
247           	-6.442605e-39
248           	-4.509824e-39
249           	-3.156877e-39
250           	-2.209814e-39
251           	-1.546870e-39
252           	-1.082809e-39
253           	-7.579661e-40
254           	-5.305763e-40
255           	-3.714034e-40
256           	-2.599824e-40
257           	-1.819877e-40
258           	-1.273914e-40
259           	-8.917395e-41
260           	-6.242177e-41
261           	-4.369524e-41
262           	-3.058667e-41
263           	-2.141067e-41
264           	-1.498747e-41
265           	-1.049123e-41
266           	-7.343858e-42
267           	-5.140701e-42
268           	-3.598491e-42
269           	-2.518943e-42
270           	-1.763260e-42
271           	-1.234282e-42
272           	-8.639976e-43
273           	-6.047983e-43
274           	-4.233588e-43
275           	-2.963512e-43
276           	-2.074458e-43
277           	-1.452121e-43
278           	-1.016485e-43
279           	-7.115392e-44
280           	-4.980774e-44
281           	-3.486542e-44
282           	-2.440579e-44
283           	-1.708406e-44
284           	-1.195884e-44
285           	-8.371187e-45
286           	-5.859831e-45
287           	-4.101882e-45
288           	-2.871317e-45
289           	-2.009922e-45
290           	-1.406945e-45
291           	-9.848618e-46
292           	-6.894033e-46
293           	-4.825823e-46
294           	-3.378076e-46
295           	-2.364653e-46
296           	-1.655257e-46
297           	-1.158680e-46
298           	-8.110760e-47
299           	-5.677532e-47
300           	-3.974273e-47
301           	-2.781991e-47
302           	-1.947394e-47
303           	-1.363175e-47
304           	-9.542228e-48
305           	-6.679560e-48
306           	-4.675692e-48
307           	-3.272984e-48
308           	-2.291089e-48
309           	-1.603762e-48
310           	-1.122634e-48
311           	-7.858435e-49
312           	-5.500905e-49
313           	-3.850633e-49
314           	-2.695443e-49
315           	-1.886810e-49
316           	-1.320767e-49
317           	-9.245371e-50
318           	-6.471759e-50
319           	-4.530232e-50
320           	-3.171162e-50
321           	-2.219813e-50
322           	-1.553869e-50
323           	-1.087709e-50
324           	-7.613960e-51
325           	-5.329772e-51
326           	-3.730841e-51
327           	-2.611588e-51
328           	-1.828112e-51
329           	-1.279678e-51
330           	-8.957748e-52
331           	-6.270424e-52
332           	-4.389297e-52
333           	-3.072508e-52
334           	-2.150755e-52
335           	-1.505529e-52
336           	-1.053870e-52
337           	-7.377091e-53
338           	-5.163964e-53
339           	-3.614774e-53
340           	-2.530342e-53
341           	-1.771239e-53
342           	-1.239868e-53
343           	-8.679074e-54
344           	-6.075351e-54
345           	-4.252746e-54
346           	-2.976922e-54
347           	-2.083846e-54
348           	-1.458692e-54
349           	-1.021084e-54
350           	-7.147590e-55
351           	-5.003313e-55
352           	-3.502319e-55
353           	-2.451623e-55
354           	-1.716136e-55
355           	-1.201295e-55
356           	-8.409068e-56
357           	-5.886348e-56
358           	-4.120444e-56
359           	-2.884310e-56
360           	-2.019017e-56
361           	-1.413312e-56
362           	-9.893185e-57
363           	-6.925229e-57
364           	-4.847661e-57
365           	-3.393362e-57
366           	-2.375354e-57
367           	-1.662748e-57
368           	-1.163923e-57
369           	-8.147463e-58
370           	-5.703224e-58
371           	-3.992257e-58
372           	-2.794580e-58
373           	-1.956206e-58
374           	-1.369344e-58
375           	-9.585409e-59
376           	-6.709786e-59
377           	-4.696850e-59
378           	-3.287795e-59
379           	-2.301457e-59
380           	-1.611020e-59
381           	-1.127714e-59
382           	-7.893996e-60
383           	-5.525798e-60
384           	-3.868058e-60
385           	-2.707641e-60
386           	-1.895349e-60
387           	-1.326744e-60
388           	-9.287208e-61
389           	-6.501046e-61
390           	-4.550732e-61
391           	-3.185512e-61
392           	-2.229859e-61
393           	-1.560901e-61
394           	-1.092631e-61
395           	-7.648415e-62
396           	-5.353891e-62
397           	-3.747723e-62
398           	-2.623406e-62
399           	-1.836384e-62
400           	-1.285469e-62
401           	-8.998284e-63
402           	-6.298799e-63
403           	-4.409159e-63
404           	-3.086411e-63
405           	-2.160488e-63
406           	-1.512342e-63
407           	-1.058639e-63
408           	-7.410474e-64
409           	-5.187332e-64
410           	-3.631132e-64
411           	-2.541792e-64
412           	-1.779255e-64
413           	-1.245478e-64
414           	-8.718348e-65
415           	-6.102844e-65
416           	-4.271991e-65
417           	-2.990393e-65
418           	-2.093275e-65
419           	-1.465293e-65
420           	-1.025705e-65
421           	-7.179935e-66
422           	-5.025954e-66
423           	-3.518168e-66
424           	-2.462718e-66
425           	-1.723902e-66
426           	-1.206732e-66
427           	-8.447121e-67
428           	-5.912985e-67
429           	-4.139089e-67
430           	-2.897363e-67
431           	-2.028154e-67
432           	-1.419708e-67
433           	-9.937954e-68
434           	-6.956568e-68
435           	-4.869597e-68
436           	-3.408718e-68
437           	-2.386103e-68
438           	-1.670272e-68
439           	-1.169190e-68
440           	-8.184332e-69
441           	-5.729033e-69
442           	-4.010323e-69
443           	-2.807226e-69
444           	-1.965058e-69
445           	-1.375541e-69
446           	-9.628785e-70
447           	-6.740149e-70
448           	-4.718105e-70
449           	-3.302673e-70
450           	-2.311871e-70
451           	-1.618310e-70
452           	-1.132817e-70
453           	-7.929718e-71
454           	-5.550803e-71
455           	-3.885562e-71
456           	-2.719893e-71
457           	-1.903925e-71
458           	-1.332748e-71
459           	-9.329234e-72
460           	-6.530464e-72
461           	-4.571325e-72
462           	-3.199927e-72
463           	-2.239949e-72
464           	-1.567964e-72
465           	-1.097575e-72
466           	-7.683026e-73
467           	-5.378118e-73
468           	-3.764683e-73
469           	-2.635278e-73
470           	-1.844694e-73
471           	-1.291286e-73
472           	-9.039003e-74
473           	-6.327302e-74
474           	-4.429111e-74
475           	-3.100378e-74
476           	-2.170265e-74
477           	-1.519185e-74
478           	-1.063430e-74
479           	-7.444008e-75
480           	-5.210805e-75
481           	-3.647564e-75
482           	-2.553295e-75
483           	-1.787306e-75
484           	-1.251114e-75
485           	-8.757801e-76
486           	-6.130460e-76
487           	-4.291322e-76
488           	-3.003926e-76
489           	-2.102748e-76
490           	-1.471924e-76
491           	-1.030346e-76
492           	-7.212425e-77
493           	-5.048698e-77
494           	-3.534088e-77
495           	-2.473862e-77
496           	-1.731703e-77
497           	-1.212192e-77
498           	-8.485346e-78
499           	-5.939742e-78
500           	-4.157820e-78
501           	-2.910474e-78
502           	-2.037332e-78
503           	-1.426132e-78
504           	-9.982925e-79
505           	-6.988048e-79
506           	-4.891633e-79
507           	-3.424143e-79
508           	-2.396900e-79
509           	-1.677830e-79
510           	-1.174481e-79
511           	-8.221368e-80
512           	-5.754958e-80
513           	-4.028470e-80
514           	-2.819929e-80
515           	-1.973950e-80
516           	-1.381765e-80
517           	-9.672357e-81
518           	-6.770650e-81
519           	-4.739455e-81
520           	-3.317619e-81
521           	-2.322333e-81
522           	-1.625633e-81
523           	-1.137943e-81
524           	-7.965602e-82
525           	-5.575921e-82
526           	-3.903145e-82
527           	-2.732202e-82
528           	-1.912541e-82
529           	-1.338779e-82
530           	-9.371451e-83
531           	-6.560016e-83
532           	-4.592011e-83
533           	-3.214408e-83
534           	-2.250085e-83
535           	-1.575060e-83
536           	-1.102542e-83
537           	-7.717793e-84
538           	-5.402455e-84
539           	-3.781719e-84
540           	-2.647203e-84
541           	-1.853042e-84
542           	-1.297129e-84
543           	-9.079906e-85
544           	-6.355934e-85
545           	-4.449154e-85
546           	-3.114408e-85
547           	-2.180086e-85
548           	-1.526060e-85
549           	-1.068242e-85
550           	-7.477693e-86
551           	-5.234385e-86
552           	-3.664070e-86
553           	-2.564849e-86
554           	-1.795394e-86
555           	-1.256776e-86
556           	-8.797431e-87
557           	-6.158202e-87
558           	-4.310741e-87
559           	-3.017519e-87
560           	-2.112263e-87
561           	-1.478584e-87
562           	-1.035009e-87
563           	-7.245063e-88
564           	-5.071544e-88
565           	-3.550081e-88
566           	-2.485057e-88
567           	-1.739540e-88
568           	-1.217678e-88
569           	-8.523744e-89
570           	-5.966621e-89
571           	-4.176635e-89
572           	-2.923644e-89
573           	-2.046551e-89
574           	-1.432586e-89
575           	-1.002810e-89
576           	-7.019670e-90
577           	-4.913769e-90
578           	-3.439638e-90
579           	-2.407747e-90
580           	-1.685423e-90
581           	-1.179796e-90
582           	-8.258571e-91
583           	-5.781000e-91
584           	-4.046700e-91
585           	-2.832690e-91
586           	-1.982883e-91
587           	-1.388018e-91
588           	-9.716127e-92
589           	-6.801289e-92
590           	-4.760902e-92
591           	-3.332631e-92
592           	-2.332842e-92
593           	-1.632989e-92
594           	-1.143093e-92
595           	-8.001648e-93
596           	-5.601154e-93
597           	-3.920808e-93
598           	-2.744565e-93
599           	-1.921196e-93
600           	-1.344837e-93
601           	-9.413859e-94
602           	-6.589701e-94
603           	-4.612791e-94
604           	-3.228954e-94
605           	-2.260268e-94
606           	-1.582187e-94
607           	-1.107531e-94
608           	-7.752718e-95
609           	-5.426902e-95
610           	-3.798832e-95
611           	-2.659182e-95
612           	-1.861428e-95
613           	-1.302999e-95
614           	-9.120995e-96
615           	-6.384696e-96
616           	-4.469287e-96
617           	-3.128501e-96
618           	-2.189951e-96
619           	-1.532966e-96
620           	-1.073076e-96
621           	-7.511531e-97
622           	-5.258072e-97
623           	-3.680650e-97
624           	-2.576455e-97
625           	-1.803519e-97
626           	-1.262463e-97
627           	-8.837242e-98
628           	-6.186069e-98
629           	-4.330248e-98
630           	-3.031174e-98
631           	-2.121822e-98
632           	-1.485275e-98
633           	-1.039693e-98
634           	-7.277849e-99
635           	-5.094494e-99
636           	-3.566146e-99
637           	-2.496302e-99
638           	-1.747411e-99
639           	-1.223188e-99
640           	-8.562316e-100
641           	-5.993621e-100
642           	-4.195535e-100
643           	-2.936874e-100
644           	-2.055812e-100
645           	-1.439068e-100
646           	-1.007348e-100
647           	-7.051435e-101
648           	-4.936005e-101
649           	-3.455203e-101
650           	-2.418642e-101
651           	-1.693050e-101
652           	-1.185135e-101
653           	-8.295943e-102
654           	-5.807160e-102
655           	-4.065012e-102
656           	-2.845509e-102
657           	-1.991856e-102
658           	-1.394299e-102
659           	-9.760094e-103
660           	-6.832066e-103
661           	-4.782446e-103
662           	-3.347712e-103
663           	-2.343399e-103
664           	-1.640379e-103
665           	-1.148265e-103
666           	-8.037857e-104
667           	-5.626500e-104
668           	-3.938550e-104
669           	-2.756985e-104
670           	-1.929890e-104
671           	-1.350923e-104
672           	-9.456459e-105
673           	-6.619521e-105
674           	-4.633665e-105
675           	-3.243565e-105
676           	-2.270496e-105
677           	-1.589347e-105
678           	-1.112543e-105
